"Date","GrossExposure","PortfolioReturn","ForecastedRisk"
2023-05-23,3,-0.010156014035523,0.204020246420805
2023-05-24,1,0.00124230403612094,0.024266364899206
2023-05-24,1.5,0.00183148705418134,0.0358147999417476
2023-05-24,2,0.00244198273890845,0.0477530665889969
2023-05-24,2.5,0.00305247842363557,0.059691333236246
2023-05-24,3,0.00366297410836268,0.0716295998834953
2023-05-25,1,-0.00125820557192108,0.0300844770249446
2023-05-25,1.5,-0.00169196453823707,0.0445352437749206
2023-05-25,2,-0.00225595271764942,0.0593803250332275
2023-05-25,2.5,-0.00281994089706178,0.0742254062915343
2023-05-25,3,-0.00338392907647413,0.0890704875498412
2023-05-26,1,0.00154956200216383,0.0200928832865888
2023-05-26,1.5,0.0018862708512918,0.0287462134681911
2023-05-26,2,0.00251502780172241,0.0383282846242548
2023-05-26,2.5,0.00314378475215301,0.0479103557803185
2023-05-26,3,0.00377254170258361,0.0574924269363822
2023-05-30,1,0.000721008805289649,0.0243434108850161
2023-05-30,1.5,0.00119255541868232,0.0359910229791405
2023-05-30,2,0.00159007389157643,0.047988030638854
2023-05-30,2.5,0.00198759236447054,0.0599850382985675
2023-05-30,3,0.00238511083736465,0.071982045958281
2023-05-31,1,0.00100131259770534,0.0243423147537985
2023-05-31,1.5,0.00159393000096547,0.0359881349986446
2023-05-31,2,0.0021252400012873,0.0479841799981928
2023-05-31,2.5,0.00265655000160912,0.059980224997741
2023-05-31,3,0.00318786000193095,0.0719762699972892
2023-06-01,1,0.000570938853979214,0.0200769027463748
2023-06-01,1.5,0.000723581843000332,0.0285960252455166
2023-06-01,2,0.000964775790667108,0.0381280336606889
2023-06-01,2.5,0.00120596973833389,0.0476600420758611
2023-06-01,3,0.00144716368600066,0.0571920504910333
2023-06-02,1,0.000651418538352616,0.0200811170967873
2023-06-02,1.5,0.000509475910634596,0.0285998052693782
2023-06-02,2,0.000679301214179461,0.0381330736925043
2023-06-02,2.5,0.000849126517724325,0.0476663421156304
2023-06-02,3,0.00101895182126919,0.0571996105387565
2023-06-05,1,-0.00243762650144989,0.020084247257364
2023-06-05,1.5,-0.00337241142639318,0.0286021280816272
2023-06-05,2,-0.00449654856852424,0.0381361707755029
2023-06-05,2.5,-0.0056206857106553,0.0476702134693786
2023-06-05,3,-0.00674482285278636,0.0572042561632544
2023-06-06,1,-0.000727560898846077,0.0298907876810588
2023-06-06,1.5,-0.00125654116148105,0.0440721815830986
2023-06-06,2,-0.00167538821530807,0.0587629087774648
2023-06-06,2.5,-0.00209423526913508,0.073453635971831
2023-06-06,3,-0.0025130823229621,0.0881443631661972
2023-06-07,1,-0.00226604946722338,0.0398050852224263
2023-06-07,1.5,-0.00346769342474843,0.0594584931814824
2023-06-07,2,-0.0046235912329979,0.0792779909086432
2023-06-07,2.5,-0.00577948904124738,0.099097488635804
2023-06-07,3,-0.00693538684949685,0.118916986362965
2023-06-08,1,0.0013595265874548,0.019447702194086
2023-06-08,1.5,0.00207997602799591,0.0276917282745678
2023-06-08,2,0.00277330137066122,0.0369223043660904
2023-06-08,2.5,0.00346662671332652,0.046152880457613
2023-06-08,3,0.00415995205599183,0.0553834565491356
2023-06-09,1,0.000839871255416976,0.0200546121567135
2023-06-09,1.5,0.00139622445653571,0.0286061868413502
2023-06-09,2,0.00186163260871428,0.0381415824551336
2023-06-09,2.5,0.00232704076089286,0.047676978068917
2023-06-09,3,0.00279244891307143,0.0572123736827004
2023-06-12,1,-0.00104220566017109,0.0200468563317914
2023-06-12,1.5,-0.00168112212887124,0.0286025753509958
2023-06-12,2,-0.00224149617182832,0.038136767134661
2023-06-12,2.5,-0.0028018702147854,0.0476709589183263
2023-06-12,3,-0.00336224425774248,0.0572051507019915
2023-06-13,1,-0.000675470710854196,0.0242199643790099
2023-06-13,1.5,-0.000961562646619123,0.0353758340006923
2023-06-13,2,-0.0012820835288255,0.0471677786675897
2023-06-13,2.5,-0.00160260441103187,0.0589597233344871
2023-06-13,3,-0.00192312529323825,0.0707516680013845
2023-06-14,1,-0.000846822290602213,0.0200423472739154
2023-06-14,1.5,-0.00119911590634993,0.0285343236511161
2023-06-14,2,-0.00159882120846658,0.0380457648681548
2023-06-14,2.5,-0.00199852651058322,0.0475572060851936
2023-06-14,3,-0.00239823181269987,0.0570686473022323
2023-06-15,1,-0.000529360506433428,0.0299812760280789
2023-06-15,1.5,-0.000770411996654397,0.0444161444081309
2023-06-15,2,-0.0010272159955392,0.0592215258775079
2023-06-15,2.5,-0.001284019994424,0.0740269073468849
2023-06-15,3,-0.00154082399330879,0.0888322888162618
2023-06-16,1,0.000981321376966941,0.0200577443116763
2023-06-16,1.5,0.00156922187641759,0.0286357576920034
2023-06-16,2,0.00209229583522345,0.0381810102560045
2023-06-16,2.5,0.00261536979402932,0.0477262628200056
2023-06-16,3,0.00313844375283518,0.0572715153840068
2023-06-20,1,0.00250324976138268,0.0200618958751787
2023-06-20,1.5,0.00326029434612185,0.0285635337892578
2023-06-20,2,0.00434705912816246,0.0380847117190104
2023-06-20,2.5,0.00543382391020308,0.047605889648763
2023-06-20,3,0.00652058869224369,0.0571270675785156
2023-06-21,1,8.2830802721588e-05,0.0246980500631448
2023-06-21,1.5,8.95101359164308e-05,0.0362350977459188
2023-06-21,2,0.000119346847888574,0.0483134636612251
2023-06-21,2.5,0.000149183559860717,0.0603918295765314
2023-06-21,3,0.000179020271832862,0.0724701954918377
2023-06-22,1,0.000130495048162784,0.0300022504733465
2023-06-22,1.5,0.000302287470736218,0.0444419547907247
2023-06-22,2,0.000403049960981624,0.0592559397209663
2023-06-22,2.5,0.00050381245122703,0.0740699246512079
2023-06-22,3,0.000604574941472437,0.0888839095814495
2023-06-23,1,0.00070098986779078,0.0200527859804419
2023-06-23,1.5,0.00107987165958316,0.0285649756515854
2023-06-23,2,0.00143982887944421,0.0380866342021139
2023-06-23,2.5,0.00179978609930527,0.0476082927526424
2023-06-23,3,0.00215974331916632,0.0571299513031708
2023-06-26,1,5.43179015427314e-05,0.024563032678415
2023-06-26,1.5,-6.59150493970989e-05,0.0359687281097807
2023-06-26,2,-8.78867325294654e-05,0.0479583041463742
2023-06-26,2.5,-0.000109858415661832,0.0599478801829678
2023-06-26,3,-0.000131830098794198,0.0719374562195613
2023-06-27,1,0.00195708352008754,0.0247044575046341
2023-06-27,1.5,0.00291511249108308,0.0366211017806084
2023-06-27,2,0.00388681665477744,0.0488281357074778
2023-06-27,2.5,0.0048585208184718,0.0610351696343473
2023-06-27,3,0.00583022498216616,0.0732422035612167
2023-06-28,1,-0.000439059371598666,0.0200730517701653
2023-06-28,1.5,-0.000888029755477258,0.0285917229961765
2023-06-28,2,-0.00118403967396968,0.0381222973282353
2023-06-28,2.5,-0.0014800495924621,0.0476528716602942
2023-06-28,3,-0.00177605951095452,0.057183445992353
2023-06-29,1,0.000626882158374802,0.0234449337689589
2023-06-29,1.5,0.000717494356701829,0.0326608629942984
2023-06-29,2,0.000956659142269105,0.0435478173257312
2023-06-29,2.5,0.00119582392783638,0.054434771657164
2023-06-29,3,0.00143498871340366,0.0653217259885969
2023-06-30,1,0.000994739805040171,0.0245899944783523
2023-06-30,1.5,0.00143445278233117,0.0359996951481749
2023-06-30,2,0.0019126037097749,0.0479995935308999
2023-06-30,2.5,0.00239075463721862,0.0599994919136249
2023-06-30,3,0.00286890556466234,0.0719993902963499
2023-07-03,1,5.41748346784736e-05,0.0245954340085881
2023-07-03,1.5,0.000170497926590323,0.0360133450928596
2023-07-03,2,0.000227330568787097,0.0480177934571462
2023-07-03,2.5,0.000284163210983872,0.0600222418214327
2023-07-03,3,0.000340995853180646,0.0720266901857193
2023-07-05,1,-0.00306847508342868,0.0299949142120693
2023-07-05,1.5,-0.00445049425116088,0.04438038471484
2023-07-05,2,-0.00593399233488117,0.0591738462864533
2023-07-05,2.5,-0.00741749041860147,0.0739673078580666
2023-07-05,3,-0.00890098850232176,0.0887607694296799
2023-07-06,1,-0.000958493628377703,0.0299959838869686
2023-07-06,1.5,-0.00137717207874857,0.0444034407908223
2023-07-06,2,-0.00183622943833143,0.0592045877210964
2023-07-06,2.5,-0.00229528679791429,0.0740057346513705
2023-07-06,3,-0.00275434415749715,0.0888068815816446
2023-07-07,1,1.81614606141871e-05,0.0245884138293323
2023-07-07,1.5,-0.000110387779643057,0.0360262805304673
2023-07-07,2,-0.000147183706190743,0.0480350407072897
2023-07-07,2.5,-0.000183979632738428,0.0600438008841121
2023-07-07,3,-0.000220775559286114,0.0720525610609345
2023-07-10,1,-0.00188237404324741,0.0300693265185691
2023-07-10,1.5,-0.00286726663392761,0.0448369788089621
2023-07-10,2,-0.00382302217857014,0.0597826384119495
2023-07-10,2.5,-0.00477877772321268,0.0747282980149368
2023-07-10,3,-0.00573453326785522,0.0896739576179242
2023-07-11,1,0.00234872804947492,0.0203630158332677
2023-07-11,1.5,0.00318804207413125,0.0290241205821815
2023-07-11,2,0.00425072276550833,0.0386988274429086
2023-07-11,2.5,0.00531340345688542,0.0483735343036357
2023-07-11,3,0.0063760841482625,0.0580482411643629
2023-07-12,1,-0.00175007148294013,0.0203671318701362
2023-07-12,1.5,-0.00263853084553441,0.0290278048801152
2023-07-12,2,-0.00351804112737921,0.0387037398401536
2023-07-12,2.5,-0.00439755140922401,0.0483796748001921
2023-07-12,3,-0.00527706169106881,0.0580556097602305
2023-07-13,1,-0.00455769249077025,0.0299978686637436
2023-07-13,1.5,-0.00668827930539849,0.0442720758065242
2023-07-13,2,-0.00891770574053132,0.0590294344086989
2023-07-13,2.5,-0.0111471321756641,0.0737867930108736
2023-07-13,3,-0.013376558610797,0.0885441516130484
2023-07-14,1,0.00473302541575663,0.0741185365457081
2023-07-14,1.5,0.00540763547050262,0.0987844508032654
2023-07-14,2,0.00721018062733683,0.13171260107102
2023-07-14,2.5,0.00901272578417103,0.164640751338776
2023-07-14,3,0.0108152709410052,0.197568901606531
2023-07-17,1,-0.00360228551165115,0.0245041931514751
2023-07-17,1.5,-0.00525216037588498,0.0358319670627054
2023-07-17,2,-0.00700288050117998,0.0477759560836073
2023-07-17,2.5,-0.00875360062647497,0.0597199451045091
2023-07-17,3,-0.01050432075177,0.0716639341254109
2023-07-18,1,0.0014281522246869,0.0247489977058008
2023-07-18,1.5,0.0020765242757464,0.0364353408300133
2023-07-18,2,0.00276869903432854,0.0485804544400177
2023-07-18,2.5,0.00346087379291067,0.0607255680500221
2023-07-18,3,0.00415304855149281,0.0728706816600266
2023-07-19,1,0.00116209092872425,0.0299973195732454
2023-07-19,1.5,0.00167257228718038,0.0444108163618536
2023-07-19,2,0.00223009638290717,0.0592144218158047
2023-07-19,2.5,0.00278762047863396,0.0740180272697559
2023-07-19,3,0.00334514457436075,0.0888216327237071
2023-07-20,1,-0.00745616535387939,0.072785783750495
2023-07-20,1.5,-0.00939347664019938,0.0967275710325614
2023-07-20,2,-0.0125246355202658,0.128970094710082
2023-07-20,2.5,-0.0156557944003323,0.161212618387602
2023-07-20,3,-0.0187869532803988,0.193455142065123
2023-07-21,1,-0.00186876555794603,0.0203342846960581
2023-07-21,1.5,-0.00237675141510938,0.0289825519615074
2023-07-21,2,-0.0031690018868125,0.0386434026153432
2023-07-21,2.5,-0.00396125235851563,0.048304253269179
2023-07-21,3,-0.00475350283021875,0.0579651039230148
2023-07-24,1,0.0021203236935691,0.0382673752172979
2023-07-24,1.5,0.00321518430984904,0.0551474380343183
2023-07-24,2,0.00428691241313205,0.073529917379091
2023-07-24,2.5,0.00535864051641506,0.0919123967238638
2023-07-24,3,0.00643036861969808,0.110294876068637
2023-07-25,1,-8.10349042514175e-05,0.030047030647916
2023-07-25,1.5,-9.04545042165088e-05,0.044818618360486
2023-07-25,2,-0.000120606005622012,0.0597581578139814
2023-07-25,2.5,-0.000150757507027515,0.0746976972674767
2023-07-25,3,-0.000180909008433018,0.0896372367209721
2023-07-26,1,-0.00320747058666789,0.0203457093793517
2023-07-26,1.5,-0.00476891036722909,0.0290164048341518
2023-07-26,2,-0.00635854715630545,0.0386885397788691
2023-07-26,2.5,-0.00794818394538181,0.0483606747235863
2023-07-26,3,-0.00953782073445817,0.0580328096683036
2023-07-27,1,-0.00211935609902377,0.0725487618238514
2023-07-27,1.5,-0.00143629218702052,0.0937159163811125
2023-07-27,2,-0.0019150562493607,0.124954555174817
2023-07-27,2.5,-0.00239382031170087,0.156193193968521
2023-07-27,3,-0.00287258437404105,0.187431832762225
2023-07-28,1,-0.000317995502781407,0.0203547587190985
2023-07-28,1.5,-0.000540759884748925,0.0291544421697148
2023-07-28,2,-0.000721013179665233,0.0388725895596198
2023-07-28,2.5,-0.000901266474581541,0.0485907369495247
2023-07-28,3,-0.00108151976949785,0.0583088843394296
2023-07-31,1,8.03736766293628e-05,0.0298210214445669
2023-07-31,1.5,0.000104915250828398,0.0439959558691109
2023-07-31,2,0.00013988700110453,0.0586612744921479
2023-07-31,2.5,0.000174858751380662,0.0733265931151849
2023-07-31,3,0.000209830501656795,0.0879919117382218
2023-08-01,1,-0.000174453239704781,0.0239248257138184
2023-08-01,1.5,-0.000227718738366673,0.0346247191842862
2023-08-01,2,-0.000303624984488897,0.046166292245715
2023-08-01,2.5,-0.000379531230611122,0.0577078653071437
2023-08-01,3,-0.000455437476733346,0.0692494383685725
2023-08-02,1,0.000448599405095875,0.0298081573539853
2023-08-02,1.5,0.000593149767750817,0.0439930925590257
2023-08-02,2,0.00079086635700109,0.0586574567453676
2023-08-02,2.5,0.000988582946251363,0.0733218209317095
2023-08-02,3,0.00118629953550163,0.0879861851180514
2023-08-03,1,-0.00098461259836735,0.0197470424819786
2023-08-03,1.5,-0.00125858017422713,0.028228410101308
2023-08-03,2,-0.00167810689896951,0.0376378801350773
2023-08-03,2.5,-0.00209763362371189,0.0470473501688467
2023-08-03,3,-0.00251716034845427,0.056456820202616
2023-08-04,1,-0.00219047663197473,0.0238422697720078
2023-08-04,1.5,-0.00334903454203051,0.0340541125839166
2023-08-04,2,-0.00446537938937402,0.0454054834452221
2023-08-04,2.5,-0.00558172423671752,0.0567568543065276
2023-08-04,3,-0.00669806908406103,0.0681082251678332
2023-08-07,1,-0.000888539564525394,0.0239339645504414
2023-08-07,1.5,-0.001292306127006,0.0348551312515804
2023-08-07,2,-0.001723074836008,0.0464735083354406
2023-08-07,2.5,-0.00215384354500999,0.0580918854193007
2023-08-07,3,-0.00258461225401199,0.0697102625031608
2023-08-08,1,0.00320130420882476,0.019754054993572
2023-08-08,1.5,0.00466611789507834,0.0282150014237342
2023-08-08,2,0.00622149052677112,0.0376200018983123
2023-08-08,2.5,0.0077768631584639,0.0470250023728903
2023-08-08,3,0.00933223579015668,0.0564300028474684
2023-08-09,1,0.000975174426552073,0.0203880318145202
2023-08-09,1.5,0.00156450551384956,0.0291353852692925
2023-08-09,2,0.00208600735179942,0.0388471803590567
2023-08-09,2.5,0.00260750918974927,0.0485589754488208
2023-08-09,3,0.00312901102769912,0.058270770538585
2023-08-10,1,-0.000855013794214272,0.0245006959379458
2023-08-10,1.5,-0.00129205668656867,0.0359938838282817
2023-08-10,2,-0.00172274224875822,0.0479918451043755
2023-08-10,2.5,-0.00215342781094778,0.0599898063804694
2023-08-10,3,-0.00258411337313733,0.0719877676565633
2023-08-11,1,-0.00433873992815347,0.0757734389375515
2023-08-11,1.5,-0.00571833105225721,0.100964637712278
2023-08-11,2,-0.00762444140300962,0.134619516949704
2023-08-11,2.5,-0.00953055175376202,0.168274396187131
2023-08-11,3,-0.0114366621045144,0.201929275424557
2023-08-14,1,0.00014876803491383,0.0239315655000793
2023-08-14,1.5,5.02864350465856e-05,0.0348631270178196
2023-08-14,2,6.70485800621139e-05,0.0464841693570928
2023-08-14,2.5,8.38107250776426e-05,0.0581052116963661
2023-08-14,3,0.000100572870093171,0.0697262540356393
2023-08-15,1,0.00297672414820668,0.0243666115965611
2023-08-15,1.5,0.00444554384414886,0.0357538445492976
2023-08-15,2,0.00592739179219848,0.0476717927323968
2023-08-15,2.5,0.00740923974024811,0.059589740915496
2023-08-15,3,0.00889108768829773,0.0715076890985952
2023-08-16,1,0.0010351280764899,0.0243871188553573
2023-08-16,1.5,0.00142304350378031,0.0357885104536193
2023-08-16,2,0.00189739133837375,0.0477180139381591
2023-08-16,2.5,0.00237173917296718,0.0596475174226988
2023-08-16,3,0.00284608700756062,0.0715770209072386
2023-08-17,1,0.0011166570932863,0.0299549052508515
2023-08-17,1.5,0.00167068393346642,0.0447473377982302
2023-08-17,2,0.00222757857795523,0.0596631170643069
2023-08-17,2.5,0.00278447322244403,0.0745788963303836
2023-08-17,3,0.00334136786693284,0.0894946755964604
2023-08-18,1,-0.00121973291871554,0.0238598389688792
2023-08-18,1.5,-0.00170180130696521,0.034738953941264
2023-08-18,2,-0.00226906840928694,0.0463186052550187
2023-08-18,2.5,-0.00283633551160868,0.0578982565687734
2023-08-18,3,-0.00340360261393042,0.0694779078825281
2023-08-21,1,0.000424398024492984,0.0244046615524502
2023-08-21,1.5,0.000721318254460487,0.0358428319009682
2023-08-21,2,0.000961757672613983,0.0477904425346242
2023-08-21,2.5,0.00120219709076748,0.0597380531682803
2023-08-21,3,0.00144263650892097,0.0716856638019363
2023-08-22,1,-0.001713068082376,0.0186538185830951
2023-08-22,1.5,-0.00254000284834642,0.0267851714281683
2023-08-22,2,-0.00338667046446189,0.0357135619042244
2023-08-22,2.5,-0.00423333808057736,0.0446419523802805
2023-08-22,3,-0.00508000569669283,0.0535703428563366
2023-08-23,1,0.000526550427486541,0.0298948578273644
2023-08-23,1.5,0.000794127954901261,0.0447244240476255
2023-08-23,2,0.00105883727320168,0.0596325653968339
2023-08-23,2.5,0.0013235465915021,0.0745407067460424
2023-08-23,3,0.00158825590980252,0.0894488480952509
2023-08-24,1,-0.00406840033045149,0.0379299861103327
2023-08-24,1.5,-0.00591282354348323,0.0551133972836179
2023-08-24,2,-0.00788376472464431,0.0734845297114905
2023-08-24,2.5,-0.00985470590580539,0.0918556621393631
2023-08-24,3,-0.0118256470869665,0.110226794567236
2023-08-25,1,7.46833896257666e-05,0.0187294962789452
2023-08-25,1.5,1.87890733869941e-06,0.026810787860455
2023-08-25,2,2.50520978493326e-06,0.0357477171472733
2023-08-25,2.5,3.13151223116625e-06,0.0446846464340916
2023-08-25,3,3.75781467739883e-06,0.0536215757209099
2023-08-28,1,0.000529124504110184,0.0379617765555024
2023-08-28,1.5,0.000927994881724723,0.0552863649185222
2023-08-28,2,0.0012373265089663,0.0737151532246962
2023-08-28,2.5,0.00154665813620787,0.0921439415308703
2023-08-28,3,0.00185598976344945,0.110572729837044
2023-08-29,1,0.000264065532726383,0.0187354145084138
2023-08-29,1.5,0.000275488715906636,0.0269047285998314
2023-08-29,2,0.000367318287875515,0.0358729714664418
2023-08-29,2.5,0.000459147859844394,0.0448412143330523
2023-08-29,3,0.000550977431813272,0.0538094571996628
2023-08-30,1,-0.000505373970024933,0.0297131008029478
2023-08-30,1.5,-0.000756299479730386,0.0441274946770983
2023-08-30,2,-0.00100839930630718,0.0588366595694644
2023-08-30,2.5,-0.00126049913288398,0.0735458244618305
2023-08-30,3,-0.00151259895946077,0.0882549893541966
2023-08-31,1,0.00267416013998147,0.0296901454832938
2023-08-31,1.5,0.00398643794962984,0.0441012305235381
2023-08-31,2,0.00531525059950645,0.0588016406980507
2023-08-31,2.5,0.00664406324938307,0.0735020508725634
2023-08-31,3,0.00797287589925968,0.0882024610470761
2023-09-01,1,0.00225310510200985,0.0296603076097634
2023-09-01,1.5,0.00324703409842336,0.0440315184885507
2023-09-01,2,0.00432937879789782,0.0587086913180675
2023-09-01,2.5,0.00541172349737227,0.0733858641475844
2023-09-01,3,0.00649406819684672,0.0880630369771013
2023-09-05,1,-0.000375374370125072,0.0203529336813816
2023-09-05,1.5,-0.000585304793410174,0.0291286660023158
2023-09-05,2,-0.000780406391213565,0.038838221336421
2023-09-05,2.5,-0.000975507989016957,0.0485477766705263
2023-09-05,3,-0.00117060958682035,0.0582573320046315
2023-09-06,1,0.00209672086273227,0.0234360711378386
2023-09-06,1.5,0.00303488683228649,0.0329475116790941
2023-09-06,2,0.00404651577638198,0.0439300155721254
2023-09-06,2.5,0.00505814472047748,0.0549125194651568
2023-09-06,3,0.00606977366457297,0.0658950233581881
2023-09-07,1,-0.000134481278687388,0.0203458864896479
2023-09-07,1.5,2.09287040078953e-05,0.0291231060053562
2023-09-07,2,2.79049386771939e-05,0.0388308080071416
2023-09-07,2.5,3.48811733464923e-05,0.048538510008927
2023-09-07,3,4.18574080157907e-05,0.0582462120107124
2023-09-08,1,-0.000537202932518163,0.0296508641124959
2023-09-08,1.5,-0.000773095009558731,0.0440054554759686
2023-09-08,2,-0.00103079334607831,0.0586739406346247
2023-09-08,2.5,-0.00128849168259789,0.0733424257932809
2023-09-08,3,-0.00154619001911746,0.0880109109519371
2023-09-11,1,-0.00130130010964522,0.0389439230708277
2023-09-11,1.5,-0.00190511770136085,0.0580869581011163
2023-09-11,2,-0.0025401569351478,0.0774492774681551
2023-09-11,2.5,-0.00317519616893475,0.0968115968351939
2023-09-11,3,-0.0038102354027217,0.116173916202233
2023-09-12,1,0.000869335590464255,0.0200126762113538
2023-09-12,1.5,0.00118976467302013,0.0287253710947005
2023-09-12,2,0.00158635289736017,0.038300494792934
2023-09-12,2.5,0.00198294112170022,0.0478756184911675
2023-09-12,3,0.00237952934604026,0.057450742189401
2023-09-13,1,-0.000593213550540227,0.0387480551680699
2023-09-13,1.5,-0.000836708741049547,0.0576668678578561
2023-09-13,2,-0.00111561165473273,0.0768891571438081
2023-09-13,2.5,-0.00139451456841591,0.0961114464297601
2023-09-13,3,-0.00167341748209909,0.115333735715712
2023-09-14,1,0.00109315310413667,0.0244154096285846
2023-09-14,1.5,0.00154364300556905,0.0358996754813484
2023-09-14,2,0.00205819067409206,0.0478662339751312
2023-09-14,2.5,0.00257273834261508,0.059832792468914
2023-09-14,3,0.00308728601113809,0.0717993509626968
2023-09-15,1,-0.00059506704962641,0.0296282544799914
2023-09-15,1.5,-0.000884056195914653,0.0439830736161448
2023-09-15,2,-0.00117874159455287,0.0586440981548597
2023-09-15,2.5,-0.00147342699319109,0.0733051226935746
2023-09-15,3,-0.00176811239182931,0.0879661472322896
2023-09-18,1,0.000111966910605362,0.0244122246459944
2023-09-18,1.5,0.00029047564193254,0.0358999645071843
2023-09-18,2,0.000387300855910054,0.0478666193429124
2023-09-18,2.5,0.000484126069887568,0.0598332741786405
2023-09-18,3,0.000580951283865081,0.0717999290143686
2023-09-19,1,0.00064273393876265,0.0203470524930067
2023-09-19,1.5,0.000904073423919907,0.0291074764845607
2023-09-19,2,0.00120543123189321,0.038809968646081
2023-09-19,2.5,0.00150678903986651,0.0485124608076012
2023-09-19,3,0.00180814684783981,0.0582149529691215
2023-09-20,1,0.00137825734756224,0.0296884134822967
2023-09-20,1.5,0.0020624391675719,0.0443788209455188
2023-09-20,2,0.00274991889009586,0.0591717612606918
2023-09-20,2.5,0.00343739861261983,0.0739647015758647
2023-09-20,3,0.00412487833514379,0.0887576418910377
2023-09-21,1,-0.00313311564040626,0.0387577377079366
2023-09-21,1.5,-0.00467655137196318,0.0576845651888129
2023-09-21,2,-0.00623540182928424,0.0769127535850839
2023-09-21,2.5,-0.0077942522866053,0.0961409419813549
2023-09-21,3,-0.00935310274392636,0.115369130377626
2023-09-22,1,0.00193617713626794,0.0296803451193493
2023-09-22,1.5,0.00290035797442682,0.044383060913418
2023-09-22,2,0.00386714396590243,0.059177414551224
2023-09-22,2.5,0.00483392995737804,0.07397176818903
2023-09-22,3,0.00580071594885365,0.088766121826836
2023-09-25,1,-0.00144582014226056,0.024876888908369
2023-09-25,1.5,-0.00207980269865094,0.0367650158457491
2023-09-25,2,-0.00277307026486792,0.0490200211276655
2023-09-25,2.5,-0.00346633783108489,0.0612750264095819
2023-09-25,3,-0.00415960539730187,0.0735300316914982
2023-09-26,1,-0.000563351013129976,0.0200119240023558
2023-09-26,1.5,-0.000752373384469208,0.0285613615882925
2023-09-26,2,-0.00100316451262561,0.0380818154510567
2023-09-26,2.5,-0.00125395564078201,0.0476022693138208
2023-09-26,3,-0.00150474676893842,0.057122723176585
2023-09-27,1,-0.00140248919121705,0.0386942054742707
2023-09-27,1.5,-0.00212922352352972,0.0576805917219332
2023-09-27,2,-0.00283896469803963,0.0769074556292443
2023-09-27,2.5,-0.00354870587254954,0.0961343195365554
2023-09-27,3,-0.00425844704705945,0.115361183443866
2023-09-28,1,9.57578765719025e-05,0.0738006640901133
2023-09-28,1.5,-9.09800495940895e-05,0.0960797871637259
2023-09-28,2,-0.000121306732792119,0.128106382884968
2023-09-28,2.5,-0.000151633415990148,0.16013297860621
2023-09-28,3,-0.000181960099188179,0.192159574327452
2023-09-29,1,0.000955349576840984,0.0387022259190909
2023-09-29,1.5,0.00146484133514695,0.057710787837976
2023-09-29,2,0.00195312178019594,0.0769477171173013
2023-09-29,2.5,0.00244140222524492,0.0961846463966266
2023-09-29,3,0.0029296826702939,0.115421575675952
2023-10-02,1,-0.00324388236331155,0.0738036847562619
2023-10-02,1.5,-0.00148126779958453,0.0962371080759751
2023-10-02,2,-0.00197502373277937,0.1283161441013
2023-10-02,2.5,-0.00246877966597421,0.160395180126625
2023-10-02,3,-0.00296253559916905,0.19247421615195
2023-10-03,1,-0.00198403050615143,0.0296560237831149
2023-10-03,1.5,-0.00296873807185856,0.0443420265245147
2023-10-03,2,-0.00395831742914475,0.0591227020326862
2023-10-03,2.5,-0.00494789678643093,0.0739033775408578
2023-10-03,3,-0.00593747614371712,0.0886840530490294
2023-10-04,1,-0.00255205872696425,0.0386875184242497
2023-10-04,1.5,-0.00377087685908752,0.0577012793563478
2023-10-04,2,-0.00502783581211669,0.0769350391417971
2023-10-04,2.5,-0.00628479476514586,0.0961687989272464
2023-10-04,3,-0.00754175371817504,0.115402558712696
2023-10-05,1,-0.0010368400972506,0.0237389658389505
2023-10-05,1.5,-0.0014559617921937,0.0342972964078249
2023-10-05,2,-0.0019412823895916,0.0457297285437665
2023-10-05,2.5,-0.00242660298698949,0.0571621606797081
2023-10-05,3,-0.00291192358438739,0.0685945928156497
2023-10-06,1,0.00537770815593507,0.0738563640659791
2023-10-06,1.5,0.0053939327681685,0.0961563666425932
2023-10-06,2,0.007191910357558,0.128208488856791
2023-10-06,2.5,0.0089898879469475,0.160260611070989
2023-10-06,3,0.010787865536337,0.192312733285186
2023-10-09,1,0.00223784335823057,0.0387024063134811
2023-10-09,1.5,0.00331428652744455,0.0577199061715019
2023-10-09,2,0.0044190487032594,0.0769598748953358
2023-10-09,2.5,0.00552381087907425,0.0961998436191698
2023-10-09,3,0.0066285730548891,0.115439812343004
2023-10-10,1,0.000630664133323854,0.0386739636150257
2023-10-10,1.5,0.000939248701779968,0.0576840633742094
2023-10-10,2,0.00125233160237329,0.0769120844989458
2023-10-10,2.5,0.00156541450296661,0.0961401056236823
2023-10-10,3,0.00187849740355994,0.115368126748419
2023-10-11,1,0.00090700228018468,0.029649663589303
2023-10-11,1.5,0.00136842706017546,0.0443125303116646
2023-10-11,2,0.00182456941356728,0.0590833737488862
2023-10-11,2.5,0.00228071176695911,0.0738542171861077
2023-10-11,3,0.00273685412035093,0.0886250606233293
2023-10-12,1,0.00054692968403209,0.0739020182831538
2023-10-12,1.5,0.00123643432743156,0.0963313087705578
2023-10-12,2,0.00164857910324208,0.12844174502741
2023-10-12,2.5,0.0020607238790526,0.160552181284263
2023-10-12,3,0.00247286865486312,0.192662617541116
2023-10-13,1,0.00219933234659245,0.0235840305710808
2023-10-13,1.5,0.00369261515800323,0.0332938920160999
2023-10-13,2,0.00492348687733764,0.0443918560214665
2023-10-13,2.5,0.00615435859667205,0.0554898200268331
