Date,Open,High,Low,Close,Volume
,EURKRW=X,EURKRW=X,EURKRW=X,EURKRW=X,EURKRW=X
2015-01-01,1321.9000244140625,1321.9000244140625,1321.9000244140625,1321.9000244140625,0
2015-01-02,1321.9000244140625,1331.77001953125,1321.9000244140625,1321.9000244140625,0
2015-01-05,1327.260009765625,1328.489990234375,1319.4000244140625,1327.260009765625,0
2015-01-06,1322.5400390625,1322.6099853515625,1307.75,1323.4200439453125,0
2015-01-07,1301.68994140625,1307.9300537109375,1298.4000244140625,1303.010009765625,0
2015-01-08,1300.06005859375,1302.3199462890625,1287.300048828125,1299.199951171875,0
2015-01-09,1291.0799560546875,1291.0799560546875,1282.43994140625,1290.550048828125,0
2015-01-12,1284.06005859375,1284.06005859375,1277.469970703125,1284.06005859375,0
2015-01-13,1280.02001953125,1282.449951171875,1270.8800048828125,1279.43994140625,0
2015-01-14,1267.5999755859375,1281.6500244140625,1266.2099609375,1268.6600341796875,0
2015-01-15,1276.6600341796875,1278.8499755859375,1250.3800048828125,1275.050048828125,0
2015-01-16,1248.0400390625,1256.8599853515625,1235.9599609375,1251.43994140625,0
2015-01-19,1246.6099853515625,1254.8499755859375,1243.7900390625,1246.6099853515625,0
2015-01-20,1251.780029296875,1261.239990234375,1250.3499755859375,1251.199951171875,0
2015-01-21,1256.050048828125,1259.97998046875,1249.760009765625,1254.6800537109375,0
2015-01-22,1255.8199462890625,1261.7900390625,1235.1099853515625,1256.489990234375,0
2015-01-23,1231.1199951171875,1234.5899658203125,1198.97998046875,1230.510009765625,0
2015-01-26,1206.3399658203125,1218.449951171875,1206.3399658203125,1206.3399658203125,0
2015-01-27,1216.5999755859375,1226.97998046875,1211.3199462890625,1213.9200439453125,0
2015-01-28,1223.9100341796875,1233.3199462890625,1222.75,1223.8399658203125,0
2015-01-29,1224.6800537109375,1244.77001953125,1223.719970703125,1223.260009765625,0
2015-01-30,1245.1800537109375,1250.3699951171875,1237.22998046875,1246.0,0
2015-02-02,1242.719970703125,1249.6199951171875,1242.719970703125,1242.719970703125,0
2015-02-03,1244.0999755859375,1256.6099853515625,1241.3599853515625,1245.300048828125,0
2015-02-04,1248.9200439453125,1251.75,1238.18994140625,1249.949951171875,0
2015-02-05,1232.8499755859375,1245.9599609375,1231.050048828125,1230.989990234375,0
2015-02-06,1243.280029296875,1249.449951171875,1233.260009765625,1244.3599853515625,0
2015-02-09,1240.8399658203125,1243.489990234375,1235.1300048828125,1240.8399658203125,0
2015-02-10,1236.0400390625,1242.7900390625,1231.9200439453125,1239.1300048828125,0
2015-02-11,1240.989990234375,1252.5899658203125,1238.9300537109375,1242.550048828125,0
2015-02-12,1247.3499755859375,1258.989990234375,1247.3499755859375,1250.5999755859375,0
2015-02-13,1254.3599853515625,1256.8399658203125,1249.699951171875,1255.75,0
2015-02-16,1248.489990234375,1257.989990234375,1248.489990234375,1248.489990234375,0
2015-02-17,1246.780029296875,1262.6600341796875,1244.2900390625,1246.7900390625,0
2015-02-18,1262.260009765625,1268.22998046875,1262.260009765625,1262.800048828125,0
2015-02-19,1262.699951171875,1268.949951171875,1262.3599853515625,1262.699951171875,0
2015-02-20,1262.199951171875,1263.3699951171875,1251.77001953125,1262.199951171875,0
2015-02-23,1262.260009765625,1262.260009765625,1251.4599609375,1262.260009765625,0
2015-02-24,1254.8800048828125,1262.1099853515625,1253.219970703125,1255.4300537109375,0
2015-02-25,1259.9599609375,1259.9599609375,1245.300048828125,1259.9599609375,0
2015-02-26,1248.5999755859375,1251.0999755859375,1231.56005859375,1249.1400146484375,0
2015-02-27,1233.300048828125,1235.3499755859375,1228.760009765625,1233.81005859375,0
2015-03-02,1231.25,1234.9000244140625,1228.1199951171875,1231.25,0
2015-03-03,1231.5,1232.800048828125,1223.3199462890625,1230.8599853515625,0
2015-03-04,1224.6099853515625,1226.06005859375,1217.31005859375,1225.3699951171875,0
2015-03-05,1217.1300048828125,1222.02001953125,1210.93994140625,1218.8399658203125,0
2015-03-06,1214.06005859375,1214.3399658203125,1194.6500244140625,1213.72998046875,0
2015-03-09,1203.5899658203125,1210.300048828125,1203.5899658203125,1203.5899658203125,0
2015-03-10,1208.3399658203125,1211.8199462890625,1201.93994140625,1206.969970703125,0
2015-03-11,1204.9300537109375,1207.31005859375,1190.489990234375,1205.43994140625,0
2015-03-12,1192.3900146484375,1196.989990234375,1182.68994140625,1191.7099609375,0
2015-03-13,1192.8199462890625,1201.4300537109375,1188.3900146484375,1194.0699462890625,0
2015-03-16,1192.969970703125,1196.72998046875,1189.0999755859375,1192.969970703125,0
2015-03-17,1193.3399658203125,1198.1700439453125,1189.5799560546875,1194.5999755859375,0
2015-03-18,1193.030029296875,1199.010009765625,1191.3199462890625,1194.6700439453125,0
2015-03-19,1205.0,1211.6500244140625,1189.969970703125,1204.489990234375,0
2015-03-20,1193.7099609375,1209.219970703125,1192.739990234375,1194.97998046875,0
2015-03-23,1203.449951171875,1210.72998046875,1199.550048828125,1203.449951171875,0
2015-03-24,1208.969970703125,1217.199951171875,1201.3699951171875,1208.27001953125,0
2015-03-25,1203.6700439453125,1211.3800048828125,1201.1300048828125,1201.56005859375,0
2015-03-26,1206.6199951171875,1219.9200439453125,1204.1600341796875,1205.050048828125,0
2015-03-27,1202.0,1203.530029296875,1191.9300537109375,1201.4000244140625,0
2015-03-30,1200.800048828125,1200.969970703125,1195.260009765625,1200.800048828125,0
2015-03-31,1197.75,1200.1600341796875,1187.7099609375,1197.75,0
2015-04-01,1188.7099609375,1189.699951171875,1180.8800048828125,1189.469970703125,0
2015-04-02,1182.1800537109375,1186.1400146484375,1179.030029296875,1183.1700439453125,0
2015-04-03,1185.9599609375,1185.9599609375,1185.9599609375,1185.9599609375,0
2015-04-06,1185.9599609375,1185.9599609375,1185.9599609375,1185.9599609375,0
2015-04-07,1185.9599609375,1189.9200439453125,1181.1400146484375,1185.9599609375,0
2015-04-08,1183.77001953125,1185.47998046875,1177.8499755859375,1182.8800048828125,0
2015-04-09,1178.0,1179.5400390625,1165.449951171875,1176.27001953125,0
2015-04-10,1168.3599853515625,1168.449951171875,1155.6700439453125,1166.5899658203125,0
2015-04-13,1158.31005859375,1166.1300048828125,1158.31005859375,1158.31005859375,0
2015-04-14,1161.8499755859375,1167.4100341796875,1151.6300048828125,1163.6099853515625,0
2015-04-15,1160.56005859375,1167.77001953125,1157.780029296875,1161.260009765625,0
2015-04-16,1164.739990234375,1169.3199462890625,1155.4599609375,1167.77001953125,0
2015-04-17,1164.3499755859375,1169.25,1160.9000244140625,1165.18994140625,0
2015-04-20,1162.31005859375,1164.3599853515625,1157.56005859375,1169.800048828125,0
2015-04-21,1162.02001953125,1164.1199951171875,1153.47998046875,1162.300048828125,0
2015-04-22,1161.7099609375,1163.1300048828125,1154.0699462890625,1161.7099609375,0
2015-04-23,1160.6099853515625,1168.9100341796875,1154.5699462890625,1161.280029296875,0
2015-04-24,1166.300048828125,1173.0999755859375,1162.1700439453125,1168.6700439453125,0
2015-04-27,1168.969970703125,1168.969970703125,1161.050048828125,1168.969970703125,0
2015-04-28,1161.030029296875,1168.989990234375,1161.030029296875,1161.9200439453125,0
2015-04-29,1169.1800537109375,1191.300048828125,1169.1800537109375,1166.5,0
2015-04-30,1187.5400390625,1206.6400146484375,1184.1600341796875,1188.75,0
2015-05-01,1207.6300048828125,1207.6300048828125,1207.6300048828125,1207.6300048828125,0
2015-05-04,1207.6300048828125,1210.0,1201.6500244140625,1207.6300048828125,0
2015-05-05,1203.3800048828125,1210.9300537109375,1197.3399658203125,1203.3800048828125,0
2015-05-06,1206.989990234375,1224.030029296875,1206.0899658203125,1208.030029296875,0
2015-05-07,1222.030029296875,1242.9000244140625,1222.030029296875,1223.7900390625,0
