Date,Close,Open,High,Low,,
,SPNY,SPNY,SPNY,SPNY,,
2024.6.14,667.58,672.34,672.46,665.22,,
2024.6.13,673.14,677.69,679.27,669.94,,
2024.6.12,679.16,691.85,692.27,675.95,,
2024.6.11,686.66,684.63,687.43,679.04,,
2024.6.10,688.31,685.07,692.44,683.43,,
2024.6.7,683.43,684.91,691.56,680.41,,
2024.6.6,686.66,680.49,686.69,678.01,,
2024.6.5,682.88,683.08,684.61,678.48,,
2024.6.4,682.94,682.16,683.53,673.97,,
2024.6.3,689.64,707.5,707.56,684.97,,
2024.5.31,708.04,691.73,708.74,691.52,,
2024.5.30,690.87,688.1,693.17,687.97,,
2024.5.29,689.2,700.54,700.54,685.95,,
2024.5.28,701.55,695.84,702.97,694.63,,
2024.5.24,694.07,697.5,700.35,692.12,,
2024.5.23,693.15,701.95,705.72,692.05,,
2024.5.22,700.32,710.62,710.8,697.1,,
2024.5.21,713.38,715.67,721.02,713.09,,
2024.5.20,717.03,722.05,723.2,715.5,,
2024.5.17,721.66,714.82,722.83,713.03,,
2024.5.16,711.94,712.77,717.68,710.23,,
2024.5.15,714.93,712.97,716.61,701.82,,
2024.5.14,713.85,711.86,714.05,708.48,,
2024.5.13,714.81,718.95,720.58,711.52,,
2024.5.10,716.44,721.39,723.66,714.55,,
2024.5.9,720.42,711.43,720.66,711.43,,
2024.5.8,710.73,707.95,714.34,706.7,,
2024.5.7,711.59,713.43,716.99,711.56,,
2024.5.6,712.57,710.14,719.81,709.6,,
2024.5.2,707.13,707.09,711.95,703.87,,
2024.5.1,703.53,712.9,715.7,699.61,,
2024.4.30,714.95,733.75,734.46,714.44,,
2024.4.29,736.23,729.82,737.8,729.82,,
2024.4.26,731.34,731.38,734.23,723.74,,
2024.4.25,738.85,736.19,740.86,728.26,,
2024.4.24,735.21,731.43,736.23,726.95,,
2024.4.23,734.45,728.73,734.73,724.23,,
2024.4.22,730.61,724.27,735.87,717,,
2024.4.19,725.99,719.95,731.14,718.52,,
2024.4.18,717.95,721.73,724.29,715.09,,
2024.4.17,719.56,721.91,727.23,714.54,,
2024.4.16,722.02,727.01,729.96,716.66,,
2024.4.15,728.34,738.83,741.69,727.19,,
2024.4.12,734.96,751.71,756.56,731.57,,
2024.4.11,746.47,750.42,750.42,736.67,,
2024.4.10,747.94,744.46,750.24,740.12,,
2024.4.9,745.11,746.45,749.91,739.97,,
2024.4.8,744.69,749.26,751.82,743.5,,
2024.4.5,749.39,744.41,752.47,740.22,,
2024.4.4,741.34,743.39,745.37,738.68,,
2024.4.3,741.76,739.42,742.71,737.19,,
2024.4.2,736.9,731.14,737.5,726.79,,
2024.4.1,726.95,722.89,728.58,716.39,,
2024.3.28,721.24,717.5,722.45,714.33,,
2024.3.27,713.36,705.19,713.61,704.41,,
2024.3.26,706.69,712.73,714.43,705.59,,
2024.3.25,712.08,708.65,717.09,708.65,,
2024.3.22,705.67,707.58,709.04,704.12,,
2024.3.21,707.12,703.81,708.7,702.35,,
2024.3.20,703.32,701.3,705.58,699.27,,
2024.3.19,703.95,696.41,704.59,695.71,,
2024.3.18,696.43,696.94,698.79,690.87,,
2024.3.15,693.48,690.04,698.66,690.04,,
2024.3.14,691.9,686.69,691.96,684.85,,
2024.3.13,684.35,681.17,688.4,681.17,,
2024.3.12,674.11,675.15,677.06,670.85,,
2024.3.11,675.18,667.28,675.51,663.74,,
2024.3.8,668.5,664.75,668.58,663.47,,
2024.3.7,665.91,661.02,669.75,660.93,,
2024.3.6,660.77,662.84,667.6,659.33,,
2024.3.5,658.51,652.99,662.7,652.13,,
2024.3.4,653.65,660.74,661.86,652.98,,
2024.3.1,660.81,658.44,663.99,657.36,,
2024.2.29,653.14,651.82,655.65,650.11,,
2024.2.28,650.33,651.62,657.47,648.05,,
2024.2.27,651.63,656.7,657.71,648.39,,
2024.2.26,654.45,651.32,658.66,648.35,,
2024.2.23,652.35,651.67,654.16,646.11,,
2024.2.22,656.15,651.92,659.26,648.31,,
2024.2.21,655.35,645.33,656,645.33,,
2024.2.20,643.4,649.6,650.35,642.62,,
2024.2.16,649.59,651.33,654.45,647.68,,
2024.2.15,649.74,632.13,651.72,632.13,,
2024.2.14,634.03,636.96,641.2,630.73,,
2024.2.13,635.13,642.39,643.75,630.53,,
2024.2.12,642.49,637.65,644.36,637.65,,
2024.2.9,635.81,646.07,649.62,635.02,,
2024.2.8,645.9,638.76,647.97,638.42,,
2024.2.7,638.95,638.97,642.1,633.78,,
2024.2.6,637.9,637.01,643.85,635.21,,
2024.2.5,635.86,635.24,639.58,628.99,,
2024.2.2,637.35,641.17,642.34,632.23,,
2024.2.1,636.32,640.04,643.45,630.96,,
2024.1.31,636.73,648.57,650.08,636.6,,
2024.1.30,649.04,637.93,649.23,633.86,,
2024.1.29,642.53,642.98,643.32,636.17,,
2024.1.26,643.85,638.31,643.91,633.71,,
2024.1.25,638.97,629.57,639.09,625.65,,
2024.1.24,625.02,618.55,625.08,616.3,,
2024.1.23,616.19,612.79,620.87,612.67,,
2024.1.22,614.12,610.72,615.76,607.04,,
2024.1.19,612.33,609.89,612.33,608.05,,
2024.1.18,610.09,611.08,612.01,603.35,,
2024.1.17,611.42,609.46,617.35,608.8,,
2024.1.16,616.6,630.09,630.81,616.14,,
2024.1.12,631.77,634.58,636.54,627.85,,
2024.1.11,623.93,626.2,627.89,622.2,,
2024.1.10,622.93,629.14,629.14,620.51,,
2024.1.9,629.29,639.94,639.94,627.77,,
2024.1.8,639.69,635.92,640.04,627.19,,
2024.1.5,647.23,651.67,652.34,644.08,,
2024.1.4,646.81,660.74,664.88,646.02,,
2024.1.3,657.5,647.5,659.93,645.05,,
2024.1.2,647.67,642.44,653.22,642.44,,
2023.12.29,640.05,643.11,644.37,638.33,,
2023.12.28,641.58,647.99,650.62,641.44,,
2023.12.27,651.12,653.35,656.58,649.21,,
2023.12.26,654.57,654.06,657.98,652.63,,
2023.12.22,648.91,650.16,654.6,648.08,,
2023.12.21,647.26,646.04,648.05,641.12,,
2023.12.20,644.74,652.52,656.63,643.95,,
2023.12.19,651.04,644.64,651.52,643.14,,
2023.12.18,643.17,648.5,652.36,642.55,,
2023.12.15,638.29,635.67,639.21,632.98,,
2023.12.14,641.58,628.39,642.49,628.39,,
2023.12.13,623.23,615.83,623.75,613.09,,
2023.12.12,615.54,617.67,618.83,612.07,,
2023.12.11,623.99,623.25,625.54,620.74,,
2023.12.8,623.22,620.06,624.72,619.26,,
2023.12.7,616.35,623.74,626.54,614.42,,
2023.12.6,620.13,626.32,630.28,617.97,,
2023.12.5,630.48,641.57,641.87,629.84,,
2023.12.4,641.4,640.97,645.33,636.96,,
2023.12.1,644.36,639.99,652.11,638.35,,
2023.11.30,641.28,642.37,650.73,633.99,,
2023.11.29,637.21,645.91,646.86,635.13,,
2023.11.28,642.89,644.41,648.61,641.75,,
2023.11.27,642.52,642.49,643.7,636.63,,
2023.11.24,645.08,642.46,649.89,642.42,,
2023.11.22,642.21,630.07,642.91,626.46,,
2023.11.21,642.91,641.89,643.92,636.86,,
2023.11.20,644.25,646.18,649.88,644.08,,
2023.11.17,643.5,635.6,647.54,634.31,,
2023.11.16,630.13,636.81,638.34,623.54,,
2023.11.15,643.71,644.07,652.08,643.04,,
2023.11.14,645.88,643.58,647.93,642.39,,
2023.11.13,642.39,638.56,643.59,637.04,,
2023.11.10,637.88,636.71,639.39,632.05,,
2023.11.9,631.14,635.15,639.01,630.89,,
2023.11.8,632.87,638,642.3,632.58,,
2023.11.7,640.68,646.17,646.38,637.83,,
2023.11.6,655.32,666.65,667.42,653.5,,
2023.11.3,663.24,668.59,670.48,659.06,,
2023.11.2,670.03,650.75,670.74,648.19,,
2023.11.1,649.85,654.91,659.27,649.51,,
2023.10.31,652.01,650.55,653.18,644,,
2023.10.30,650.56,650.77,654.8,644.12,,
2023.10.27,648.58,661.86,665.38,646.09,,
2023.10.26,663.88,669.21,669.21,657.48,,
2023.10.25,669.21,670.27,674.28,665.81,,
2023.10.24,670.27,679.91,681.71,670.19,,
2023.10.23,679.91,691.1,691.1,676.72,,
2023.10.20,691.1,703.32,704.18,689.12,,
2023.10.19,703.32,704.21,708.86,695.34,,
2023.10.18,704.21,697.7,707,697.7,,
2023.10.17,697.7,690.94,699.88,690.13,,
2023.10.16,690.94,686.44,692.68,684.52,,
2023.10.13,686.44,671.31,689.85,671.31,,
2023.10.12,671.31,670.72,677.27,668.11,,
2023.10.11,670.72,679.89,679.89,662.41,,
2023.10.10,679.89,680.01,684.68,676.51,,
2023.10.9,680.01,656.79,682.48,656.79,,
2023.10.6,656.79,654.09,662.96,645.96,,
2023.10.5,654.09,657.91,660.15,650.87,,
2023.10.4,657.91,680.8,680.8,652.42,,
2023.10.3,680.8,680.95,681.67,674.08,,
2023.10.2,680.95,694.19,694.76,675.87,,
2023.9.29,694.19,708.16,708.16,691.65,,
2023.9.28,708.16,708.08,712.68,702.96,,
2023.9.27,708.08,690.76,710.03,690.76,,
2023.9.26,690.76,694.25,694.72,687.43,,
2023.9.25,694.25,685.48,695.43,685.05,,
2023.9.22,685.48,684.42,694.24,684.42,,
2023.9.21,684.42,694.06,699.91,683.41,,
2023.9.20,694.06,700.75,705.15,693.75,,
2023.9.19,700.75,706.64,712.45,696.72,,
2023.9.18,706.64,701.84,710.48,701.84,,
2023.9.15,701.84,711.19,711.73,701.42,,
2023.9.14,711.19,702.32,713.39,702.32,,
2023.9.13,702.32,707.71,710.15,699.01,,
2023.9.12,707.71,691.75,708.61,691.75,,
2023.9.11,691.75,700.97,707.99,688.57,,
2023.9.8,700.97,694.25,705.72,694.25,,
2023.9.7,694.25,695.76,700.48,693.21,,
2023.9.6,695.76,694.76,698.82,690.41,,
2023.9.5,694.76,691.39,702.11,691.39,,
2023.9.1,691.39,677.49,692.44,677.49,,
2023.8.31,677.49,676.45,678.86,673.02,,
2023.8.30,676.45,673.02,677.93,673.02,,
2023.8.29,673.02,671.02,673.81,666.58,,
2023.8.28,671.02,666.18,676.05,666.18,,
2023.8.25,666.18,659.12,669.81,658.13,,
2023.8.24,659.12,664.05,666.65,658.04,,
2023.8.23,664.05,666.07,666.07,653.51,,
2023.8.22,666.07,671.21,674.66,665.83,,
2023.8.21,671.21,675.43,680.98,666.96,,
2023.8.18,675.43,669.15,676.6,663.94,,
2023.8.17,669.15,661.8,677.94,661.8,,
2023.8.16,661.8,667.84,675.71,661.43,,
2023.8.15,667.84,684.56,684.56,666.84,,
2023.8.14,684.56,686.84,686.84,679.31,,
2023.8.11,686.84,676.29,687.44,675.81,,
2023.8.10,676.29,675.77,684.95,671.77,,
2023.8.9,675.77,667.6,682.29,667.6,,
2023.8.8,667.6,664.37,668.02,648.81,,
2023.8.7,664.37,663.38,668.65,662.28,,
2023.8.4,663.38,663.21,673.91,663.17,,
2023.8.3,663.21,656.96,669.35,654.96,,
2023.8.2,656.96,665.88,665.88,651.54,,
2023.8.1,665.88,668.98,668.98,658.9,,
2023.7.31,668.98,655.86,670.91,655.86,,
2023.7.28,655.86,655.25,656.23,646.74,,
2023.7.27,655.25,658.83,665.77,653.55,,
2023.7.26,658.83,659.42,661.74,653.44,,
2023.7.25,659.42,655.7,662.63,651.23,,
2023.7.24,655.7,645,660.07,645,,
2023.7.21,645,639.8,645.38,638.26,,
2023.7.20,639.8,631.64,640.61,631.64,,
2023.7.19,631.64,628.35,636.2,626.96,,
2023.7.18,628.35,622.26,634.49,619.86,,
2023.7.17,622.26,623.02,624.67,619.36,,
2023.7.14,623.02,640.65,640.65,621.98,,
2023.7.13,640.65,643.57,647.1,634.91,,
2023.7.12,643.57,637.81,647.31,637.81,,
2023.7.11,637.81,624.08,638.73,624.08,,
2023.7.10,624.08,619.4,625.16,617.4,,
2023.7.7,619.4,606.87,624.75,603.19,,
2023.7.6,606.87,622.11,622.11,602.56,,
2023.7.5,622.11,625.5,627.76,618.4,,
2023.7.3,625.5,623.56,629.95,623.12,,
2023.6.30,623.56,619.71,626.96,619.61,,
2023.6.29,619.71,612.9,619.75,611.77,,
2023.6.28,612.9,606.74,613.71,600.81,,
2023.6.27,606.74,605.37,609.22,601.51,,
2023.6.26,605.37,595.17,608.79,594.98,,
2023.6.23,595.17,599.93,599.93,590.49,,
2023.6.22,599.93,607.85,607.85,597.63,,
2023.6.21,607.85,602.31,612.57,599.51,,
2023.6.20,602.31,616.43,616.43,598.19,,
2023.6.16,616.43,617.1,621.69,614.92,,
2023.6.15,617.1,610.77,622.22,610.77,,
2023.6.14,610.77,617.67,625.94,606.51,,
2023.6.13,617.67,614.8,629.37,614.8,,
2023.6.12,614.8,620.82,620.82,610.64,,
2023.6.9,620.82,624.43,627.02,619.19,,
2023.6.8,624.43,627.22,629.81,614.25,,
2023.6.7,627.22,611.05,628.08,611.05,,
2023.6.6,611.05,606.86,611.59,598.41,,
2023.6.5,606.86,610.41,619.81,605.52,,
2023.6.2,610.41,592.86,613.24,592.86,,
2023.6.1,592.86,585.66,599.49,583.1,,
2023.5.31,585.66,596.86,596.86,584.03,,
2023.5.30,596.86,602.51,602.51,590.07,,
2023.5.26,602.51,604.77,610.46,599.85,,
2023.5.25,604.77,616.43,616.43,599.83,,
2023.5.24,616.43,613.23,621.22,611.35,,
2023.5.23,613.23,606.94,620.61,606.94,,
2023.5.22,606.94,609.3,613.02,606.52,,
2023.5.19,609.3,604.88,614.14,604.88,,
2023.5.18,604.88,601.93,605.56,593.73,,
2023.5.17,601.93,589.71,604.92,589.71,,
2023.5.16,589.71,605.06,605.06,589.3,,
2023.5.15,605.06,603.84,608.47,599.88,,
2023.5.12,603.84,603.17,609.84,599.3,,
2023.5.11,603.13,610.73,610.73,598.63,,
2023.5.10,610.73,617.83,621.09,605.97,,
2023.5.9,617.83,617.61,623.66,612.57,,
2023.5.8,617.61,617.15,628.51,617.15,,
2023.5.5,617.15,600.65,621.73,600.65,,
2023.5.4,600.65,607.37,613.4,599.19,,
2023.5.3,607.37,619.28,619.28,607.12,,
2023.5.2,619.28,646.97,646.97,613.44,,
2023.5.1,646.97,655.2,655.2,643.83,,
2023.4.28,655.2,645.68,659.15,641.38,,
2023.4.27,645.68,642.83,647.38,636.98,,
2023.4.26,642.83,651.16,652.97,639.21,,
2023.4.25,651.16,663.35,663.35,647.36,,
2023.4.24,663.35,653.3,666.59,652.15,,
2023.4.21,653.3,657.19,659.45,650.66,,
2023.4.20,657.19,663.08,663.08,648.77,,
2023.4.19,663.08,664.75,664.75,656.18,,
2023.4.18,664.75,661.8,666.58,657.29,,
2023.4.17,661.8,670.32,670.34,659.8,,
2023.4.14,670.32,669.04,673.85,666.3,,
2023.4.13,669.04,664.99,670.63,662.12,,
2023.4.12,664.99,664.24,670.57,663.12,,
2023.4.11,664.24,658.37,668.29,657.94,,
2023.4.10,658.37,654.14,665.68,654.14,,
2023.4.6,654.14,663.91,663.91,652.68,,
2023.4.5,663.91,654.61,663.99,650.76,,
2023.4.4,654.61,666.07,667.5,648.74,,
2023.4.3,666.07,634.9,669.67,634.9,,
2023.3.31,634.9,630.9,636.16,630.36,,
2023.3.30,630.9,628.71,634.17,627.65,,
2023.3.29,628.71,619.44,629.32,619.44,,
2023.3.28,619.44,610.6,622.41,607.2,,
2023.3.27,610.6,598.03,614.15,598.03,,
2023.3.24,598.03,596.32,600.26,582.54,,
2023.3.23,596.32,604.56,613.07,590.57,,
2023.3.22,604.56,617.6,620.84,604.34,,
2023.3.21,617.6,596.98,619.5,596.98,,
2023.3.20,596.98,584.64,599.76,584.53,,
2023.3.17,584.64,593.72,595.4,579.94,,
2023.3.16,593.72,588.2,595.35,572.55,,
2023.3.15,588.2,621.92,621.92,579.8,,
2023.3.14,621.92,616.47,635.88,611.07,,
2023.3.13,616.47,628.78,628.78,602.92,,
2023.3.10,628.78,637.81,646.39,625.63,,
2023.3.9,637.81,646.63,659.12,637.43,,
2023.3.8,646.63,653.32,658.31,640.42,,
2023.3.7,653.32,664.95,664.95,651.44,,
2023.3.6,664.95,664.3,665.72,657.61,,
2023.3.3,664.3,655.85,666.89,646.79,,
2023.3.2,655.85,650.37,658.17,646.82,,
2023.3.1,650.37,638.01,653.82,636.31,,
2023.2.28,638.01,647.35,652.72,637.51,,
2023.2.27,647.35,645.32,649.74,641.64,,
2023.2.24,645.32,645.39,646.29,633.5,,
2023.2.23,645.39,637.29,649.82,637.29,,
2023.2.22,637.29,642.23,645.42,631.78,,
2023.2.21,642.23,644.2,648.63,640.46,,
2023.2.17,644.2,668.58,668.58,641.76,,
2023.2.16,668.58,675.54,677.37,667.96,,
2023.2.15,675.54,687.78,687.78,666.89,,
2023.2.14,687.78,687.91,692.8,680.63,,
2023.2.13,687.91,692.1,692.1,679.37,,
2023.2.10,692.1,665.97,693.42,665.97,,
2023.2.9,665.97,670.76,673.9,665.44,,
2023.2.8,670.76,676.54,680.19,667.31,,
2023.2.7,676.54,656.34,677.92,656.34,,
2023.2.6,656.34,658.95,664.19,648.1,,
2023.2.3,658.95,660.47,673.79,657.96,,
2023.2.2,660.47,677.53,677.53,653.18,,
2023.2.1,677.53,690.59,690.75,668.31,,
2023.1.31,690.59,684.53,691.97,674.88,,
2023.1.30,684.53,700.58,700.58,683.33,,
2023.1.27,700.58,714.77,714.77,699.39,,
2023.1.26,714.77,691.78,714.94,691.78,,
2023.1.25,691.78,692.41,692.41,677.85,,
2023.1.24,692.41,693.91,693.91,674.45,,
2023.1.23,693.91,695.32,702.4,692.25,,
2023.1.20,695.32,686.38,696.12,681.83,,
2023.1.19,686.38,678.87,689.62,673.12,,
2023.1.18,678.87,691.07,702.37,678.14,,
2023.1.17,691.07,690.21,698.63,688.75,,
2023.1.13,690.21,689.26,691.95,681.5,,
2023.1.12,689.26,676.61,693.53,676.61,,
2023.1.11,676.61,674.21,681.38,669.01,,
2023.1.10,674.21,669.19,675.51,663.96,,
2023.1.9,669.19,672.35,682.95,667.17,,
2023.1.6,672.35,661.25,680.83,661.25,,
2023.1.5,661.25,648.34,664.38,647.46,,
2023.1.4,648.34,647.97,652.14,636.34,,
2023.1.3,647.97,672.34,672.34,640.55,,
2022.12.30,672.34,667.27,673.25,664.62,,
2022.12.29,667.27,660.95,670.26,658.3,,
2022.12.28,660.95,675.96,675.96,658.54,,
2022.12.27,675.96,668.33,678.27,668.33,,
2022.12.23,668.33,647.84,668.4,647.84,,
2022.12.22,647.84,663.17,663.91,634.8,,
2022.12.21,663.17,650.86,665.98,650.86,,
2022.12.20,650.86,641.14,654.84,640.92,,
2022.12.19,641.14,640.28,649.22,636.12,,
2022.12.16,640.28,648.88,648.88,632.07,,
2022.12.15,648.88,652.33,652.33,637.53,,
2022.12.14,652.33,656.54,663.48,646.95,,
2022.12.13,656.54,645.12,662.42,645.12,,
2022.12.12,645.12,629.47,646.46,629.47,,
2022.12.9,629.47,644.46,649.23,628.81,,
2022.12.8,644.46,647.47,662.75,640.84,,
2022.12.7,647.47,649.35,657.26,641.87,,
2022.12.6,649.35,667.01,670.24,644.87,,
2022.12.5,667.01,687.2,696.46,661.69,,
2022.12.2,687.2,691.37,695.33,683.33,,
2022.12.1,691.37,694.3,701.73,689.47,,
2022.11.30,694.3,690.53,699.6,683.54,,
2022.11.29,690.53,681.81,695.28,681.81,,
2022.11.28,681.81,701,701,679.16,,
2022.11.25,701,703.13,708.8,699.95,,
2022.11.23,703.13,711.39,711.39,696.1,,
2022.11.22,711.39,689.46,713.05,689.46,,
2022.11.21,689.46,699.19,699.19,666.73,,
2022.11.18,699.19,705.52,705.52,684.14,,
2022.11.17,705.52,704.68,706.02,689.82,,
2022.11.16,704.68,720.16,720.16,700.99,,
2022.11.15,720.16,712.28,721.49,710.84,,
2022.11.14,712.28,716.02,724.74,711.96,,
2022.11.11,716.02,694.74,718.54,694.74,,
2022.11.10,694.74,679.63,695.34,678.91,,
2022.11.9,679.63,714.51,714.51,678.01,,
2022.11.8,714.51,714.13,717.95,706.17,,
2022.11.7,714.13,701.99,716.53,701.99,,
2022.11.4,701.99,694.92,715.07,692.65,,
2022.11.3,694.92,681.01,698.73,676.26,,
2022.11.2,681.01,696.69,698.39,679.4,,
2022.11.1,696.69,689.83,701.18,689.83,,
2022.10.31,689.83,685.71,699.92,679.49,,
2022.10.28,685.71,681.19,695.24,672.91,,
2022.10.27,681.19,679.34,693.55,679.34,,
2022.10.26,679.34,670.22,684.81,670.22,,
2022.10.25,670.22,670.52,673.99,664.5,,
2022.10.24,670.52,667.35,675.03,663.71,,
2022.10.21,667.35,649.41,668.57,649.41,,
2022.10.20,649.41,648.23,659.79,646.08,,
2022.10.19,648.23,629.74,650.73,629.74,,
2022.10.18,629.74,625.03,636.23,618.05,,
2022.10.17,625.03,617.48,635.66,617.48,,
2022.10.14,617.48,641.24,643.16,616.85,,
2022.10.13,641.24,616.12,643.74,609.74,,
2022.10.12,616.12,611.54,620.12,603.77,,
