Date,Close,Open,High,Low,,
,SPLRCI,SPLRCI,SPLRCI,SPLRCI,,
2024.6.12,"1,039.72","1,039.56","1,045.80","1,035.43",,
2024.6.11,"1,030.18","1,031.40","1,031.40","1,023.86",,
2024.6.10,"1,035.77","1,031.33","1,037.14","1,031.10",,
2024.6.7,"1,032.74","1,029.50","1,039.39","1,026.80",,
2024.6.6,"1,031.70","1,037.50","1,039.22","1,027.89",,
2024.6.5,"1,037.91","1,031.27","1,037.91","1,026.00",,
2024.6.4,"1,027.60","1,028.26","1,031.51","1,021.83",,
2024.6.3,"1,029.99","1,046.20","1,046.20","1,020.82",,
2024.5.31,"1,042.88","1,031.54","1,043.20","1,024.88",,
2024.5.30,"1,030.92","1,024.98","1,031.44","1,024.85",,
2024.5.29,"1,023.72","1,030.25","1,030.42","1,023.43",,
2024.5.28,"1,038.50","1,051.03","1,051.03","1,035.38",,
2024.5.24,"1,051.77","1,049.82","1,053.67","1,046.09",,
2024.5.23,"1,046.02","1,061.30","1,061.30","1,044.32",,
2024.5.22,"1,058.90","1,056.71","1,061.62","1,053.45",,
2024.5.21,"1,057.28","1,058.12","1,058.54","1,055.00",,
2024.5.20,"1,060.80","1,059.57","1,064.81","1,058.48",,
2024.5.17,"1,059.01","1,060.08","1,060.55","1,054.01",,
2024.5.16,"1,057.73","1,063.01","1,064.12","1,057.63",,
2024.5.15,"1,064.67","1,063.07","1,065.52","1,061.66",,
2024.5.14,"1,058.01","1,059.85","1,061.90","1,055.71",,
2024.5.13,"1,058.04","1,064.80","1,066.14","1,057.67",,
2024.5.10,"1,062.84","1,065.98","1,067.08","1,060.83",,
2024.5.9,"1,062.00","1,052.86","1,062.25","1,052.86",,
2024.5.8,"1,052.27","1,045.59","1,053.36","1,045.05",,
2024.5.7,"1,051.98","1,050.88","1,055.04","1,049.77",,
2024.5.6,"1,049.41","1,046.52","1,050.01","1,044.97",,
2024.5.3,"1,038.97","1,040.72","1,041.61","1,034.04",,
2024.5.2,"1,031.71","1,029.91","1,033.51","1,020.29",,
2024.5.1,"1,025.94","1,027.52","1,039.40","1,023.55",,
2024.4.30,"1,028.09","1,042.23","1,044.71","1,028.01",,
2024.4.29,"1,045.24","1,040.18","1,045.85","1,039.97",,
2024.4.26,"1,038.07","1,033.94","1,041.15","1,033.94",,
2024.4.25,"1,036.29","1,025.96","1,038.73","1,020.66",,
2024.4.24,"1,033.33","1,042.21","1,042.37","1,024.52",,
2024.4.23,"1,041.56","1,033.39","1,042.97","1,033.39",,
2024.4.22,"1,027.14","1,024.81","1,033.92","1,021.41",,
2024.4.19,"1,019.51","1,024.41","1,028.89","1,016.99",,
2024.4.18,"1,021.45","1,029.82","1,034.09","1,020.21",,
2024.4.17,"1,025.06","1,035.30","1,035.30","1,018.88",,
2024.4.16,"1,030.89","1,032.38","1,035.15","1,025.35",,
2024.4.15,"1,032.92","1,053.69","1,055.59","1,029.80",,
2024.4.12,"1,040.48","1,045.11","1,048.33","1,036.08",,
2024.4.11,"1,051.71","1,050.51","1,055.70","1,043.19",,
2024.4.10,"1,050.60","1,046.92","1,053.55","1,043.40",,
2024.4.9,"1,059.47","1,063.31","1,065.89","1,047.54",,
2024.4.8,"1,061.84","1,065.55","1,066.42","1,061.43",,
2024.4.5,"1,064.12","1,052.75","1,066.40","1,051.80",,
2024.4.4,"1,049.14","1,066.58","1,069.86","1,046.38",,
2024.4.3,"1,058.21","1,052.43","1,061.40","1,052.43",,
2024.4.2,"1,052.80","1,044.03","1,057.21","1,043.23",,
2024.4.1,"1,058.31","1,066.85","1,067.39","1,057.48",,
2024.3.28,"1,066.71","1,067.03","1,068.98","1,064.39",,
2024.3.27,"1,066.00","1,055.44","1,066.09","1,055.41",,
2024.3.26,"1,049.22","1,052.93","1,055.92","1,049.08",,
2024.3.25,"1,053.05","1,058.73","1,060.28","1,052.72",,
2024.3.22,"1,060.31","1,066.04","1,067.71","1,059.93",,
2024.3.21,"1,063.94","1,057.46","1,066.38","1,056.57",,
2024.3.20,"1,053.40","1,040.37","1,054.89","1,038.96",,
2024.3.19,"1,040.77","1,033.29","1,041.04","1,032.09",,
2024.3.18,"1,032.26","1,034.28","1,035.64","1,031.08",,
2024.3.15,"1,030.54","1,024.95","1,034.29","1,024.95",,
2024.3.14,"1,029.71","1,036.73","1,036.92","1,023.33",,
2024.3.13,"1,034.20","1,031.04","1,036.78","1,031.04",,
2024.3.12,"1,031.69","1,026.48","1,032.72","1,022.72",,
2024.3.11,"1,027.02","1,029.54","1,031.32","1,020.04",,
2024.3.8,"1,032.45","1,036.96","1,042.67","1,029.74",,
2024.3.7,"1,035.18","1,031.70","1,036.26","1,030.96",,
2024.3.6,"1,026.69","1,026.80","1,032.62","1,024.82",,
2024.3.5,"1,021.62","1,027.92","1,030.33","1,017.55",,
2024.3.4,"1,030.14","1,027.24","1,032.90","1,027.24",,
2024.3.1,"1,026.20","1,021.17","1,026.98","1,018.97",,
2024.2.29,"1,022.56","1,022.12","1,024.23","1,017.29",,
2024.2.28,"1,019.07","1,015.21","1,021.90","1,014.17",,
2024.2.27,"1,016.07","1,016.78","1,016.98","1,011.98",,
2024.2.26,"1,014.90","1,015.68","1,018.51","1,014.15",,
2024.2.23,"1,016.05","1,012.95","1,018.02","1,012.82",,
2024.2.22,"1,011.01","1,005.70","1,012.79","1,004.37",,
2024.2.21,998.9,994.93,999.33,992.64,,
2024.2.20,994.74,996.16,998.17,992.95,,
2024.2.16,998.28,"1,000.97","1,005.20",997.26,,
2024.2.15,"1,004.31",998.25,"1,005.04",997.11,,
2024.2.14,997.44,989.82,997.77,987.84,,
2024.2.13,981.04,983.95,983.95,974.21,,
2024.2.12,991.07,989.35,993.86,988.39,,
2024.2.9,989.85,989.3,990.04,984.5,,
2024.2.8,988.7,989.42,990.49,984.41,,
2024.2.7,988.17,984.36,991.3,984.36,,
2024.2.6,981.85,974.43,982.18,972.52,,
2024.2.5,973.18,972.74,976.55,967.81,,
2024.2.2,978.44,969.78,982.53,966.51,,
2024.2.1,972.12,959.25,972.13,956.58,,
2024.1.31,955.86,968.25,968.87,955.65,,
2024.1.30,966.92,960.75,968.26,960.54,,
2024.1.29,966.47,959.19,966.65,958.34,,
2024.1.26,960.37,963.13,965.52,957.81,,
2024.1.25,961.74,956.49,961.85,955.13,,
2024.1.24,952.46,962.28,962.57,952.23,,
2024.1.23,958.62,960.22,962.71,955.14,,
2024.1.22,959.18,955.85,961.82,955.69,,
2024.1.19,952.12,947.75,954.23,941.18,,
2024.1.18,946.33,936.8,947.47,935.9,,
2024.1.17,933.81,934.78,939.51,931.35,,
2024.1.16,940.11,944.51,945.09,936.82,,
2024.1.12,949.41,953.15,954.45,945.88,,
2024.1.11,949.83,952.73,952.85,941.97,,
2024.1.10,951.74,947.55,952.75,946.38,,
2024.1.9,947.2,942.94,947.84,940.21,,
2024.1.8,949.5,941.04,949.7,937.18,,
2024.1.5,944,941.36,947.87,940.47,,
2024.1.4,942.06,941.97,950.4,941.97,,
2024.1.3,941.16,950.61,950.61,940.9,,
2024.1.2,955.58,960.17,964.68,952.67,,
2023.12.29,964.73,966.13,968.34,961.55,,
2023.12.28,966.65,965.34,968.51,964.8,,
2023.12.27,966.59,964.36,968.42,963.73,,
2023.12.26,964.9,958.1,967.19,958.05,,
2023.12.22,957.94,956.12,961.59,954.72,,
2023.12.21,953.77,948.37,953.97,946.46,,
2023.12.20,943.72,952.62,960.37,943.52,,
2023.12.19,959.43,954.93,960.42,954.75,,
2023.12.18,952.49,954.51,955.09,951.18,,
2023.12.15,951.8,949.37,955.18,948,,
2023.12.14,953.7,947.24,955.69,946.9,,
2023.12.13,942.14,931.86,943.42,926.77,,
2023.12.12,931.51,928.47,933.38,925.94,,
2023.12.11,927.24,920.73,928.5,920.73,,
2023.12.8,918.97,916.07,923.12,915.84,,
2023.12.7,915.94,917.14,918.32,913.54,,
2023.12.6,915.35,914.93,920.6,914.13,,
2023.12.5,911.04,916.02,916.02,910.33,,
2023.12.4,918.95,910.72,919.16,910.08,,
2023.12.1,917.07,904.1,917.72,903.33,,
2023.11.30,902.92,895.57,903.31,892.28,,
2023.11.29,893.39,895.18,897.85,891.84,,
2023.11.28,890.49,893.46,897.59,889.13,,
2023.11.27,892.65,894.68,895.06,891.24,,
2023.11.24,897.85,896.22,898.69,895.19,,
2023.11.22,895.24,895.45,897.99,891.55,,
2023.11.21,893.54,892.28,895.06,890.03,,
2023.11.20,894.01,890.53,896.46,887.03,,
2023.11.17,891.12,890.64,891.55,887.93,,
2023.11.16,885.93,887.33,890.55,882.36,,
2023.11.15,886.47,886,893.05,886,,
2023.11.14,884.71,877.1,887.98,877.1,,
2023.11.13,867.01,865.54,869.14,863.14,,
2023.11.10,866.21,858.93,867.34,856.1,,
2023.11.9,854.76,860.64,863.19,853.13,,
2023.11.8,856.86,857.32,859.22,853.41,,
2023.11.7,854.53,853.38,856.08,849.13,,
2023.11.6,856.73,859.59,860.21,852.76,,
2023.11.3,858.95,858.85,863.68,858.85,,
2023.11.2,851.96,841.6,852.52,841.6,,
2023.11.1,834.83,831.83,836.24,827.28,,
2023.10.31,832.11,823.76,832.83,823.21,,
2023.10.30,825.79,821.43,828.53,818.19,,
2023.10.27,815.8,822.71,824.49,813.21,,
2023.10.26,822.99,827.63,832.64,822.63,,
2023.10.25,826.65,835.48,836.27,826.26,,
2023.10.24,837.28,840.89,842.94,833.74,,
2023.10.23,831.31,834.31,842.67,830.77,,
2023.10.20,835.2,844.59,846.09,834.71,,
2023.10.19,843.88,853.2,858.3,842.18,,
2023.10.18,851.56,867.72,867.72,850.4,,
2023.10.17,872.77,865.91,878.33,865.91,,
2023.10.16,870.04,867.06,874.8,865.65,,
2023.10.13,860.99,869.75,872.68,857.4,,
2023.10.12,868.42,878.7,878.7,862.11,,
2023.10.11,876.6,872.61,876.9,869.86,,
2023.10.10,871.17,869.77,876.53,866.31,,
2023.10.9,866.19,852.06,867.11,852.06,,
2023.10.6,852.5,838.24,857.47,835.46,,
2023.10.5,841.3,845.68,847.07,837.89,,
2023.10.4,846.68,843.61,847.75,837.17,,
2023.10.3,843.45,847.53,852.69,840.24,,
2023.10.2,849.73,855.95,857.84,845.72,,
2023.9.29,857.57,867.85,867.85,855.2,,
2023.9.28,862.66,858.72,868.5,857.46,,
2023.9.27,859,856.72,861.74,852.49,,
2023.9.26,852.5,860.42,862.78,851.91,,
2023.9.25,865.64,858.19,866.17,858.08,,
2023.9.22,861.67,863.65,867.12,861.34,,
2023.9.21,864.62,875.63,875.63,864.41,,
2023.9.20,878.91,886.64,891.55,878.62,,
2023.9.19,882.34,884.12,885.46,876.24,,
2023.9.18,886.46,885.6,891.26,883.59,,
2023.9.15,885.46,888.05,890.49,882.75,,
2023.9.14,890.21,885.99,890.51,885.3,,
2023.9.13,881.52,886.06,888.94,877.84,,
2023.9.12,887.43,886.58,892.57,885.99,,
2023.9.11,890.73,893.13,894.29,886.07,,
2023.9.8,890.79,895.3,896.02,888.78,,
2023.9.7,894.94,895.48,898.49,889.72,,
2023.9.6,897.77,900.12,904.93,893.42,,
2023.9.5,902.08,915.78,915.83,901.97,,
2023.9.1,917.58,918.61,920.41,914.05,,
2023.8.31,912.89,918.8,920.63,912.87,,
2023.8.30,917.54,914.26,920.28,914.26,,
2023.8.29,913.52,904.97,914.07,903.85,,
2023.8.28,906.49,902.59,909.56,902.59,,
2023.8.25,899.43,895.74,902.31,889.19,,
2023.8.24,891.79,899.73,905.87,891.79,,
2023.8.23,902.79,895.79,903.94,895.12,,
2023.8.22,893.9,897.99,900.79,891.88,,
2023.8.21,895.72,897.13,898.76,889.94,,
2023.8.18,896.96,889.45,899.65,889.36,,
2023.8.17,895.89,905.19,907.74,895.39,,
2023.8.16,903.49,907.35,914.04,902.96,,
2023.8.15,908.52,915.3,915.39,907.8,,
2023.8.14,920.24,918.64,920.8,917.01,,
2023.8.11,919.97,917.22,922.15,916.4,,
2023.8.10,919.02,922.86,929.28,917.02,,
2023.8.9,921.61,922.85,925.84,918.6,,
2023.8.8,922.41,921.78,924.03,914.9,,
2023.8.7,926.67,919.17,927.73,918.93,,
2023.8.4,915.16,924.02,924.84,914.12,,
2023.8.3,921.18,924.65,925.62,919.7,,
2023.8.2,926.84,933.3,935.35,925.57,,
2023.8.1,936.97,932.68,939.87,931.51,,
2023.7.31,934.02,933.23,935.29,930.47,,
2023.7.28,931.88,931.75,933.43,928.46,,
2023.7.27,926.15,932.57,932.57,923.74,,
2023.7.26,933.79,931.05,934.96,929.26,,
2023.7.25,927.64,919.71,928.32,918.54,,
2023.7.24,928.85,926.33,931.53,926.1,,
2023.7.21,926.65,930.01,932,926.62,,
2023.7.20,930.92,928.91,933.29,925.45,,
2023.7.19,927.15,925.37,929.56,921.76,,
2023.7.18,927.62,922.83,930.6,922.66,,
2023.7.17,922.4,917.03,925.31,915.32,,
2023.7.14,918.53,920.61,920.61,914.52,,
2023.7.13,921.59,920.74,923.67,918.07,,
2023.7.12,920.19,928.22,928.9,919.5,,
2023.7.11,922.06,913.34,923.26,913.34,,
2023.7.10,911.11,898.96,911.2,898.96,,
2023.7.7,898.61,894.33,907.09,893.53,,
2023.7.6,896.56,896.99,899.08,891.44,,
2023.7.5,903.24,903.28,906.48,900.73,,
2023.7.3,908.72,903.93,910.07,900.98,,
2023.6.30,908.09,905.81,910.54,902.07,,
2023.6.29,900.26,891.37,900.61,890.23,,
2023.6.28,891.9,892.07,893.72,889.09,,
2023.6.27,892.24,882.8,892.96,881.9,,
2023.6.26,881.18,873.78,883.11,873.4,,
2023.6.23,874.25,873.97,877.32,871.19,,
2023.6.22,880.85,884.6,884.6,879.41,,
2023.6.21,887.17,878.73,889.64,876.44,,
2023.6.20,882.17,884.77,885.6,879.03,,
2023.6.16,888.91,893.95,898.34,887.8,,
2023.6.15,890.25,876.94,892.2,876.94,,
2023.6.14,876.99,881.73,884.06,873.66,,
2023.6.13,879.55,871.06,880.34,870.2,,
2023.6.12,869.48,863.93,870.9,861.39,,
2023.6.9,863.48,866.15,866.22,857.98,,
2023.6.8,865.78,862.6,867.74,858.91,,
2023.6.7,864.24,852.37,864.93,848.53,,
2023.6.6,850.74,844.18,852.09,842.82,,
2023.6.5,845.64,852.16,852.28,844.68,,
2023.6.2,851.69,834.82,853.72,834.75,,
2023.6.1,827.19,819.5,829.09,816.46,,
2023.5.31,816.88,825.76,826.07,814.62,,
2023.5.30,828.48,831.07,832.83,824.67,,
2023.5.26,830.39,826.17,833.27,825.8,,
2023.5.25,824.03,821.42,826.06,817.01,,
2023.5.24,821.53,829.92,829.93,820.46,,
2023.5.23,832.07,838.55,840.97,830.95,,
2023.5.22,842.45,843.31,847.44,835.76,,
2023.5.19,842.42,849.34,851.26,838.59,,
2023.5.18,844.69,837.15,845.85,834.91,,
2023.5.17,839.09,829.78,841.65,829.78,,
2023.5.16,825.06,832.67,832.81,825.06,,
2023.5.15,836.46,832.64,838.92,829.44,,
2023.5.12,832.24,835.76,837.64,826.11,,
2023.5.11,832.15,833.3,833.83,827.57,,
2023.5.10,837.56,845.43,846.2,828.11,,
2023.5.9,840.28,837.89,841.82,835.47,,
2023.5.8,838.82,845.12,846.11,835.91,,
2023.5.5,841.93,836.59,844.24,835.95,,
2023.5.4,829.44,838.4,839.21,825.04,,
2023.5.3,838.62,845.53,850.1,838.12,,
2023.5.2,841.85,848.49,848.49,832.62,,
2023.5.1,850.77,846.72,855.45,846.72,,
2023.4.28,846.11,837.63,847.46,837.63,,
2023.4.27,838.37,825.09,838.93,822.94,,
2023.4.26,822.05,831.84,834.42,820.49,,
2023.4.25,837.71,848.16,848.63,837.2,,
2023.4.24,853.37,852.28,856.29,850.18,,
2023.4.21,851.44,855.53,855.65,848.33,,
2023.4.20,853.51,851.15,856.7,850.69,,
2023.4.19,855.09,853.84,856.32,851.38,,
2023.4.18,855.69,855.37,860.69,852.74,,
2023.4.17,851.74,847.39,851.78,845.98,,
2023.4.14,845.07,843.35,849.4,840.06,,
2023.4.13,846.09,842.97,847.57,834.47,,
2023.4.12,842.91,843.95,847.86,840.74,,
2023.4.11,840.11,838.03,843.94,837.23,,
2023.4.10,835.19,825.46,835.2,824.89,,
2023.4.6,827.76,827.63,830.94,824.2,,
2023.4.5,827.97,835.83,838.02,825.42,,
2023.4.4,838.88,857.8,858.17,835.93,,
2023.4.3,858.21,854.39,861.34,852.04,,
2023.3.31,856.59,849.49,856.82,848.6,,
2023.3.30,845.47,847.75,849.32,842.7,,
2023.3.29,843.55,838.3,844.1,837.79,,
2023.3.28,831.74,827.6,834.8,827.33,,
2023.3.27,827.24,826.12,830.11,822.11,,
2023.3.24,820.48,812.23,820.94,806.33,,
2023.3.23,817.61,820.69,830.83,812.34,,
2023.3.22,819.46,835.32,839.24,819.4,,
2023.3.21,835.38,835.25,838.9,831.26,,
2023.3.20,826.06,819.06,827.72,819,,
2023.3.17,815,826.81,826.95,811.57,,
2023.3.16,828.48,813.39,831.11,811.52,,
2023.3.15,818.08,825.44,825.45,805.53,,
2023.3.14,839.14,841.26,847.34,829.3,,
2023.3.13,830.38,825.65,837.73,823.24,,
2023.3.10,835.48,850.18,853.59,832.41,,
2023.3.9,851,868.05,871.26,849.74,,
2023.3.8,863.67,862.69,865.62,857.66,,
2023.3.7,861.7,872.76,874.07,861.2,,
2023.3.6,872.77,874.28,878.66,871.69,,
2023.3.3,874.52,868.32,875.89,864.02,,
2023.3.2,865.34,851.31,866.91,850.96,,
2023.3.1,855.08,851.31,859.7,850.62,,
2023.2.28,851.88,852.77,857.18,851.2,,
2023.2.27,854.04,857.41,860.64,852.3,,
2023.2.24,846.99,843.46,848.25,839.76,,
2023.2.23,851.92,852.89,856.91,843.09,,
2023.2.22,848.54,851.55,855.32,845.23,,
2023.2.21,850.77,864.88,866.78,850.04,,
2023.2.17,870.74,865.02,871.14,861.39,,
2023.2.16,865.28,865.09,871.91,861.9,,
2023.2.15,874.82,864.71,874.97,863.28,,
2023.2.14,869.36,869.13,873.24,860.7,,
2023.2.13,871.83,865,872.27,864.55,,
2023.2.10,864.22,856.78,864.58,855.12,,
2023.2.9,857.89,870.07,871.75,855.62,,
2023.2.8,865.51,867.35,870.04,863.01,,
2023.2.7,870.62,865.91,872.85,856.84,,
