Price,Close,High,Low,Open,Volume
Ticker,XLF,XLF,XLF,XLF,XLF
Date,,,,,
2015-01-02,16.469654083251953,16.582870935244063,16.343119349258615,16.556232043877046,40511471
2015-01-05,16.123350143432617,16.396401988179967,16.083391794547467,16.36310336410901,50770502
2015-01-06,15.876944541931152,16.17663383136016,15.803687542304427,16.123356013449815,57454463
2015-01-07,16.04343032836914,16.083388669490247,15.91689401780319,16.010130147085775,36287049
2015-01-08,16.283187866210938,16.323147785560764,16.19661142893284,16.229910058655186,37995923
2015-01-09,16.06341552734375,16.32314796947042,16.056755801324247,16.316486679767888,36300590
2015-01-12,15.930219650268555,16.103374092708634,15.883601567526277,16.063415736072397,38356360
2015-01-13,15.876944541931152,16.143335195166195,15.763727615188353,16.036779559345504,45785445
2015-01-14,15.650508880615234,15.71044641285232,15.44405425332154,15.623868413715774,71356023
2015-01-15,15.457369804382324,15.677143827825988,15.43073090788796,15.597225574660316,58038203
2015-01-16,15.643843650817871,15.650504938627149,15.357473949687389,15.417411466827646,89499855
2015-01-20,15.577247619628906,15.750402024056617,15.523969822476596,15.690462938577564,39330942
2015-01-21,15.617207527160645,15.697125794553134,15.470692006676797,15.570589449996694,49251571
2015-01-22,16.003477096557617,16.023456273496773,15.603888866725686,15.710446040750789,97345387
2015-01-23,15.830318450927734,16.023453589690117,15.830318450927733,15.990154967035458,34069402
2015-01-26,15.910242080688477,15.916901807467903,15.763726527857877,15.803686452217645,27588310
2015-01-27,15.737081527709961,15.843637114924958,15.677144009901523,15.690461894620798,35186781
2015-01-28,15.450709342956543,15.816998843322589,15.424070447733378,15.816998843322589,85405918
2015-01-29,15.577247619628906,15.6105462428491,15.370794591981001,15.43073211377735,50409450
2015-01-30,15.324173927307129,15.577246574161023,15.317514203110058,15.397432457157509,64531113
2015-02-02,15.570590019226074,15.59056919588388,15.24426033978275,15.3641369634125,62984977
2015-02-03,15.830318450927734,15.843637899989597,15.630525151317096,15.630525151317096,66155787
2015-02-04,15.79035758972168,15.92355362281654,15.763718695839193,15.7970173131923,37523958
2015-02-05,15.950191497802734,15.976830389983531,15.823655196261619,15.836976206034349,30264135
2015-02-06,16.076732635498047,16.23656760034623,16.0367742852067,16.096711810643722,83237512
2015-02-09,15.996810913085938,16.076729160074922,15.956854135115139,16.003472200377278,37354080
2015-02-10,16.123350143432617,16.15665033118632,16.003475096777166,16.116690418618425,39742220
2015-02-11,16.123350143432617,16.169969780814704,16.01679454640555,16.103370968990042,36080733
2015-02-12,16.283187866210938,16.303167044044343,16.1166931539162,16.149991783638544,40635310
2015-02-13,16.26986312866211,16.336461930153575,16.209925614634045,16.2898423000048,23270085
2015-02-17,16.32314682006836,16.36310517337169,16.22990909867767,16.24322854977878,17869196
2015-02-18,16.22324562072754,16.303162308849654,16.183287276666483,16.303162308849654,36387868
2015-02-19,16.156646728515625,16.223243961807437,16.116686824858142,16.18328562183235,21550255
2015-02-20,16.276525497436523,16.303164396889024,16.030114113818133,16.13000998676501,40206183
2015-02-23,16.236562728881836,16.25654189803315,16.14998476554382,16.25654189803315,23616735
2015-02-24,16.316484451293945,16.369763815856203,16.24322747508471,16.276526100634364,33958612
2015-02-25,16.316484451293945,16.383083266076063,16.296505275964154,16.303165001074085,32659415
2015-02-26,16.276525497436523,16.343124309750532,16.223247698531523,16.33646458488741,33480738
2015-02-27,16.216590881347656,16.289847867977212,16.20327142923319,16.25654923769105,28937856
2015-03-02,16.336467742919922,16.34978719522098,16.189952203925223,16.223250834677867,27137641
2015-03-03,16.28984260559082,16.33646223661415,16.209925918720884,16.28984260559082,31729394
2015-03-04,16.1899471282959,16.243224920797278,16.13000804804928,16.223245748609262,47685247
2015-03-05,16.25655174255371,16.289850377970634,16.163313999703043,16.2165933800534,25112031
2015-03-06,16.13666534423828,16.423036563211785,16.110026451995598,16.316479430558722,74347599
2015-03-09,16.209930419921875,16.243229048697433,16.14333159868779,16.1499913244429,26666907
2015-03-10,15.863619804382324,16.076732568733945,15.863619804382324,16.070072843713042,49650662
2015-03-11,15.963513374328613,16.023452454543424,15.890256409678093,15.910235581855508,36531648
2015-03-12,16.309825897216797,16.323145347116,16.0767323966152,16.096711571464002,50418806
2015-03-13,16.196605682373047,16.303161259678607,16.103367988548225,16.26986264177062,40917578
2015-03-16,16.396400451660156,16.40971990004036,16.263204404175486,16.263204404175486,39676730
2015-03-17,16.356447219848633,16.39640557748098,16.243230309540564,16.34312776730452,22247248
2015-03-18,16.449682235717773,16.502961605846274,16.25654862366979,16.316486155920998,58915168
2015-03-19,16.29650115966797,16.449676362189006,16.22324420196254,16.449676362189006,42486734
2015-03-20,16.51776885986328,16.531138029243166,16.323914334335193,16.37739101185473,47450742
2015-03-23,16.4241886138916,16.564566495572745,16.4241886138916,16.48434989053203,26417014
2015-03-24,16.290485382080078,16.410809431489113,16.283800799863975,16.410809431489113,22615686
2015-03-25,16.029788970947266,16.350652165135894,16.029788970947266,16.310544658242247,40570806
2015-03-26,16.016422271728516,16.089952705166425,15.89609817476486,15.962944023344777,40238682
2015-03-27,15.996365547180176,16.03647305281678,15.936204288725268,16.01642086951815,30154207
2015-03-30,16.230329513549805,16.270437020119967,16.110005424319606,16.11669000874797,43422048
2015-03-31,16.116687774658203,16.196902776679153,16.083264857149473,16.150110692166933,26132160
2015-04-01,16.103321075439453,16.163482336174695,15.989681568975378,16.076582737334903,32823015
2015-04-02,16.18353843688965,16.210276778872124,16.063215897968504,16.063215897968504,26472163
2015-04-06,16.210275650024414,16.250384729724978,16.01642268415095,16.049845609301546,19432443
2015-04-07,16.123374938964844,16.257068199919,16.123374938964844,16.24369903077556,22346466
2015-04-08,16.18353843688965,16.250385861365796,16.136746338420316,16.136746338420316,22778055
2015-04-09,16.210275650024414,16.22364482008465,16.096637704512382,16.15679896978346,25595691
2015-04-10,16.203588485717773,16.2436975590338,16.176850149853486,16.216959223169514,18165005
2015-04-13,16.263750076293945,16.31722674396292,16.16347975489514,16.176848921812383,38112499
2015-04-14,16.263750076293945,16.303857577045676,16.17016433835376,16.2503809093767,32499016
2015-04-15,16.323911666870117,16.390757502846366,16.257065830893872,16.29717333247962,45762179
2015-04-16,16.350650787353516,16.404129028225107,16.230328276811505,16.317227867758515,27839065
2015-04-17,16.130064010620117,16.27044189519651,16.069901163218706,16.27044189519651,49064829
2015-04-20,16.1969051361084,16.257067965907616,16.183535967157397,16.190220551632898,19100196
2015-04-21,16.116687774658203,16.277119348219593,16.10331860765471,16.257065597714355,26714793
2015-04-22,16.230329513549805,16.270437020119967,16.076582502177803,16.13005917760469,26511555
2015-04-23,16.257061004638672,16.297168494317656,16.176844455761657,16.203582782214315,26294652
2015-04-24,16.230329513549805,16.250383266834884,16.170166684174852,16.223643359601738,23031271
2015-04-27,16.170167922973633,16.317230361183746,16.143429583211763,16.25038451177907,29486759
2015-04-28,16.263750076293945,16.263750076293945,16.07658016993306,16.143426004519277,31748721
2015-04-29,16.257061004638672,16.330591402383476,16.103314058016853,16.170159874148492,49893538
2015-04-30,16.130064010620117,16.297180240921506,16.069901163218706,16.210279047795098,42838185
2015-05-01,16.27043914794922,16.290492903856908,16.196907140101114,16.216962465528713,22565584
2015-05-04,16.430866241455078,16.43755082491743,16.31054216961321,16.33728050346263,27367961
2015-05-05,16.283803939819336,16.477658430985862,16.270434772809196,16.38407426191488,37717594
2015-05-06,16.203588485717773,16.37738923835524,16.089950558294554,16.35065090249095,36626312
2015-05-07,16.317230224609375,16.35733773391648,16.13674486320758,16.13674486320758,39290812
2015-05-08,16.55118751525879,16.55118751525879,16.40412513442893,16.40412513442893,40714217
2015-05-11,16.491025924682617,16.58461165377712,16.464287593375424,16.55118873964313,38354636
2015-05-12,16.430866241455078,16.470973742229205,16.297173002688503,16.417497074530367,48760649
2015-05-13,16.437549591064453,16.497710837709757,16.404126676261505,16.43086500810386,29430379
2015-05-14,16.58461570739746,16.591300291858108,16.484345370968033,16.51776829327127,26445450
2015-05-15,16.511077880859375,16.597979017693824,16.457601224049967,16.591294435592648,28494942
2015-05-18,16.60466957092285,16.618038739932828,16.497714649323314,16.51776840283828,19841750
2015-05-19,16.698253631591797,16.751731876759425,16.624723202575915,16.638092371487893,32513049
2015-05-20,16.651466369628906,16.73836756227941,16.62472802405034,16.73168297588477,37350263
2015-05-21,16.611352920532227,16.65146042458055,16.59798375251612,16.61803750454028,23172098
2015-05-22,16.618040084838867,16.658147595114716,16.577932574563015,16.577932574563015,16231966
2015-05-26,16.430866241455078,16.591297814071073,16.417497074530367,16.591297814071073,54832187
2015-05-27,16.611352920532227,16.631406672556388,16.45760591882739,16.47765967085155,31773341
2015-05-28,16.591297149658203,16.604666316047535,16.491026832218814,16.57124340007421,21900598
2015-05-29,16.444238662719727,16.591301097514894,16.40413115400826,16.591301097514894,31521478
2015-06-01,16.457599639892578,16.551185349819935,16.410807569688405,16.531130035927706,23062170
2015-06-02,16.484342575073242,16.544503825015177,16.377387672323692,16.444235075111955,26426862
2015-06-03,16.624719619750977,16.67151170085865,16.511080138970105,16.544503054047016,40898498
2015-06-04,16.477657318115234,16.618035131760337,16.450918985900813,16.577927633438705,37471271
2015-06-05,16.571245193481445,16.678200105690593,16.52445310605476,16.597983529153836,52402931
2015-06-08,16.470983505249023,16.61804599811021,16.464298917824443,16.597992235836468,28272131
2015-06-09,16.511077880859375,16.58460985349147,16.417493731442907,16.48433955245467,31163011
2015-06-10,16.745044708251953,16.80520595907193,16.577928553121435,16.604666886819203,53968148
2015-06-11,16.811893463134766,16.8453179555831,16.7517322018633,16.818578047720482,60034147
2015-06-12,16.738365173339844,16.805211027745855,16.68488692029509,16.77178810054285,42206558
2015-06-15,16.66483497619629,16.724997821224072,16.557881597515987,16.631412045358694,40678641
2015-06-16,16.7584171295166,16.77178629896172,16.618039280823048,16.671515958603536,36228207
2015-06-17,16.738365173339844,16.831949369508262,16.69825609117629,16.811895613186458,55448179
2015-06-18,16.892108917236328,16.918847253789828,16.738361912534057,16.811892338056186,70136594
2015-06-19,16.610122680664062,16.86524895062212,16.610122680664062,16.845107527445006,47071470
2015-06-22,16.865251541137695,16.932391205088702,16.84511011486684,16.851823923623794,40678518
2015-06-23,16.898818969726562,16.952531011029848,16.871963737265588,16.91224658595705,33542288
2015-06-24,16.757829666137695,16.898821231812352,16.757829666137695,16.871965995756522,26541099
2015-06-25,16.657129287719727,16.81154853406086,16.643701664245036,16.804834722323516,43711579
2015-06-26,16.71083641052246,16.757833083203188,16.663839737841734,16.730977841671343,30737208
2015-06-29,16.30799674987793,16.603407445216444,16.301284518473373,16.529555559572444,52912442
2015-06-30,16.368423461914062,16.509415009253306,16.314712996787243,16.469132160408193,77383245
2015-07-01,16.61683464050293,16.657119062580193,16.516127526262817,16.623550024500155,52375111
