Date,Close,Open,High,Low,,
,SPXHC,SPXHC,SPXHC,SPXHC,,
2024.10.18,"1,784.70","1,779.03","1,788.72","1,772.31",,
2024.10.17,"1,776.14","1,779.09","1,783.67","1,774.93",,
2024.10.16,"1,786.58","1,777.92","1,790.13","1,774.81",,
2024.10.15,"1,781.62","1,796.48","1,801.18","1,779.19",,
2024.10.14,"1,804.05","1,796.14","1,807.49","1,790.69",,
2024.10.11,"1,794.87","1,787.00","1,796.67","1,784.68",,
2024.10.10,"1,781.80","1,788.90","1,788.90","1,777.32",,
2024.10.9,"1,788.10","1,770.49","1,789.37","1,767.75",,
2024.10.8,"1,769.99","1,766.48","1,772.52","1,763.87",,
2024.10.7,"1,760.44","1,766.15","1,774.38","1,757.31",,
2024.10.4,"1,769.05","1,769.57","1,772.39","1,759.78",,
2024.10.3,"1,767.64","1,779.41","1,779.60","1,764.39",,
2024.10.2,"1,783.75","1,778.54","1,788.91","1,772.34",,
2024.10.1,"1,787.40","1,799.59","1,800.24","1,780.75",,
2024.9.30,"1,796.48","1,786.39","1,797.27","1,780.48",,
2024.9.27,"1,785.58","1,788.46","1,798.53","1,785.21",,
2024.9.26,"1,786.28","1,782.76","1,788.12","1,776.00",,
2024.9.25,"1,780.54","1,801.51","1,804.90","1,779.58",,
2024.9.24,"1,797.38","1,799.55","1,801.14","1,789.93",,
2024.9.23,"1,801.38","1,809.21","1,810.49","1,798.32",,
2024.9.20,"1,805.90","1,808.27","1,813.23","1,801.60",,
2024.9.19,"1,812.06","1,816.87","1,820.17","1,808.02",,
2024.9.18,"1,805.81","1,807.04","1,823.11","1,799.28",,
2024.9.17,"1,808.70","1,823.71","1,824.01","1,802.82",,
2024.9.16,"1,827.23","1,824.36","1,831.21","1,821.51",,
2024.9.13,"1,816.48","1,812.22","1,821.91","1,811.84",,
2024.9.12,"1,813.01","1,804.34","1,814.52","1,789.70",,
2024.9.11,"1,807.39","1,804.20","1,808.73","1,779.04",,
2024.9.10,"1,811.90","1,804.65","1,813.15","1,799.74",,
2024.9.9,"1,803.85","1,792.37","1,809.29","1,788.15",,
2024.9.6,"1,790.65","1,799.81","1,810.66","1,787.72",,
2024.9.5,"1,797.86","1,821.05","1,821.81","1,789.00",,
2024.9.4,"1,823.20","1,824.30","1,830.33","1,813.86",,
2024.9.3,"1,825.78","1,826.24","1,836.44","1,820.84",,
2024.8.30,"1,829.71","1,818.05","1,830.27","1,810.48",,
2024.8.29,"1,816.49","1,820.01","1,824.88","1,809.32",,
2024.8.28,"1,812.64","1,811.74","1,820.55","1,804.36",,
2024.8.27,"1,810.49","1,811.58","1,815.70","1,804.34",,
2024.8.26,"1,808.63","1,810.73","1,817.27","1,807.13",,
2024.8.23,"1,810.72","1,806.48","1,811.04","1,800.88",,
2024.8.22,"1,801.37","1,806.48","1,808.81","1,792.85",,
2024.8.21,"1,801.78","1,801.35","1,805.71","1,794.88",,
2024.8.20,"1,797.72","1,791.58","1,807.01","1,791.58",,
2024.8.19,"1,791.11","1,779.98","1,792.29","1,778.75",,
2024.8.16,"1,779.98","1,778.58","1,782.77","1,772.53",,
2024.8.15,"1,779.41","1,778.02","1,780.61","1,767.46",,
2024.8.14,"1,768.85","1,759.29","1,770.03","1,755.70",,
2024.8.13,"1,760.97","1,746.51","1,762.73","1,745.41",,
2024.8.12,"1,739.59","1,746.94","1,748.91","1,735.80",,
2024.8.9,"1,746.41","1,741.66","1,751.06","1,738.06",,
2024.8.8,"1,738.44","1,728.67","1,739.44","1,719.36",,
2024.8.7,"1,699.95","1,720.26","1,724.69","1,695.29",,
2024.8.6,"1,718.33","1,710.90","1,739.95","1,710.10",,
2024.8.5,"1,710.04","1,738.43","1,738.43","1,702.98",,
2024.8.2,"1,757.39","1,762.43","1,765.45","1,731.04",,
2024.8.1,"1,761.08","1,742.83","1,762.45","1,741.17",,
2024.7.31,"1,742.67","1,748.16","1,754.76","1,736.68",,
2024.7.30,"1,749.47","1,750.32","1,760.15","1,736.55",,
2024.7.29,"1,747.59","1,745.26","1,753.62","1,739.17",,
2024.7.26,"1,745.98","1,735.06","1,758.01","1,735.06",,
2024.7.25,"1,736.11","1,744.86","1,765.27","1,735.81",,
2024.7.24,"1,746.09","1,731.76","1,748.24","1,727.18",,
2024.7.23,"1,731.98","1,741.35","1,741.35","1,730.01",,
2024.7.22,"1,732.57","1,727.22","1,736.42","1,723.21",,
2024.7.19,"1,722.79","1,724.58","1,730.94","1,716.44",,
2024.7.18,"1,714.22","1,746.59","1,754.57","1,711.61",,
2024.7.17,"1,754.45","1,734.21","1,763.62","1,734.21",,
2024.7.16,"1,746.01","1,731.48","1,746.63","1,728.53",,
2024.7.15,"1,721.13","1,732.22","1,736.30","1,719.22",,
2024.7.12,"1,728.54","1,724.57","1,735.97","1,722.88",,
2024.7.11,"1,718.44","1,707.16","1,722.70","1,706.92",,
2024.7.10,"1,706.13","1,691.47","1,706.51","1,688.66",,
2024.7.9,"1,689.61","1,686.56","1,690.82","1,675.67",,
2024.7.8,"1,682.40","1,684.34","1,690.36","1,677.56",,
2024.7.5,"1,684.01","1,674.00","1,684.93","1,666.28",,
2024.7.3,"1,671.87","1,685.42","1,687.49","1,665.62",,
2024.7.2,"1,684.13","1,687.13","1,687.13","1,674.88",,
2024.7.1,"1,690.81","1,702.55","1,719.57","1,687.28",,
2024.6.28,"1,700.33","1,704.41","1,714.31","1,692.86",,
2024.6.27,"1,701.63","1,702.75","1,706.53","1,691.87",,
2024.6.26,"1,704.52","1,706.75","1,710.49","1,701.37",,
2024.6.25,"1,710.61","1,716.99","1,720.31","1,706.63",,
2024.6.24,"1,715.86","1,711.15","1,721.96","1,708.45",,
2024.6.21,"1,706.48","1,705.12","1,709.36","1,699.53",,
2024.6.20,"1,701.38","1,693.97","1,703.51","1,688.37",,
2024.6.18,"1,695.18","1,694.33","1,701.11","1,691.97",,
2024.6.17,"1,693.22","1,690.04","1,695.93","1,685.52",,
2024.6.14,"1,696.64","1,694.11","1,696.79","1,686.82",,
2024.6.13,"1,698.45","1,693.75","1,700.28","1,681.99",,
2024.6.12,"1,699.17","1,707.81","1,708.78","1,694.82",,
2024.6.11,"1,702.63","1,704.07","1,707.31","1,695.61",,
2024.6.10,"1,708.54","1,699.96","1,709.96","1,694.72",,
2024.6.7,"1,703.44","1,700.41","1,711.91","1,698.45",,
2024.6.6,"1,701.64","1,693.63","1,705.27","1,689.24",,
2024.6.5,"1,696.09","1,691.13","1,697.85","1,681.16",,
2024.6.4,"1,688.81","1,683.09","1,692.89","1,675.78",,
2024.6.3,"1,683.21","1,670.55","1,688.67","1,668.73",,
2024.5.31,"1,670.88","1,649.90","1,672.50","1,649.90",,
2024.5.30,"1,647.70","1,644.82","1,653.48","1,636.64",,
2024.5.29,"1,646.50","1,649.63","1,649.63","1,639.55",,
2024.5.28,"1,659.75","1,677.06","1,677.06","1,653.40",,
2024.5.24,"1,680.72","1,687.30","1,690.49","1,679.42",,
2024.5.23,"1,686.03","1,701.53","1,701.53","1,684.82",,
2024.5.22,"1,704.44","1,698.44","1,709.79","1,696.05",,
2024.5.21,"1,700.98","1,697.40","1,708.62","1,697.31",,
2024.5.20,"1,697.97","1,701.15","1,702.81","1,694.83",,
2024.5.17,"1,703.00","1,701.26","1,703.32","1,693.62",,
2024.5.16,"1,700.29","1,700.60","1,704.54","1,695.51",,
2024.5.15,"1,702.06","1,683.60","1,704.05","1,683.18",,
2024.5.14,"1,677.93","1,672.26","1,678.64","1,666.73",,
2024.5.13,"1,670.66","1,674.47","1,677.05","1,667.44",,
2024.5.10,"1,672.26","1,670.61","1,677.96","1,669.04",,
2024.5.9,"1,668.56","1,656.28","1,669.61","1,656.28",,
2024.5.8,"1,655.45","1,661.47","1,663.36","1,653.47",,
2024.5.7,"1,661.01","1,652.00","1,662.37","1,651.00",,
2024.5.6,"1,647.64","1,644.39","1,647.74","1,638.53",,
2024.5.3,"1,640.42","1,645.70","1,645.70","1,632.56",,
2024.5.2,"1,636.72","1,643.43","1,646.25","1,628.21",,
2024.5.1,"1,638.59","1,626.91","1,652.34","1,625.48",,
2024.4.30,"1,634.44","1,641.26","1,645.06","1,633.85",,
2024.4.29,"1,636.26","1,632.13","1,640.45","1,628.21",,
2024.4.26,"1,630.84","1,624.41","1,634.72","1,622.61",,
2024.4.25,"1,630.97","1,639.23","1,641.28","1,621.72",,
2024.4.24,"1,641.21","1,644.76","1,645.42","1,633.67",,
2024.4.23,"1,645.35","1,637.30","1,649.24","1,633.35",,
2024.4.22,"1,625.11","1,623.71","1,637.60","1,618.44",,
2024.4.19,"1,618.78","1,619.58","1,622.34","1,612.91",,
2024.4.18,"1,613.65","1,615.13","1,622.19","1,610.67",,
2024.4.17,"1,613.26","1,618.85","1,626.62","1,610.79",,
2024.4.16,"1,616.11","1,628.58","1,628.58","1,615.32",,
2024.4.15,"1,615.76","1,630.57","1,638.78","1,612.99",,
2024.4.12,"1,618.87","1,638.41","1,638.41","1,613.55",,
2024.4.11,"1,643.79","1,654.58","1,656.30","1,639.78",,
2024.4.10,"1,651.90","1,661.23","1,661.23","1,645.71",,
2024.4.9,"1,671.07","1,667.05","1,671.38","1,659.19",,
2024.4.8,"1,664.63","1,669.65","1,669.65","1,662.53",,
2024.4.5,"1,671.01","1,654.50","1,675.28","1,650.69",,
2024.4.4,"1,655.96","1,688.36","1,690.55","1,654.48",,
2024.4.3,"1,679.47","1,682.31","1,692.13","1,676.02",,
2024.4.2,"1,681.16","1,691.25","1,691.25","1,673.00",,
2024.4.1,"1,708.85","1,722.51","1,722.51","1,702.29",,
2024.3.28,"1,723.97","1,724.54","1,728.67","1,723.66",,
2024.3.27,"1,722.04","1,713.82","1,722.57","1,711.02",,
2024.3.26,"1,699.89","1,697.55","1,702.23","1,693.28",,
2024.3.25,"1,694.13","1,698.19","1,701.33","1,691.67",,
2024.3.22,"1,696.81","1,701.62","1,705.50","1,694.61",,
2024.3.21,"1,699.25","1,699.24","1,705.09","1,695.93",,
2024.3.20,"1,697.30","1,698.01","1,698.01","1,687.97",,
2024.3.19,"1,701.26","1,691.52","1,701.92","1,686.25",,
2024.3.18,"1,689.96","1,693.54","1,698.46","1,688.62",,
2024.3.15,"1,690.34","1,688.59","1,693.47","1,684.04",,
2024.3.14,"1,696.29","1,704.66","1,705.34","1,687.33",,
2024.3.13,"1,703.60","1,713.88","1,717.82","1,697.54",,
2024.3.12,"1,710.55","1,701.40","1,714.28","1,698.30",,
2024.3.11,"1,702.36","1,699.05","1,704.52","1,690.31",,
2024.3.8,"1,703.26","1,706.25","1,712.69","1,701.28",,
2024.3.7,"1,707.30","1,703.95","1,711.15","1,700.96",,
2024.3.6,"1,698.98","1,691.72","1,705.41","1,691.72",,
2024.3.5,"1,687.01","1,702.25","1,703.40","1,682.34",,
2024.3.4,"1,700.53","1,701.88","1,706.28","1,696.56",,
2024.3.1,"1,702.79","1,687.23","1,704.23","1,681.95",,
2024.2.29,"1,686.41","1,700.54","1,701.02","1,685.63",,
2024.2.28,"1,698.75","1,706.63","1,706.63","1,691.46",,
2024.2.27,"1,707.44","1,706.90","1,712.76","1,699.74",,
2024.2.26,"1,712.11","1,719.69","1,723.61","1,710.66",,
2024.2.23,"1,720.80","1,716.96","1,725.67","1,715.32",,
2024.2.22,"1,713.18","1,694.06","1,715.95","1,692.01",,
2024.2.21,"1,692.77","1,683.86","1,693.28","1,678.78",,
2024.2.20,"1,688.33","1,695.48","1,701.32","1,684.99",,
2024.2.16,"1,695.12","1,688.99","1,706.27","1,686.29",,
2024.2.15,"1,690.30","1,680.50","1,693.74","1,677.39",,
2024.2.14,"1,678.50","1,667.27","1,678.95","1,666.64",,
2024.2.13,"1,665.05","1,673.33","1,682.07","1,656.08",,
2024.2.12,"1,679.64","1,676.19","1,680.17","1,667.65",,
2024.2.9,"1,678.00","1,677.67","1,680.90","1,672.44",,
2024.2.8,"1,678.92","1,679.70","1,680.25","1,671.31",,
2024.2.7,"1,681.82","1,680.94","1,689.56","1,678.89",,
2024.2.6,"1,677.47","1,672.26","1,678.49","1,664.26",,
2024.2.5,"1,659.46","1,653.64","1,669.91","1,653.24",,
2024.2.2,"1,654.34","1,654.92","1,661.58","1,646.20",,
2024.2.1,"1,656.30","1,637.91","1,656.45","1,630.02",,
2024.1.31,"1,635.58","1,644.25","1,650.48","1,635.20",,
2024.1.30,"1,637.40","1,634.40","1,639.83","1,628.78",,
2024.1.29,"1,633.36","1,622.71","1,633.83","1,622.17",,
2024.1.26,"1,622.26","1,620.91","1,625.37","1,618.18",,
2024.1.25,"1,612.81","1,608.68","1,613.13","1,598.18",,
2024.1.24,"1,616.48","1,634.72","1,639.37","1,616.01",,
2024.1.23,"1,631.30","1,630.42","1,632.12","1,619.70",,
2024.1.22,"1,632.17","1,626.71","1,636.71","1,623.05",,
2024.1.19,"1,625.99","1,625.30","1,629.24","1,616.86",,
2024.1.18,"1,624.94","1,615.37","1,626.14","1,603.49",,
2024.1.17,"1,624.75","1,626.39","1,633.10","1,620.47",,
2024.1.16,"1,628.69","1,634.88","1,636.06","1,625.77",,
2024.1.12,"1,637.75","1,638.90","1,645.05","1,632.56",,
2024.1.11,"1,642.58","1,643.76","1,644.56","1,632.93",,
2024.1.10,"1,644.44","1,638.60","1,646.16","1,631.74",,
2024.1.9,"1,637.63","1,635.59","1,651.17","1,632.44",,
2024.1.8,"1,636.96","1,623.86","1,637.31","1,616.55",,
2024.1.5,"1,623.32","1,620.38","1,629.40","1,615.94",,
2024.1.4,"1,623.72","1,616.72","1,632.93","1,616.72",,
2024.1.3,"1,616.21","1,621.84","1,625.59","1,614.64",,
2024.1.2,"1,618.40","1,587.92","1,621.51","1,586.81",,
2023.12.29,"1,590.36","1,589.45","1,593.70","1,584.79",,
2023.12.28,"1,589.86","1,587.01","1,594.66","1,587.01",,
2023.12.27,"1,586.03","1,577.81","1,586.35","1,577.05",,
2023.12.26,"1,578.69","1,573.52","1,582.83","1,572.35",,
2023.12.22,"1,575.27","1,571.38","1,580.00","1,569.29",,
2023.12.21,"1,567.63","1,556.32","1,568.60","1,555.65",,
2023.12.20,"1,549.01","1,570.94","1,571.15","1,548.83",,
2023.12.19,"1,571.98","1,562.79","1,572.13","1,560.40",,
2023.12.18,"1,561.53","1,562.70","1,565.99","1,557.40",,
2023.12.15,"1,558.59","1,564.89","1,565.50","1,552.92",,
2023.12.14,"1,571.96","1,583.11","1,586.26","1,566.02",,
2023.12.13,"1,580.62","1,548.52","1,581.01","1,543.94",,
2023.12.12,"1,552.29","1,548.08","1,554.11","1,540.30",,
2023.12.11,"1,545.10","1,541.00","1,547.82","1,536.15",,
2023.12.8,"1,535.68","1,533.92","1,538.70","1,526.18",,
2023.12.7,"1,532.92","1,536.77","1,537.32","1,525.74",,
2023.12.6,"1,534.12","1,535.68","1,539.60","1,532.38",,
2023.12.5,"1,533.18","1,532.15","1,535.76","1,524.09",,
2023.12.4,"1,535.76","1,528.76","1,538.47","1,528.38",,
2023.12.1,"1,532.57","1,524.61","1,534.04","1,523.83",,
2023.11.30,"1,527.10","1,509.60","1,527.80","1,504.29",,
2023.11.29,"1,508.21","1,506.16","1,516.15","1,505.20",,
2023.11.28,"1,507.92","1,513.93","1,516.24","1,506.75",,
2023.11.27,"1,515.55","1,523.39","1,526.47","1,513.15",,
2023.11.24,"1,525.24","1,521.46","1,525.53","1,520.12",,
2023.11.22,"1,517.49","1,515.77","1,520.47","1,512.84",,
2023.11.21,"1,509.34","1,503.80","1,512.75","1,503.65",,
2023.11.20,"1,500.21","1,487.38","1,503.97","1,485.74",,
2023.11.17,"1,492.44","1,499.88","1,500.79","1,488.09",,
2023.11.16,"1,495.29","1,491.91","1,497.29","1,488.11",,
2023.11.15,"1,489.59","1,488.96","1,495.34","1,485.88",,
2023.11.14,"1,488.62","1,484.80","1,497.88","1,483.40",,
2023.11.13,"1,478.30","1,472.01","1,481.34","1,463.10",,
2023.11.10,"1,469.99","1,465.55","1,472.00","1,450.59",,
2023.11.9,"1,461.25","1,492.62","1,492.62","1,460.08",,
2023.11.8,"1,492.60","1,499.81","1,500.65","1,484.08",,
2023.11.7,"1,494.70","1,494.06","1,498.60","1,489.58",,
2023.11.6,"1,494.01","1,487.51","1,496.33","1,484.65",,
2023.11.3,"1,484.19","1,485.10","1,493.10","1,482.09",,
2023.11.2,"1,476.63","1,453.12","1,477.92","1,453.12",,
2023.11.1,"1,453.86","1,449.45","1,460.47","1,446.10",,
2023.10.31,"1,451.16","1,446.09","1,452.34","1,439.28",,
2023.10.30,"1,442.11","1,439.89","1,446.04","1,431.63",,
2023.10.27,"1,434.27","1,455.81","1,456.47","1,428.19",,
2023.10.26,"1,459.16","1,473.60","1,473.60","1,458.39",,
2023.10.25,"1,473.55","1,486.89","1,486.89","1,462.47",,
2023.10.24,"1,486.89","1,482.61","1,491.35","1,478.73",,
2023.10.23,"1,482.61","1,492.01","1,495.21","1,481.22",,
2023.10.20,"1,492.01","1,497.94","1,502.54","1,491.70",,
2023.10.19,"1,497.94","1,512.50","1,512.50","1,488.38",,
2023.10.18,"1,512.50","1,526.17","1,532.39","1,510.39",,
2023.10.17,"1,526.17","1,528.16","1,534.40","1,519.91",,
2023.10.16,"1,528.16","1,516.76","1,536.90","1,516.76",,
2023.10.13,"1,516.76","1,507.53","1,525.32","1,507.53",,
2023.10.12,"1,507.53","1,521.70","1,524.45","1,506.11",,
2023.10.11,"1,521.70","1,528.20","1,532.16","1,514.82",,
2023.10.10,"1,528.20","1,520.70","1,535.14","1,515.70",,
2023.10.9,"1,520.70","1,515.28","1,522.27","1,505.50",,
2023.10.6,"1,515.28","1,500.08","1,520.47","1,495.71",,
2023.10.5,"1,500.08","1,492.70","1,502.72","1,486.82",,
2023.10.4,"1,492.70","1,485.96","1,494.20","1,480.38",,
2023.10.3,"1,485.96","1,499.60","1,499.60","1,479.80",,
2023.10.2,"1,499.60","1,501.22","1,501.22","1,481.87",,
2023.9.29,"1,501.22","1,512.80","1,515.65","1,499.46",,
2023.9.28,"1,512.80","1,505.61","1,517.03","1,505.61",,
2023.9.27,"1,505.61","1,513.10","1,517.28","1,494.54",,
2023.9.26,"1,513.10","1,526.27","1,526.27","1,512.62",,
2023.9.25,"1,526.27","1,518.09","1,526.61","1,512.11",,
2023.9.22,"1,518.09","1,521.02","1,527.07","1,516.51",,
2023.9.21,"1,521.02","1,535.17","1,535.17","1,520.73",,
2023.9.20,"1,535.17","1,534.89","1,545.79","1,534.89",,
2023.9.19,"1,534.89","1,533.43","1,537.89","1,525.01",,
2023.9.18,"1,533.43","1,536.19","1,538.89","1,527.95",,
2023.9.15,"1,536.19","1,547.62","1,551.45","1,534.95",,
2023.9.14,"1,547.62","1,543.72","1,552.66","1,543.44",,
2023.9.13,"1,543.72","1,543.35","1,550.30","1,540.61",,
2023.9.12,"1,543.35","1,545.94","1,547.88","1,533.06",,
2023.9.11,"1,545.94","1,535.49","1,548.82","1,534.55",,
2023.9.8,"1,535.49","1,536.18","1,539.80","1,531.88",,
2023.9.7,"1,536.18","1,528.93","1,542.46","1,528.93",,
2023.9.6,"1,528.93","1,538.28","1,538.28","1,522.12",,
2023.9.5,"1,538.28","1,552.95","1,554.24","1,538.15",,
2023.9.1,"1,552.95","1,549.31","1,561.62","1,549.31",,
2023.8.31,"1,549.31","1,568.21","1,568.93","1,549.26",,
2023.8.30,"1,568.21","1,568.67","1,577.99","1,566.97",,
2023.8.29,"1,568.67","1,555.76","1,569.16","1,555.68",,
2023.8.28,"1,555.76","1,552.14","1,562.07","1,549.85",,
2023.8.25,"1,552.14","1,542.82","1,557.21","1,540.43",,
2023.8.24,"1,542.82","1,554.70","1,564.23","1,542.26",,
2023.8.23,"1,554.70","1,550.13","1,563.11","1,550.13",,
2023.8.22,"1,550.13","1,555.86","1,557.31","1,549.98",,
2023.8.21,"1,555.86","1,554.39","1,557.88","1,549.04",,
2023.8.18,"1,554.39","1,554.53","1,558.26","1,550.05",,
2023.8.17,"1,554.53","1,566.51","1,566.51","1,553.21",,
2023.8.16,"1,566.51","1,578.77","1,581.14","1,566.45",,
2023.8.15,"1,578.77","1,584.46","1,584.94","1,577.12",,
2023.8.14,"1,584.46","1,579.26","1,589.49","1,578.58",,
2023.8.11,"1,579.26","1,570.32","1,581.79","1,566.85",,
2023.8.10,"1,570.32","1,571.00","1,589.97","1,568.94",,
2023.8.9,"1,571.00","1,571.85","1,579.83","1,569.56",,
2023.8.8,"1,571.85","1,559.63","1,573.56","1,559.63",,
2023.8.7,"1,559.63","1,541.39","1,561.19","1,541.39",,
2023.8.4,"1,541.39","1,547.02","1,557.41","1,538.41",,
2023.8.3,"1,547.02","1,554.75","1,554.75","1,544.44",,
2023.8.2,"1,554.75","1,553.85","1,564.94","1,551.29",,
2023.8.1,"1,553.85","1,561.85","1,564.40","1,550.24",,
2023.7.31,"1,561.85","1,574.35","1,574.35","1,556.61",,
2023.7.28,"1,574.35","1,569.73","1,577.22","1,565.74",,
2023.7.27,"1,569.73","1,581.84","1,589.22","1,569.49",,
2023.7.26,"1,581.84","1,583.09","1,587.24","1,571.51",,
2023.7.25,"1,583.09","1,584.08","1,589.76","1,573.37",,
2023.7.24,"1,584.08","1,587.77","1,594.44","1,582.76",,
2023.7.21,"1,587.77","1,571.85","1,592.37","1,570.75",,
2023.7.20,"1,571.85","1,546.36","1,577.75","1,546.36",,
2023.7.19,"1,546.36","1,538.75","1,556.10","1,538.75",,
2023.7.18,"1,538.75","1,528.05","1,544.71","1,526.47",,
2023.7.17,"1,528.05","1,534.69","1,534.69","1,522.46",,
2023.7.14,"1,534.69","1,511.97","1,539.45","1,511.97",,
2023.7.13,"1,511.97","1,512.18","1,519.08","1,510.41",,
2023.7.12,"1,512.18","1,516.35","1,521.14","1,510.10",,
2023.7.11,"1,516.35","1,516.29","1,521.30","1,509.87",,
2023.7.10,"1,516.29","1,504.14","1,517.89","1,504.14",,
2023.7.7,"1,504.14","1,521.86","1,521.86","1,503.61",,
2023.7.6,"1,521.86","1,535.16","1,535.16","1,518.30",,
2023.7.5,"1,535.16","1,535.95","1,537.77","1,529.04",,
2023.7.3,"1,535.95","1,548.62","1,548.62","1,528.93",,
2023.6.30,"1,548.62","1,532.09","1,551.57","1,532.09",,
2023.6.29,"1,532.09","1,522.26","1,533.27","1,516.94",,
2023.6.28,"1,522.26","1,527.64","1,527.64","1,517.92",,
2023.6.27,"1,527.64","1,530.70","1,532.71","1,517.05",,
2023.6.26,"1,530.70","1,539.92","1,539.92","1,516.67",,
2023.6.23,"1,539.92","1,544.88","1,545.71","1,536.41",,
2023.6.22,"1,544.88","1,534.94","1,547.11","1,534.76",,
2023.6.21,"1,534.94","1,533.99","1,539.84","1,523.97",,
2023.6.20,"1,533.99","1,536.25","1,541.25","1,521.27",,
2023.6.16,"1,536.25","1,536.36","1,548.07","1,534.73",,
2023.6.15,"1,536.36","1,512.91","1,538.34","1,512.91",,
2023.6.14,"1,512.91","1,530.05","1,530.05","1,507.72",,
2023.6.13,"1,530.05","1,522.00","1,532.23","1,518.94",,
2023.6.12,"1,522.00","1,515.05","1,522.57","1,510.34",,
2023.6.9,"1,515.05","1,512.14","1,522.26","1,506.39",,
2023.6.8,"1,512.14","1,502.41","1,514.07","1,498.29",,
2023.6.7,"1,502.41","1,508.67","1,509.21","1,500.48",,
2023.6.6,"1,508.67","1,522.04","1,527.53","1,502.42",,
2023.6.5,"1,522.04","1,516.22","1,527.95","1,516.22",,
2023.6.2,"1,516.22","1,496.25","1,518.50","1,496.25",,
2023.6.1,"1,496.25","1,486.28","1,499.59","1,477.42",,
2023.5.31,"1,486.28","1,473.78","1,489.43","1,466.49",,
2023.5.30,"1,473.78","1,483.73","1,487.26","1,470.88",,
2023.5.26,"1,483.73","1,486.30","1,498.86","1,480.76",,
2023.5.25,"1,486.30","1,501.91","1,501.91","1,476.45",,
2023.5.24,"1,501.91","1,511.87","1,511.87","1,498.51",,
2023.5.23,"1,511.87","1,529.13","1,529.13","1,509.25",,
2023.5.22,"1,529.13","1,528.47","1,539.08","1,525.94",,
2023.5.19,"1,528.47","1,521.53","1,538.70","1,521.53",,
2023.5.18,"1,521.53","1,525.24","1,525.24","1,509.80",,
