Date,Open,High,Low,Close,Volume
,FBX,FBX,FBX,FBX,FBX
2015-01-02,0.05999999865889549,0.05999999865889549,0.05999999865889549,0.05999999865889549,0
2015-01-05,0.07500000298023224,0.07999999821186066,0.07500000298023224,0.07999999821186066,87500
2015-01-06,0.07000000029802322,0.07000000029802322,0.07000000029802322,0.07000000029802322,134000
2015-01-07,0.054999999701976776,0.054999999701976776,0.054999999701976776,0.054999999701976776,1000
2015-01-08,0.054999999701976776,0.054999999701976776,0.054999999701976776,0.054999999701976776,0
2015-01-09,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,1000
2015-01-12,0.054999999701976776,0.05999999865889549,0.054999999701976776,0.054999999701976776,17500
2015-01-13,0.054999999701976776,0.054999999701976776,0.05000000074505806,0.05000000074505806,200000
2015-01-14,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0
2015-01-15,0.054999999701976776,0.054999999701976776,0.054999999701976776,0.054999999701976776,8000
2015-01-16,0.054999999701976776,0.054999999701976776,0.054999999701976776,0.054999999701976776,0
2015-01-20,0.05000000074505806,0.054999999701976776,0.05000000074505806,0.054999999701976776,3000
2015-01-21,0.054999999701976776,0.054999999701976776,0.054999999701976776,0.054999999701976776,0
2015-01-22,0.05000000074505806,0.05999999865889549,0.05000000074505806,0.05999999865889549,55400
2015-01-23,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,5000
2015-01-26,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,9000
2015-01-27,0.054999999701976776,0.054999999701976776,0.054999999701976776,0.054999999701976776,5000
2015-01-28,0.054999999701976776,0.054999999701976776,0.054999999701976776,0.054999999701976776,0
2015-01-29,0.054999999701976776,0.054999999701976776,0.054999999701976776,0.054999999701976776,0
2015-01-30,0.054999999701976776,0.054999999701976776,0.054999999701976776,0.054999999701976776,0
2015-02-02,0.054999999701976776,0.054999999701976776,0.054999999701976776,0.054999999701976776,5000
2015-02-03,0.054999999701976776,0.054999999701976776,0.054999999701976776,0.054999999701976776,0
2015-02-04,0.054999999701976776,0.054999999701976776,0.05000000074505806,0.05000000074505806,23100
2015-02-05,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0
2015-02-06,0.054999999701976776,0.07000000029802322,0.054999999701976776,0.07000000029802322,4280
2015-02-09,0.07000000029802322,0.07000000029802322,0.07000000029802322,0.07000000029802322,0
2015-02-10,0.07000000029802322,0.07000000029802322,0.07000000029802322,0.07000000029802322,0
2015-02-11,0.07000000029802322,0.07000000029802322,0.07000000029802322,0.07000000029802322,0
2015-02-12,0.05999999865889549,0.05999999865889549,0.05999999865889549,0.05999999865889549,1000
2015-02-13,0.054999999701976776,0.054999999701976776,0.054999999701976776,0.054999999701976776,19000
2015-02-17,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,10000
2015-02-18,0.054999999701976776,0.054999999701976776,0.054999999701976776,0.054999999701976776,35000
2015-02-19,0.054999999701976776,0.054999999701976776,0.054999999701976776,0.054999999701976776,155000
2015-02-20,0.054999999701976776,0.054999999701976776,0.054999999701976776,0.054999999701976776,0
2015-02-23,0.054999999701976776,0.054999999701976776,0.054999999701976776,0.054999999701976776,0
2015-02-24,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,42000
2015-02-25,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,21700
2015-02-26,0.04500000178813934,0.05000000074505806,0.04500000178813934,0.05000000074505806,17000
2015-02-27,0.04500000178813934,0.04500000178813934,0.04500000178813934,0.04500000178813934,22000
2015-03-02,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,12200
2015-03-03,0.054999999701976776,0.054999999701976776,0.054999999701976776,0.054999999701976776,24000
2015-03-04,0.05000000074505806,0.05000000074505806,0.03999999910593033,0.03999999910593033,242800
2015-03-05,0.04500000178813934,0.04500000178813934,0.04500000178813934,0.04500000178813934,4000
2015-03-06,0.04500000178813934,0.04500000178813934,0.04500000178813934,0.04500000178813934,0
2015-03-09,0.03999999910593033,0.05000000074505806,0.03999999910593033,0.05000000074505806,31500
2015-03-10,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0
2015-03-11,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,95000
2015-03-12,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0
2015-03-13,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0
2015-03-16,0.05000000074505806,0.054999999701976776,0.05000000074505806,0.054999999701976776,18200
2015-03-17,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,3000
2015-03-18,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0
2015-03-19,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0
2015-03-20,0.04500000178813934,0.04500000178813934,0.04500000178813934,0.04500000178813934,5000
2015-03-23,0.03999999910593033,0.03999999910593033,0.03999999910593033,0.03999999910593033,54300
2015-03-24,0.03999999910593033,0.03999999910593033,0.03999999910593033,0.03999999910593033,0
2015-03-25,0.04500000178813934,0.04500000178813934,0.03999999910593033,0.03999999910593033,12950
2015-03-26,0.03999999910593033,0.03999999910593033,0.03999999910593033,0.03999999910593033,0
2015-03-27,0.03500000014901161,0.03999999910593033,0.03500000014901161,0.03999999910593033,265000
2015-03-30,0.03999999910593033,0.03999999910593033,0.03999999910593033,0.03999999910593033,0
2015-03-31,0.03999999910593033,0.03999999910593033,0.03999999910593033,0.03999999910593033,0
2015-04-01,0.03999999910593033,0.03999999910593033,0.03999999910593033,0.03999999910593033,0
2015-04-02,0.03999999910593033,0.03999999910593033,0.03999999910593033,0.03999999910593033,0
2015-04-06,0.03999999910593033,0.03999999910593033,0.03999999910593033,0.03999999910593033,0
