Date,Open,High,Low,Close,Volume
,EEM,EEM,EEM,EEM,EEM
2015-01-02,31.122999771412957,31.138883268841372,30.710037926676286,30.78945541381836,65010000
2015-01-05,30.59091148910808,30.59091148910808,30.193833203469815,30.241483688354492,83166600
2015-01-06,30.249426232541293,30.384431405830295,29.955589126966828,30.114418029785156,52066100
2015-01-07,30.630624411831054,30.789456361536775,30.527383190102213,30.76563262939453,64948700
2015-01-08,31.218297816726647,31.43272046762093,31.178587562160715,31.289772033691406,55081600
2015-01-09,31.385064464923197,31.40094795806515,31.091227415463475,31.186525344848633,38550100
2015-01-12,31.091227839176124,31.130935057838858,30.89268871639586,30.932395935058594,55381800
2015-01-13,31.329476578738237,31.488308495013577,30.948281797357513,31.202411651611328,55565600
2015-01-14,30.860924458686103,31.09917082119704,30.781506984871214,31.02769660949707,83761000
2015-01-15,31.44065824705375,31.551839680440153,31.05152020073449,31.099170684814453,57441600
2015-01-16,31.07534924244104,31.400953333928292,31.027698754857393,31.36124610900879,72675200
2015-01-20,31.29771322904264,31.33742045536212,31.14682455724174,31.313596725463867,57716900
2015-01-21,31.575659936299072,32.03627214336486,31.55977947281851,32.0045051574707,74714900
2015-01-22,32.17127624417535,32.647771928709915,32.02038761027927,32.616004943847656,95318400
2015-01-23,32.417470124715564,32.528651556987406,32.353939176046005,32.36981964111328,52368100
2015-01-26,32.26657857172754,32.48894141629218,32.2189280924066,32.38570022583008,47266100
2015-01-27,32.00451229556088,32.29040917343998,31.996572062049655,32.210994720458984,42525200
2015-01-28,32.131576100714184,32.16334309256907,31.774205016014445,31.861562728881836,56698000
2015-01-29,31.821855503796773,31.885389487506544,31.543901898734244,31.861562728881836,53124400
2015-01-30,31.210346530576214,31.408885634497775,30.98798370361328,30.98798370361328,103745400
2015-02-02,31.393013545531495,31.663026946120432,31.3215393209795,31.54390525817871,50443600
2015-02-03,31.893329099910495,32.1792259621051,31.85362187559836,32.13951873779297,48552700
2015-02-04,32.09980594390562,32.27452135241394,31.93303379731139,31.980684280395508,34900700
2015-02-05,31.88539366090843,32.19511429836442,31.87745039717149,32.171287536621094,32092400
2015-02-06,31.69478429190305,31.861556421928242,31.53595239353628,31.623310089111328,64292000
2015-02-09,31.520079513583738,31.67891146542933,31.512139279251837,31.57567024230957,35632500
2015-02-10,31.472432142099844,31.543906369169193,31.36919091867356,31.49625587463379,46949400
2015-02-11,31.24212361117817,31.361248323816632,31.051524676850086,31.265947341918945,44240300
2015-02-12,31.607430824897996,31.980685381575437,31.583607097269013,31.933034896850586,55855400
2015-02-13,32.10775158561485,32.31423096868318,32.10775158561485,32.29834747314453,44640000
2015-02-17,32.20304854786053,32.24275577076339,31.956861948182645,32.22687530517578,30152800
2015-02-18,32.06804444167493,32.27452382525947,31.9806867307275,32.21893310546875,36036700
2015-02-19,31.956858422891496,32.2506954753186,31.925091436286785,32.08392333984375,38785800
2015-02-20,31.964803155234083,32.34599795976046,31.8933289400437,32.29834747314453,32542700
2015-02-23,32.099803180476556,32.13157016646453,31.901264062251542,31.97273826599121,34091700
2015-02-24,32.14745658311268,32.52865136123653,31.97274117375586,32.433353424072266,64630500
2015-02-25,32.33805568151191,32.45717734631739,32.29834543044326,32.36981964111328,28592500
2015-02-26,32.40952882884625,32.45717628141843,32.32217112650829,32.37776184082031,25889800
2015-02-27,32.31424023552036,32.56042994276925,32.31424023552036,32.35395050048828,43207600
2015-03-02,32.27452268281933,32.330113400642276,32.187164974964155,32.30628967285156,36669900
2015-03-03,32.11569127412913,32.15540152703595,32.04421706015059,32.06010055541992,40406100
2015-03-04,31.805972232659766,31.821855728699465,31.57566608428478,31.710674285888672,51564400
2015-03-05,31.766268029037626,31.821858755731053,31.559788619814537,31.663026809692383,33714000
2015-03-06,31.400949027233693,31.464479972498104,31.107108938302478,31.1785831451416,72516900
2015-03-09,31.162712356631104,31.186536089818954,31.059471130371094,31.059471130371094,34915600
2015-03-10,30.590912222784887,30.61473595106515,30.352665851581328,30.368549346923828,84229600
2015-03-11,30.551204701496484,30.654442876016407,30.46384699269736,30.598852157592773,47978700
2015-03-12,31.003878084900904,31.035645079757735,30.741804921533117,30.78945541381836,46829700
2015-03-13,30.551206934699813,30.551206934699813,30.233543066658513,30.41619873046875,69885200
2015-03-16,30.71798034825756,30.81327830074891,30.65444636028513,30.781511306762695,50569900
2015-03-17,30.81327946371867,31.154767088290832,30.78151246853349,31.138883590698242,53697700
2015-03-18,31.067406069143214,32.00451112138107,31.003875114982673,31.901269912719727,101688200
2015-03-19,31.60743272118996,31.6153759838541,31.26594513384149,31.36124610900879,64499900
2015-03-20,31.663020660244992,31.901267018298174,31.639196933279717,31.829795837402344,67345300
2015-03-23,31.893327614734964,31.980685321833892,31.766262685172947,31.925094604492188,35502700
2015-03-24,31.964800651825517,32.068041850007575,31.925093430822194,32.05215835571289,45280300
2015-03-25,32.044221800575265,32.07598879581336,31.520078497016442,31.54390525817871,49779900
2015-03-26,31.393009465682603,31.424776456792237,31.122996100184718,31.25006103515625,76980100
2015-03-27,31.25799935209949,31.369180773925336,31.19446537993241,31.337413787841797,42212000
2015-03-30,31.70274285529832,32.00452333374954,31.686862382798786,31.94099235534668,51535700
2015-03-31,31.74244569410648,31.91715811591567,31.64714470460962,31.869510650634766,47508800
2015-04-01,32.12363406316291,32.30628971186846,32.05215985023752,32.26658248901367,56392700
2015-04-02,32.5445323272805,32.83042914602868,32.481001383929,32.751014709472656,62389200
2015-04-06,33.06074694348321,33.354584098000366,33.02897994584145,33.17192840576172,54678400
2015-04-07,33.10044778637072,33.195745731432844,32.997206578697636,33.005149841308594,33279500
2015-04-08,33.76753438608613,33.82312509814034,33.51340455113358,33.69606018066406,65023100
2015-04-09,33.894604510011135,34.04549317598345,33.7754798061871,34.02960968017578,52128800
2015-04-10,33.878709470320494,34.06136506566982,33.85488574946024,34.05342483520508,49899000
2015-04-13,34.11697433529577,34.23609906336206,33.83902067576467,33.85490417480469,55031100
2015-04-14,33.934308870686216,34.07725729142316,33.78342021744914,34.00578308105469,42601100
2015-04-15,33.99785476600122,34.259924942905904,33.93432076586198,34.244041442871094,40254700
2015-04-16,34.33932572952591,34.71257719553834,34.283731991728594,34.5140380859375,55057700
2015-04-17,33.79136342440654,33.96607884945683,33.71194897454754,33.91048812866211,76688000
2015-04-20,33.870779097058445,33.98196053271744,33.846952339798015,33.878719329833984,28811300
2015-04-21,34.164616773099574,34.236090987185285,34.06137556842755,34.0772590637207,33309100
2015-04-22,34.30756836910603,34.474340540882835,34.220210651660864,34.44257354736328,29271900
2015-04-23,34.35521346662843,34.776118528140465,34.339333000428304,34.69670104980469,32056500
2015-04-24,34.839652112589405,34.86347887262316,34.76817789142267,34.823768615722656,44030100
2015-04-27,34.958778381347656,35.03819283975109,34.88730415699761,34.958778381347656,41819300
2015-04-28,34.97466273442662,35.093784424945575,34.86348127815528,35.01436996459961,32442100
2015-04-29,34.664933385699726,34.76023132005774,34.48227471976902,34.57757568359375,45752900
2015-04-30,34.29961136267042,34.30755462260119,34.04548157527431,34.05342483520508,98330200
2015-05-01,34.220210985337616,34.35521616491129,34.045495548743666,34.259918212890625,44928900
2015-05-04,34.27579468450299,34.51404103045638,34.25991119084387,34.45845031738281,31314300
2015-05-05,34.29962775675226,34.34727825071414,34.07726484386509,34.085205078125,38738700
2015-05-06,34.13285154341665,34.16461853564181,33.600768056247276,33.66429901123047,52439700
2015-05-07,33.46575793798869,33.62458986055367,33.40222698664287,33.61664962768555,44347000
2015-05-08,34.00578304350212,34.2043221799212,33.9025418443135,34.04549026489258,56822800
2015-05-11,34.0057836258392,34.06137434263117,33.68811979034207,33.719886779785156,34705400
2015-05-12,33.45781116783604,33.69605749039935,33.43398441495326,33.608699798583984,38432500
