Date,Close,Open,High,Low,,
,SPSY,SPSY,SPSY,SPSY,,
2024.6.25,686.55,691.4,693.05,685.41,,
2024.6.24,692.27,687.53,696.66,686.61,,
2024.6.21,685.73,687.14,687.14,681.73,,
2024.6.20,687.89,683.77,689.79,682.42,,
2024.6.18,684.08,679.57,684.45,678.86,,
2024.6.17,679.75,672.5,680.25,671.59,,
2024.6.14,674.29,672.68,675.39,669.81,,
2024.6.13,676.28,677.15,677.15,672.19,,
2024.6.12,677.63,683.2,685.43,676.26,,
2024.6.11,677.04,682.82,682.82,674.59,,
2024.6.10,685.34,685.85,686.27,681.14,,
2024.6.7,688.05,684.57,691.9,684.12,,
2024.6.6,685.65,686.24,688.79,682.91,,
2024.6.5,685.63,685.69,686.32,681.17,,
2024.6.4,684.11,684.02,688.79,680.8,,
2024.6.3,687.13,691.47,691.54,680.91,,
2024.5.31,691.28,682.18,691.89,680.87,,
2024.5.30,681.64,678.02,682.73,676.85,,
2024.5.29,677.54,678.83,679.94,675.96,,
2024.5.28,683.31,689.9,689.9,681.32,,
2024.5.24,690.92,687.85,691.06,687.85,,
2024.5.23,686.24,696.67,696.67,684.43,,
2024.5.22,696.76,699.15,701.89,695.24,,
2024.5.21,700.23,696.92,701.08,696.86,,
2024.5.20,696.3,704.27,704.81,695.91,,
2024.5.17,704.84,703.03,705.14,701.2,,
2024.5.16,700.58,701.73,703.98,700.52,,
2024.5.15,700.75,696.92,701.41,696.87,,
2024.5.14,695.75,693.44,696.14,692.11,,
2024.5.13,692.42,696.75,697.94,692.24,,
2024.5.10,695.29,694.4,696.14,694.07,,
2024.5.9,692.13,686.18,692.31,685.64,,
2024.5.8,687.41,684.2,688.52,682.5,,
2024.5.7,684.69,684.18,686.26,683.29,,
2024.5.6,682.5,678.15,682.55,677.79,,
2024.5.3,674.59,675.32,677.61,670.84,,
2024.5.2,672.53,675.1,676.02,668.12,,
2024.5.1,670.98,671.15,678.98,669.79,,
2024.4.30,671.09,675.84,677.55,671.04,,
2024.4.29,677.58,678.49,681.41,675.35,,
2024.4.26,678.86,679.4,682.35,677.42,,
2024.4.25,680.23,681.39,681.98,674.08,,
2024.4.24,683.69,683.24,684.74,680.61,,
2024.4.23,684.55,682.32,685.57,681.19,,
2024.4.22,679.91,674.87,683.51,672.52,,
2024.4.19,671.82,665.26,672.73,664.74,,
2024.4.18,662.89,662.34,668.19,661.04,,
2024.4.17,660.26,661.66,664.22,657.55,,
2024.4.16,658.92,663.79,664.75,657.5,,
2024.4.15,663.05,674.12,677.55,661.15,,
2024.4.12,666.45,675.24,675.24,663.77,,
2024.4.11,676.18,679.79,680.68,671.43,,
2024.4.10,680.14,685.45,686.41,678.21,,
2024.4.9,690.49,694.99,696.19,685.01,,
2024.4.8,693.99,692.07,695.61,691.5,,
2024.4.5,691.31,686.53,693.16,685.54,,
2024.4.4,685.17,698.7,699.89,684.32,,
2024.4.3,693.27,694.07,698.23,691.71,,
2024.4.2,693.84,695.07,695.93,692.56,,
2024.4.1,696.94,701.36,702.38,696.13,,
2024.3.28,701.32,698.34,702.75,697.07,,
2024.3.27,697.35,691.83,697.52,690.86,,
2024.3.26,688.93,688.98,691.38,687.19,,
2024.3.25,687.54,689.7,690.14,687.14,,
2024.3.22,689.52,698.61,699.66,689.39,,
2024.3.21,697.98,693.58,699.34,692.98,,
2024.3.20,692.1,682.96,692.44,681.95,,
2024.3.19,683.61,681.22,684.06,680.57,,
2024.3.18,680.31,678.4,681.31,675.7,,
2024.3.15,676.95,673.68,679.73,672.74,,
2024.3.14,677.32,682.71,683.95,673.83,,
2024.3.13,682.18,679.47,683.04,679.27,,
2024.3.12,678.3,676.6,679.92,674.56,,
2024.3.11,675.28,672.59,675.79,670.44,,
2024.3.8,673.97,673.83,677.35,673.23,,
2024.3.7,672.67,676.03,677.38,670.5,,
2024.3.6,673.66,672.8,675.84,668.62,,
2024.3.5,670.94,668.45,674.31,668.14,,
2024.3.4,670.1,668.44,672.23,667.63,,
2024.3.1,668.58,669.67,671.05,666.61,,
2024.2.29,670.05,671.77,672.72,667.09,,
2024.2.28,670.11,666.79,672.52,666.24,,
2024.2.27,667.74,666.48,667.99,663.37,,
2024.2.26,665.97,669.07,673.38,665.01,,
2024.2.23,669.07,668.48,672.05,668.23,,
2024.2.22,666.89,661.6,668.41,661.12,,
2024.2.21,658.16,655.79,658.36,653.34,,
2024.2.20,656.11,654.08,658.77,653.11,,
2024.2.16,658.55,659.22,661.2,657.14,,
2024.2.15,660.49,651.31,661.88,651.31,,
2024.2.14,649.73,646.43,649.88,644.84,,
2024.2.13,643.54,648.23,648.7,638.38,,
2024.2.12,651.87,649.46,655.05,647.74,,
2024.2.9,649.17,646.59,649.42,645.04,,
2024.2.8,647.11,647.57,649.18,643.4,,
2024.2.7,650.32,648.28,650.89,644.42,,
2024.2.6,645.85,643.74,646.06,642.29,,
2024.2.5,644.03,645.39,645.98,641.33,,
2024.2.2,648.01,645.08,650.8,643.14,,
2024.2.1,645.13,644.02,645.9,636.08,,
2024.1.31,644.54,651.36,656.03,644.43,,
2024.1.30,652.47,644.97,653.18,644.93,,
2024.1.29,644.76,641.52,644.99,639.34,,
2024.1.26,642.82,639.8,643.92,639.06,,
2024.1.25,640.93,639.86,641.03,636.55,,
2024.1.24,637.5,637.47,640.77,637.09,,
2024.1.23,634.58,634.08,635.34,632.35,,
2024.1.22,633.67,633.19,636.87,632.56,,
2024.1.19,630.96,623.08,631.6,621.46,,
2024.1.18,620.78,619.24,621.48,614.78,,
2024.1.17,619.37,616.63,622.41,615.58,,
2024.1.16,621.11,621.62,622.29,617.84,,
2024.1.12,625.08,628.81,631.97,622.99,,
2024.1.11,626.52,628.78,628.91,622.01,,
2024.1.10,629.11,627.29,629.54,625.23,,
2024.1.9,627.82,629.18,629.18,626.33,,
2024.1.8,632.18,628.5,632.26,625.15,,
2024.1.5,628.43,625.58,631.3,625.2,,
2024.1.4,625.14,624.36,630.46,624.36,,
2024.1.3,623.67,626.52,626.83,622.47,,
2024.1.2,628.79,624.28,629.01,623.54,,
2023.12.29,626.35,627.79,628.84,624.36,,
2023.12.28,628.1,625.47,629.38,625.47,,
2023.12.27,625.93,623.51,626.21,622.2,,
2023.12.26,624.43,621.89,625.69,621.78,,
2023.12.22,621.91,621.94,624.44,619.84,,
2023.12.21,620.49,617.5,620.86,615.17,,
2023.12.20,615.11,624.07,625.58,614.94,,
2023.12.19,625.85,620.54,626.11,619.47,,
2023.12.18,621.04,622.44,623.36,620.71,,
2023.12.15,620.17,619.6,620.61,616.7,,
2023.12.14,622.67,620.96,625.12,619.57,,
2023.12.13,616.93,607.42,617.54,606.27,,
2023.12.12,607.17,603.27,607.23,601.95,,
2023.12.11,602.87,599.33,603.8,599.33,,
2023.12.8,598.79,595.57,600.01,594.65,,
2023.12.7,595.82,594.69,596.23,593.36,,
2023.12.6,593.43,599.27,601.66,592.62,,
2023.12.5,596.43,597.66,597.66,593.8,,
2023.12.4,599.46,596.52,601.55,596.24,,
2023.12.1,599.47,594.07,600.57,593.74,,
2023.11.30,595.09,589.71,595.35,588.57,,
2023.11.29,589.09,587.09,592.59,587.05,,
2023.11.28,584.95,585.14,587.07,583.74,,
2023.11.27,585.55,585.78,586.23,583.99,,
2023.11.24,587.2,585.91,588.24,585.38,,
2023.11.22,585.27,584.81,586.6,583.47,,
2023.11.21,582.98,582.84,584.66,582.33,,
2023.11.20,583.2,580.36,584.79,579.29,,
2023.11.17,581.31,580.02,581.38,579.07,,
2023.11.16,578.13,577.06,578.79,575.87,,
2023.11.15,576.27,573.66,577.57,573.66,,
2023.11.14,573,567.07,575.76,567.07,,
2023.11.13,562.07,561.43,563.61,560.41,,
2023.11.10,562.95,559.09,563.36,556.15,,
2023.11.9,556.59,560.3,561.41,555.75,,
2023.11.8,558.88,558.31,559.63,555.81,,
2023.11.7,558.52,558.45,560.03,556.92,,
2023.11.6,559.22,562.73,563.36,556.53,,
2023.11.3,561.39,556.82,563.85,556.82,,
2023.11.2,554.06,544.6,554.27,544.6,,
2023.11.1,541.07,539.05,543.34,537.56,,
2023.10.31,537.67,532.82,537.9,532,,
2023.10.30,531.85,526.22,533.14,525.02,,
2023.10.27,522.93,531.84,531.84,521.26,,
2023.10.26,532.86,534.02,537.57,531.3,,
2023.10.25,534.02,535.62,537.32,532.3,,
2023.10.24,535.62,532.04,538.08,532.04,,
2023.10.23,532.04,535.85,537.96,531.68,,
2023.10.20,535.85,544.27,544.38,534.98,,
2023.10.19,544.27,551.15,552.8,543.48,,
2023.10.18,551.15,560.69,560.69,550.05,,
2023.10.17,560.69,557.61,564.17,555.48,,
2023.10.16,557.61,552,560.63,552,,
2023.10.13,552,550.92,559.52,549.4,,
2023.10.12,550.92,554.41,555.64,547.39,,
2023.10.11,554.41,553.79,557.58,550.63,,
2023.10.10,553.79,549.55,557.28,549.55,,
2023.10.9,549.55,549.36,550.85,544.12,,
2023.10.6,549.36,544.91,552.45,540.74,,
2023.10.5,544.91,542.83,545.75,539.74,,
2023.10.4,542.83,538.38,543.11,536.17,,
2023.10.3,538.38,547.53,547.53,536.71,,
2023.10.2,547.53,552.16,552.16,544.5,,
2023.9.29,552.16,557.08,560.01,550.82,,
2023.9.28,557.08,553.24,559.3,553.24,,
2023.9.27,553.24,554.36,555.48,548.82,,
2023.9.26,554.36,561.9,561.9,553.4,,
2023.9.25,561.9,561.05,562.05,557.5,,
2023.9.22,561.05,565.24,566.01,560.75,,
2023.9.21,565.24,574.53,574.53,565.18,,
2023.9.20,574.53,578.36,582.04,574.21,,
2023.9.19,578.36,579,580.47,574.66,,
2023.9.18,579,577.18,579.62,574.9,,
2023.9.15,577.18,580.37,580.85,576.35,,
2023.9.14,580.37,575.36,581.16,575.36,,
2023.9.13,575.36,575.93,578.39,573.13,,
2023.9.12,575.94,571.1,579.23,570.63,,
2023.9.11,571.1,569,574.23,569,,
2023.9.8,569,567.66,569.81,565.96,,
2023.9.7,567.66,568.81,569.81,566.01,,
2023.9.6,568.79,569.76,570.43,565.21,,
2023.9.5,569.76,575.27,577.06,569.66,,
2023.9.1,575.27,570.68,577.18,570.68,,
2023.8.31,570.68,572.97,574.11,569.77,,
2023.8.30,572.97,572.28,576.07,571.84,,
2023.8.29,572.28,567.31,572.66,566.32,,
2023.8.28,567.31,563.99,569.34,563.99,,
2023.8.25,563.99,562.06,566.2,559.79,,
2023.8.24,562.06,563.42,569.55,561.97,,
2023.8.23,563.42,558.22,563.71,558.22,,
2023.8.22,558.22,563.17,564.27,557.51,,
2023.8.21,563.17,563.68,565.88,559.15,,
2023.8.18,563.68,564.39,565.81,560.22,,
2023.8.17,564.39,567.22,569.83,562.93,,
2023.8.16,567.22,568.42,571.46,566.75,,
2023.8.15,568.42,578.82,578.82,567.55,,
2023.8.14,578.82,579.89,579.89,576.17,,
2023.8.11,579.89,578.7,580.81,575.54,,
2023.8.10,578.7,578.26,585.46,577.41,,
2023.8.9,578.26,582.8,584.14,577.99,,
2023.8.8,582.79,587.93,587.93,576.04,,
2023.8.7,587.93,580.02,589.15,580.02,,
2023.8.4,580.02,582.52,587.5,579.55,,
2023.8.3,582.52,582.12,583.76,577.18,,
2023.8.2,582.12,587.32,587.32,579.12,,
2023.8.1,587.32,587.5,587.88,584.35,,
2023.7.31,587.5,584.9,589.17,584.9,,
2023.7.28,584.9,584.11,588.89,582.17,,
2023.7.27,584.11,591.76,592.98,583.45,,
2023.7.26,591.76,587.92,593.47,586.87,,
2023.7.25,587.92,592.27,592.27,587.85,,
2023.7.24,592.27,586.31,593.95,586.31,,
2023.7.21,586.32,588.34,589.6,585.16,,
2023.7.20,588.34,584.28,588.44,582.93,,
2023.7.19,584.28,581.69,586.42,581.61,,
2023.7.18,581.68,575.21,582.11,575.21,,
2023.7.17,575.21,569.49,576.68,569.11,,
2023.7.14,569.49,573.39,577.08,568.97,,
2023.7.13,573.39,571.29,574.32,571.29,,
2023.7.12,571.29,567.7,575.45,567.7,,
2023.7.11,567.7,561,568.53,561,,
2023.7.10,561,558.53,564.3,558.37,,
2023.7.7,558.53,557.64,563.22,555.8,,
2023.7.6,557.65,562.76,562.76,553.11,,
2023.7.5,562.76,564.63,564.63,559.09,,
2023.7.3,564.63,561.11,565.87,560.35,,
2023.6.30,561.11,556.09,563.32,556.09,,
2023.6.29,556.09,546.94,556.18,546.94,,
2023.6.28,546.94,547.93,547.93,544.61,,
2023.6.27,547.93,544.08,549.37,544.08,,
2023.6.26,544.08,545.15,548.16,542.56,,
2023.6.23,545.15,547.44,547.44,541.5,,
2023.6.22,547.44,551.54,551.54,545.73,,
2023.6.21,551.54,552.58,554.41,549.54,,
2023.6.20,552.58,556.06,556.06,549.13,,
2023.6.16,556.4,557.64,560.69,556.05,,
2023.6.15,557.62,550.7,558.94,548.27,,
2023.6.14,550.7,552.71,556.78,548.9,,
2023.6.13,552.72,549.34,554.99,548.54,,
2023.6.12,549.34,549.85,551.59,545.4,,
2023.6.9,549.85,549.44,551.95,548.35,,
2023.6.8,549.44,550.06,550.26,545.32,,
2023.6.7,550.06,548.25,551.22,545.18,,
2023.6.6,548.25,541.05,548.82,540.64,,
2023.6.5,541.05,544.11,544.56,538.86,,
2023.6.2,544.11,532.48,545.93,532.48,,
2023.6.1,532.48,526.72,533.49,526.28,,
2023.5.31,526.72,532.81,532.81,522.62,,
2023.5.30,532.81,532.82,534.95,529.35,,
2023.5.26,532.82,528.91,534.29,528.91,,
2023.5.25,528.91,528.74,530.36,525.63,,
2023.5.24,528.74,535.76,535.76,527.8,,
2023.5.23,535.76,542.38,542.66,535.68,,
2023.5.22,542.38,541.16,544.09,539.03,,
2023.5.19,541.16,543.6,546.53,538.97,,
2023.5.18,543.6,539.82,544.12,536.73,,
2023.5.17,539.82,528.76,541.04,528.76,,
2023.5.16,528.76,533.93,534.34,528.69,,
2023.5.15,533.93,529.6,534.89,529.6,,
2023.5.12,529.6,531.8,534.49,526.26,,
2023.5.11,531.79,532.87,532.87,527.39,,
2023.5.10,532.87,535.98,540.23,528.27,,
2023.5.9,535.97,537.96,537.96,533,,
2023.5.8,537.96,536.84,541.88,536.84,,
2023.5.5,536.83,524.05,537.91,524.05,,
2023.5.4,524.05,530.92,530.92,519.57,,
2023.5.3,530.92,537.3,540.53,530.71,,
2023.5.2,537.3,549.94,549.94,532.43,,
2023.5.1,549.94,551.42,555.67,549.34,,
2023.4.28,551.42,544.95,551.7,541.22,,
2023.4.27,544.95,536.37,546,536.37,,
2023.4.26,536.37,541.55,543.14,534.26,,
2023.4.25,541.55,551.26,551.26,541.41,,
2023.4.24,551.26,552.37,553.73,549.76,,
2023.4.21,552.37,554.56,554.56,549.42,,
2023.4.20,554.56,556.33,556.33,552.64,,
2023.4.19,556.33,554.91,557.58,553.13,,
2023.4.18,554.91,553.18,555.85,550.19,,
2023.4.17,553.18,547.01,553.25,544.03,,
2023.4.14,547.01,541.3,551.16,541.3,,
2023.4.13,541.3,536.69,541.71,533.6,,
2023.4.12,536.69,537.78,543.29,535.42,,
2023.4.11,537.78,533.25,539.99,533.25,,
2023.4.10,533.25,531.81,533.32,529.03,,
2023.4.6,531.81,530.18,532.84,528.49,,
2023.4.5,530.18,530.93,531.32,526.84,,
2023.4.4,530.93,536.36,538,527.61,,
2023.4.3,536.36,535.28,538.28,533.13,,
2023.3.31,535.28,529.19,535.37,529.19,,
2023.3.30,529.19,530.74,534.54,526.37,,
2023.3.29,530.74,522.9,530.81,522.9,,
2023.3.28,522.9,523.2,524.83,519.91,,
2023.3.27,523.2,515.97,525.88,515.97,,
2023.3.24,515.97,516.28,516.34,506.1,,
2023.3.23,516.28,519.7,526.07,512.87,,
2023.3.22,519.7,532.33,533.55,519.64,,
2023.3.21,532.33,519.15,533.37,519.15,,
2023.3.20,519.15,513.28,523.26,513.28,,
2023.3.17,513.02,530.45,530.45,512.07,,
2023.3.16,530.45,519.97,535.66,512.23,,
2023.3.15,520.33,535.56,535.56,513.23,,
2023.3.14,535.56,525.63,544.73,525.63,,
2023.3.13,525.63,543.11,543.11,520.47,,
2023.3.10,546.28,556.04,559.23,540.13,,
2023.3.9,556.04,579.84,579.84,553.47,,
2023.3.8,579.84,582.2,584.42,577.04,,
2023.3.7,582.2,597.36,597.36,580.76,,
2023.3.6,597.36,597.05,601.17,595.86,,
2023.3.3,597.05,587.65,597.15,587.65,,
2023.3.2,587.65,590.77,590.77,581.08,,
2023.3.1,590.77,593.02,593.58,588.78,,
2023.2.28,593.02,592.03,596.02,591.48,,
2023.2.27,592.03,592.38,598.55,590.92,,
2023.2.24,592.38,591.76,593.95,585.76,,
2023.2.23,591.76,590.93,596.17,586.32,,
2023.2.22,590.93,592.12,594.03,588.18,,
2023.2.21,592.12,604.28,604.28,589.28,,
2023.2.17,604.28,604,605.06,599.51,,
2023.2.16,604,610.53,610.53,603.36,,
2023.2.15,610.53,609.58,610.63,604.64,,
2023.2.14,609.58,612.87,615.79,606.15,,
2023.2.13,612.87,606.18,612.91,605.46,,
2023.2.10,606.18,603.75,606.63,599.28,,
2023.2.9,603.75,611.26,615.2,602.94,,
2023.2.8,611.26,614.71,616.32,609.93,,
2023.2.7,614.71,607.63,616.58,604.22,,
2023.2.6,607.64,608.5,608.5,603.28,,
2023.2.3,608.5,609.12,613.23,604.98,,
2023.2.2,609.12,608.01,611.76,604.71,,
2023.2.1,608.01,607.9,613.18,600.43,,
2023.1.31,607.9,599.89,607.91,598.36,,
2023.1.30,599.89,603.02,604,599.34,,
2023.1.27,603.02,602.72,606.47,601.6,,
2023.1.26,602.72,599.75,603.68,597.36,,
2023.1.25,599.75,595.37,599.86,589.92,,
2023.1.24,595.37,594.75,597.84,587.14,,
2023.1.23,594.75,588.16,597.28,586.77,,
2023.1.20,588.16,578.62,588.29,578.4,,
2023.1.19,578.61,585.64,585.64,575.11,,
2023.1.18,585.64,596.59,597.2,585.29,,
2023.1.17,596.59,600.66,600.66,595.18,,
2023.1.13,600.66,596.43,601.61,586.71,,
2023.1.12,596.43,595.06,599.96,592.73,,
2023.1.11,595.06,589.99,595.24,589.99,,
2023.1.10,589.99,586.18,590.21,583.8,,
2023.1.9,586.18,588.73,594.04,585.12,,
2023.1.6,588.73,575.62,590.4,575.62,,
2023.1.5,575.62,580.95,580.95,572,,
2023.1.4,580.95,571.88,584.8,571.88,,
2023.1.3,571.88,569.74,577.56,567.4,,
2022.12.30,569.74,571.41,571.41,564.89,,
2022.12.29,571.41,563.33,572,563.33,,
2022.12.28,563.33,565.7,567.84,562.87,,
2022.12.27,565.7,565.89,568.04,563.16,,
2022.12.23,565.89,562.43,566.47,559.58,,
2022.12.22,562.43,567.97,567.97,553.53,,
2022.12.21,567.97,558.46,569.23,558.46,,
2022.12.20,558.46,556.76,562.65,556.76,,
2022.12.19,556.76,558.05,562.1,553.16,,
2022.12.16,558.05,562.23,562.23,553.14,,
2022.12.15,562.23,573.74,573.74,558.81,,
2022.12.14,573.74,581.26,585.06,571.74,,
2022.12.13,581.26,579.55,593.22,577.48,,
2022.12.12,579.55,572.33,580.35,569.87,,
2022.12.9,572.33,573.96,576.12,571.72,,
2022.12.8,573.96,573.1,577.45,571.76,,
2022.12.7,573.1,575.7,579.45,572.14,,
2022.12.6,575.7,580.68,583.08,571.09,,
2022.12.5,580.68,595.56,595.56,577.89,,
2022.12.2,595.56,598.13,598.13,590.44,,
2022.12.1,598.13,602.43,604.68,593.8,,
2022.11.30,602.43,592.65,602.43,582.9,,
2022.11.29,592.65,588.69,593.5,587.52,,
2022.11.28,588.73,599.37,599.37,587.99,,
2022.11.25,599.37,596.95,599.86,596.78,,
2022.11.23,596.95,594.73,598.51,594.02,,
2022.11.22,594.73,588.69,595.22,588.69,,
2022.11.21,588.69,586.71,589.8,585.54,,
2022.11.18,586.71,582.22,590.47,582.2,,
2022.11.17,582.22,585.36,585.36,576.87,,
2022.11.16,585.36,588.01,589.08,583.47,,
2022.11.15,588.01,586.34,595.22,582.25,,
2022.11.14,586.34,595.51,595.51,586.34,,
2022.11.11,595.51,590.86,597.87,590.86,,
2022.11.10,590.86,562,591.31,562,,
2022.11.9,562,571.7,571.7,560.91,,
2022.11.8,571.7,568.37,574.66,566.18,,
2022.11.7,568.37,563.29,568.93,563.29,,
2022.11.4,563.29,552.97,565.82,552.97,,
2022.11.3,552.97,558.94,558.94,549.57,,
2022.11.2,558.94,566.21,574.52,558.56,,
2022.11.1,566.21,563.91,570.46,563.68,,
2022.10.31,563.91,568.03,568.25,563.8,,
2022.10.28,568.03,554.25,568.62,554.25,,
2022.10.27,554.25,550.14,560.56,550.14,,
2022.10.26,550.14,548.53,556.03,548.53,,
2022.10.25,548.53,542.12,549.58,538.19,,
2022.10.24,542.12,534.91,544.62,534.91,,
2022.10.21,534.91,519.73,535.42,517.86,,
2022.10.20,519.73,528.08,532.52,518.22,,
2022.10.19,528.08,536.64,536.64,525.14,,
2022.10.18,536.64,527.96,542.58,527.96,,
2022.10.17,527.96,514.7,531.62,514.7,,
2022.10.14,514.7,524.01,534.72,514.26,,
2022.10.13,524.01,503.18,525.41,491.83,,
2022.10.12,503.18,504.56,509.94,501.72,,
