Date,Close,Open,High,Low,,
,SPLRCM,SPLRCM,SPLRCM,SPLRCM,,
2022.10.21,455.08,439.85,455.55,438.82,,
2022.10.20,439.86,443.08,451.49,438.77,,
2022.10.19,442.96,445.74,448.61,440.34,,
2022.10.18,448.03,448.5,452.95,443.37,,
2022.10.17,439.62,435.12,442.42,435.12,,
2022.10.14,428.72,446.63,447.57,428.26,,
2022.10.13,443.87,424.37,445.87,420.72,,
2022.10.12,431.31,434.54,434.76,431.22,,
2022.10.11,434.81,435.43,441.61,431.54,,
2022.10.10,438.03,439.37,440.57,435.18,,
2022.10.7,436.96,444.52,444.74,434.3,,
2022.10.6,448.36,449.54,454.22,447.1,,
2022.10.5,452.98,452.48,456.64,447.97,,
2022.10.4,457.98,449.83,458.49,449.81,,
2022.10.3,442.32,433.78,445.05,432.31,,
2022.9.30,427.77,429.24,435.88,426.8,,
2022.9.29,429.27,431.45,431.46,423.15,,
2022.9.28,435.95,427.02,437.87,425.76,,
2022.9.27,424.79,428.58,431.75,421.19,,
2022.9.26,423.83,428.09,433.28,421.98,,
2022.9.23,430.9,433.49,433.51,424.65,,
2022.9.22,439.91,447.63,448.14,439.81,,
2022.9.21,445.45,457.71,459.32,445.39,,
2022.9.20,455.45,458.79,458.79,452.03,,
2022.9.19,464.26,452.48,464.89,452.21,,
2022.9.16,456.82,458.05,458.44,451.81,,
2022.9.15,464.08,469.25,473.21,463.33,,
2022.9.14,470.37,474.31,474.46,465.74,,
2022.9.13,476.21,484.5,486.59,475,,
2022.9.12,493.69,494.54,496.18,491.01,,
2022.9.9,489.37,486.79,490.55,485.69,,
2022.9.7,477.49,463.55,478.12,462.43,,
2022.9.6,464.8,468.27,470.44,462.87,,
2022.9.2,466.33,474.2,477.36,464.34,,
2022.9.1,466.75,467.68,467.68,461.12,,
2022.8.31,473.3,479.62,479.65,473.2,,
2022.8.30,479.11,488.42,488.85,476.48,,
2022.8.29,487.44,486.79,491.49,484.36,,
2022.8.26,490.81,508.07,508.29,490.77,,
2022.8.25,506.7,497.94,506.79,497.94,,
2022.8.24,495.49,493.71,497.18,492.66,,
2022.8.23,494.28,489.46,496.8,489.46,,
2022.8.22,489.5,490.69,492.23,487.76,,
2022.8.19,497.42,503.47,503.59,495.68,,
2022.8.18,506.58,506.77,507.93,503.6,,
2022.8.17,505.27,506.54,507.82,502.67,,
2022.8.16,512.43,508.07,514.55,508.07,,
2022.8.15,509.45,504.46,510.11,503.24,,
2022.8.12,509.91,501.78,509.97,501.2,,
2022.8.11,500.51,503,506.79,499.92,,
2022.8.10,499.13,493.63,501.74,493.5,,
2022.8.9,485.17,487.88,488.59,483.63,,
2022.8.8,487.64,489.68,494.44,487.4,,
2022.8.5,484.99,479.16,486.98,478.23,,
2022.8.4,483.24,483.57,487.35,480.85,,
2022.8.3,483.01,484.84,484.93,478.91,,
2022.8.2,482.39,485.39,489.15,479.8,,
2022.8.1,487.31,488.38,489.33,483.86,,
2022.7.29,491.31,487.39,492.68,486.51,,
2022.7.28,484.91,477.86,485.32,477.82,,
2022.7.27,476.87,471.49,478.41,465.32,,
2022.7.26,470.97,471.4,473.56,468.97,,
2022.7.25,474.09,472.78,474.63,470.27,,
2022.7.22,472.06,478.75,480.98,470,,
2022.7.21,475.53,468.74,475.6,466.06,,
2022.7.20,468.95,467.65,470.89,465.54,,
2022.7.19,468.41,459.51,469.08,458.85,,
2022.7.18,454.3,458.76,461.12,452.69,,
2022.7.15,453.29,452.84,454.7,447.82,,
2022.7.14,446.06,448.41,448.41,440.32,,
2022.7.13,454.65,450.61,457.18,447.71,,
2022.7.12,457.16,456.89,463.26,455.71,,
2022.7.11,458.13,454.29,460.19,454.02,,
2022.7.8,459.36,464.75,465.24,457.12,,
2022.7.7,463.99,462.93,468.54,462.66,,
2022.7.6,459.75,456.49,461.15,451.62,,
2022.7.5,456.93,456.74,456.98,447.5,,
2022.7.1,466.26,460.33,466.9,454.36,,
2022.6.30,463.16,462.74,467.23,456.75,,
2022.6.29,468.91,472.59,473.73,463.99,,
2022.6.28,472.37,479.92,484.6,471.59,,
2022.6.27,477.47,480.41,481.7,476.01,,
2022.6.24,481.35,465.79,481.43,465.57,,
2022.6.23,462.93,468.45,470.03,458.37,,
2022.6.22,469.51,468.71,474.07,464.46,,
2022.6.21,475.67,472.45,477.78,472.16,,
2022.6.17,468.8,467.97,471.96,460.53,,
2022.6.16,469.3,476.46,476.46,465.48,,
2022.6.15,487.09,492.24,494.11,478.41,,
2022.6.14,486.95,491,493.72,483.34,,
2022.6.13,491.07,499.51,499.51,488.29,,
2022.6.10,511.12,518.65,518.65,510.51,,
2022.6.9,527.19,535.87,537.67,527.15,,
2022.6.8,540.1,547.07,550.45,538.99,,
2022.6.7,551.69,543.56,552.14,541.58,,
2022.6.6,547.73,546.09,549.73,544.83,,
2022.6.3,542.46,543.32,546.73,540.71,,
2022.6.2,547.83,538.34,547.92,537.78,,
2022.6.1,533.52,539.11,541.43,528.46,,
2022.5.31,539.06,543.7,545.03,537.49,,
2022.5.27,547.81,539.45,547.81,538.82,,
2022.5.26,535.52,528.33,538.01,528.33,,
2022.5.25,525.95,521.25,528.04,520.08,,
2022.5.24,523.51,525.8,526.1,514.69,,
2022.5.23,526.7,521.18,527.84,520.33,,
2022.5.20,517.15,522.37,525.39,506.03,,
2022.5.19,518.27,512.02,524.36,511.97,,
2022.5.18,514.75,526.77,527.55,512.79,,
2022.5.17,531.63,525.31,532.26,523.17,,
2022.5.16,516.83,516.31,520.86,511.01,,
2022.5.13,517.8,513.53,522.87,513.53,,
2022.5.12,509.98,505.71,515,500.77,,
2022.5.11,510.94,510.99,524.56,510.14,,
2022.5.10,510.79,518.37,523.98,504.84,,
2022.5.9,513.8,522.99,525.46,512.61,,
2022.5.6,531,534.09,534.4,522.32,,
2022.5.5,538.35,552.66,553.88,532.77,,
2022.5.4,555.64,541.44,556.02,537,,
2022.5.3,538.18,532.88,541.23,532.03,,
2022.5.2,532.21,534.85,536.72,522.13,,
2022.4.29,533.97,544.82,551.12,532.73,,
2022.4.27,536.34,532.7,542.44,531.81,,
2022.4.26,528.52,536.06,542.24,528.49,,
2022.4.25,536.83,535.03,538.1,522.22,,
2022.4.22,538.4,554.88,554.88,537.55,,
2022.4.21,559.25,572.31,574.68,557.83,,
2022.4.20,568.78,565.98,570.64,564.84,,
2022.4.19,564.89,558.45,566.2,557.2,,
2022.4.18,559.69,558.52,563.02,558.01,,
2022.4.14,559.23,561.45,566.02,559.04,,
2022.4.13,561.14,553.34,561.25,551.97,,
2022.4.12,553.05,554.52,560.26,550.91,,
2022.4.11,552.87,554.82,558.88,552.29,,
2022.4.8,555.39,554.43,559.29,552.65,,
2022.4.7,552.33,549.41,554.6,545.66,,
2022.4.6,548.87,551.28,551.5,543.98,,
2022.4.5,555.07,558.8,563.08,553.66,,
2022.4.4,559.49,560.72,560.72,554.82,,
2022.4.1,559.73,555.39,561.39,553.59,,
2022.3.31,553.45,559.24,562.91,553.42,,
2022.3.30,561.02,561.92,564.18,558.61,,
2022.3.29,562.9,561.91,563.06,554.95,,
2022.3.28,558.61,559.17,559.17,553.17,,
2022.3.25,561.19,555.29,561.36,555.24,,
2022.3.24,555.07,546.82,555.08,546.82,,
2022.3.23,544.38,544.47,547.68,543.35,,
2022.3.22,546.51,547.65,549.97,544.57,,
2022.3.21,543.7,540.59,545.8,540.09,,
2022.3.18,539.1,533.67,539.88,531.92,,
2022.3.17,535.91,524.58,535.91,524.06,,
2022.3.16,525.68,520.03,530.48,515.19,,
2022.3.15,517.48,512.37,518.47,508.57,,
2022.3.14,511.85,515.35,518.97,509.18,,
2022.3.11,512.53,517.17,521.53,512.28,,
2022.3.10,516.35,509.3,517.05,509.3,,
2022.3.9,515.42,507.03,518.42,505.45,,
2022.3.8,500.36,504.08,510.58,497.1,,
2022.3.7,502.88,520.35,520.35,502.79,,
2022.3.4,520.74,516.71,520.97,512.23,,
2022.3.3,522.95,525.56,528.39,517.53,,
2022.3.2,522.34,511.92,524.93,511.92,,
2022.3.1,510.9,523.21,525.47,507.84,,
2022.2.28,523,521.94,526.56,518.05,,
2022.2.25,529.22,512.14,529.35,512.14,,
2022.2.24,510.93,502.96,512.32,498.48,,
2022.2.23,512.49,521.83,524.24,511.81,,
2022.2.22,519.32,523.37,526.16,515.08,,
2022.2.18,526.6,528.13,531.43,523.83,,
2022.2.17,527.59,534.28,534.28,525.92,,
2022.2.16,536.7,532.78,537.99,531.69,,
2022.2.15,533.25,526.57,533.87,526.06,,
2022.2.14,523.38,527.91,528.42,519.65,,
2022.2.11,527.95,532.76,538.19,526.18,,
2022.2.10,536.11,537.97,548.06,533.55,,
2022.2.9,539.16,532.72,540.06,532.72,,
2022.2.8,527.92,520.65,528.7,520.65,,
2022.2.7,519.77,522.62,524.7,518.19,,
2022.2.4,521.99,529.7,529.7,519.43,,
2022.2.3,531.11,537.85,539.67,530.32,,
2022.2.2,540.7,539.02,542.82,535.93,,
2022.2.1,539.44,532.95,540.12,530.62,,
2022.1.31,530.58,520.14,531,519.68,,
2022.1.28,523.05,518.69,523.06,510.48,,
2022.1.27,520.1,521.79,530.63,515.14,,
2022.1.26,518.23,526.42,532.03,513.2,,
2022.1.25,523.56,522.41,528.05,511.76,,
2022.1.24,528.09,522.13,529.71,508.53,,
2022.1.21,527.96,540.12,540.12,526.41,,
2022.1.20,541.46,550.92,554.7,540.76,,
2022.1.19,549.33,553.62,556.03,549.02,,
2022.1.18,550.49,554.05,554.05,546.42,,
2022.1.14,557.86,557.81,558.99,551.38,,
2022.1.13,562.56,566.45,569.23,561.43,,
2022.1.12,567.13,566.11,568.29,561.84,,
2022.1.11,561.78,556.23,561.82,551.75,,
2022.1.10,555.6,558.54,559.23,550.22,,
2022.1.7,561.17,562.73,563.18,558.76,,
2022.1.6,561.66,569.24,569.44,561,,
2022.1.5,568.69,571.33,580.07,568.68,,
2022.1.4,569.15,563.33,571.1,563.33,,
2022.1.3,561.82,569.8,570.44,560.89,,
2021.12.31,569.63,566,570.95,565.95,,
2021.12.30,566.98,569.49,572.53,566.67,,
2021.12.29,569.06,566.3,570.21,565.98,,
2021.12.28,566.63,563.82,567.48,563.52,,
2021.12.27,563.5,557.22,563.7,556.48,,
2021.12.23,555.32,550.64,557.13,550.25,,
2021.12.22,549.75,545.1,550.2,544.41,,
2021.12.21,545.54,541.75,547.6,541.75,,
2021.12.20,538.5,542.74,542.74,531.91,,
2021.12.17,548.5,554.95,555.04,548.25,,
2021.12.16,555.81,553.07,559.03,553.07,,
2021.12.15,550.08,547.87,550.52,540.6,,
2021.12.14,548.54,548.47,553.23,547.27,,
2021.12.13,549.16,552.68,553.62,547.63,,
2021.12.10,552.89,552.52,554.73,549.06,,
2021.12.9,549.25,548.69,551.96,547.11,,
2021.12.8,552.3,551.13,553.58,549.36,,
2021.12.7,550.09,545.21,553.76,545.21,,
2021.12.6,541.9,539.77,546.21,538,,
2021.12.3,534.01,536.69,542.15,529.55,,
2021.12.2,535.25,526.14,537.53,525.81,,
2021.12.1,524.88,536.45,543.48,524.83,,
2021.11.30,530.68,541.54,542.49,529.47,,
2021.11.29,544.19,545.3,546.8,540.46,,
2021.11.26,541.52,543.93,544.36,536.29,,
2021.11.25,551.25,552.21,553.48,550.38,,
2021.11.24,551.25,552.21,553.48,550.38,,
