Price,Close,High,Low,Open,Volume
Ticker,^KQ11,^KQ11,^KQ11,^KQ11,^KQ11
Date,,,,,
2015-01-02,553.72998046875,553.780029296875,546.010009765625,546.010009765625,364100
2015-01-05,561.25,561.25,554.0700073242188,556.4500122070312,427500
2015-01-06,558.9000244140625,562.0999755859375,556.3900146484375,557.3099975585938,487600
2015-01-07,561.3200073242188,561.9500122070312,557.5599975585938,559.9099731445312,494500
2015-01-08,566.4299926757812,567.2100219726562,563.6300048828125,565.1900024414062,468800
2015-01-09,572.989990234375,573.3599853515625,569.6199951171875,570.7899780273438,438600
2015-01-12,574.760009765625,575.5700073242188,572.27001953125,574.4299926757812,453300
2015-01-13,571.0,577.8499755859375,570.2999877929688,576.0499877929688,553200
2015-01-14,574.1699829101562,574.7000122070312,571.6599731445312,573.2999877929688,433200
2015-01-15,581.3900146484375,581.3900146484375,575.0599975585938,575.25,447900
2015-01-16,577.4099731445312,582.489990234375,575.7000122070312,582.3099975585938,429700
2015-01-19,577.9400024414062,583.5900268554688,577.9400024414062,583.5900268554688,441100
2015-01-20,582.27001953125,582.280029296875,576.2000122070312,580.1400146484375,486200
2015-01-21,584.3400268554688,586.0399780273438,583.6400146484375,584.3400268554688,538200
2015-01-22,578.4199829101562,587.4199829101562,572.6799926757812,587.1699829101562,647400
2015-01-23,589.3099975585938,589.3099975585938,580.780029296875,582.77001953125,506700
2015-01-26,590.3400268554688,591.8200073242188,589.0,591.2000122070312,534700
2015-01-27,587.8400268554688,593.22998046875,587.7000122070312,593.1900024414062,531000
2015-01-28,594.3900146484375,594.4000244140625,587.0,587.77001953125,470200
2015-01-29,593.1199951171875,595.4199829101562,592.6599731445312,594.739990234375,467500
2015-01-30,591.5800170898438,597.280029296875,588.969970703125,596.9400024414062,452100
2015-02-02,590.27001953125,591.75,586.8699951171875,591.75,422500
2015-02-03,593.3099975585938,593.5599975585938,587.3400268554688,592.3499755859375,501500
2015-02-04,598.22998046875,598.530029296875,595.9000244140625,596.530029296875,505400
2015-02-05,600.8099975585938,600.8800048828125,598.1400146484375,600.8699951171875,554200
2015-02-06,604.1300048828125,606.1300048828125,603.9299926757812,605.8599853515625,515700
2015-02-09,593.75,605.8800048828125,592.6900024414062,605.8800048828125,519800
2015-02-10,592.9500122070312,595.1400146484375,585.3499755859375,593.9099731445312,553800
2015-02-11,601.4099731445312,602.25,595.969970703125,595.969970703125,499700
2015-02-12,602.239990234375,604.6900024414062,600.02001953125,604.6900024414062,516800
2015-02-13,608.0700073242188,608.4500122070312,603.9400024414062,604.760009765625,507000
2015-02-16,610.1599731445312,613.719970703125,609.2899780273438,610.5900268554688,451900
2015-02-17,609.0999755859375,611.9199829101562,606.4600219726562,611.9199829101562,440200
2015-02-23,615.52001953125,616.3499755859375,611.97998046875,613.3699951171875,426300
2015-02-24,621.3099975585938,621.72998046875,616.27001953125,616.6599731445312,472900
2015-02-25,616.5700073242188,625.260009765625,616.5700073242188,625.1199951171875,479900
2015-02-26,617.0800170898438,618.3699951171875,615.02001953125,618.0599975585938,487100
2015-02-27,624.5599975585938,625.2000122070312,620.0599975585938,620.6500244140625,503300
2015-03-02,621.8099975585938,628.030029296875,621.75,627.6099853515625,507100
2015-03-03,625.6400146484375,626.239990234375,624.2899780273438,625.530029296875,502400
2015-03-04,630.3499755859375,631.3200073242188,627.0900268554688,627.27001953125,528500
2015-03-05,631.4299926757812,633.5800170898438,629.4099731445312,633.0700073242188,485600
2015-03-06,635.8400268554688,635.8699951171875,632.5,634.52001953125,551600
2015-03-09,629.260009765625,636.8300170898438,628.8300170898438,636.8300170898438,503300
2015-03-10,621.989990234375,633.52001953125,617.8900146484375,632.5399780273438,571100
2015-03-11,619.6099853515625,623.239990234375,616.4299926757812,617.52001953125,470100
2015-03-12,628.1500244140625,628.2899780273438,621.469970703125,622.5499877929688,490400
2015-03-13,634.25,634.969970703125,631.5,631.739990234375,530700
2015-03-16,635.4000244140625,636.6900024414062,633.8599853515625,636.469970703125,556600
2015-03-17,636.0499877929688,639.0,634.5499877929688,638.9199829101562,524000
2015-03-18,628.989990234375,639.7000122070312,628.9400024414062,638.4099731445312,556600
2015-03-19,631.8099975585938,633.6400146484375,620.52001953125,633.5599975585938,559000
2015-03-20,640.0800170898438,640.0900268554688,632.5700073242188,633.6900024414062,578700
2015-03-23,640.2899780273438,644.010009765625,640.2899780273438,643.5499877929688,530100
2015-03-24,641.8699951171875,642.4299926757812,638.4600219726562,640.5,525800
2015-03-25,651.0499877929688,651.0599975585938,644.6900024414062,644.6900024414062,534700
2015-03-26,642.530029296875,649.6199951171875,640.5599975585938,647.1699829101562,551800
2015-03-27,640.1199951171875,646.4299926757812,637.7100219726562,645.9299926757812,592400
2015-03-30,646.739990234375,646.780029296875,641.469970703125,643.4000244140625,467300
2015-03-31,650.489990234375,650.75,647.3800048828125,650.75,524600
2015-04-01,650.22998046875,651.4000244140625,645.6300048828125,650.27001953125,513300
2015-04-02,650.5700073242188,654.8499755859375,649.22998046875,653.4099731445312,629900
2015-04-03,658.0399780273438,658.0499877929688,652.5900268554688,653.4600219726562,528700
2015-04-06,662.1500244140625,662.5900268554688,658.989990234375,660.8499755859375,523500
2015-04-07,666.8300170898438,667.9400024414062,664.6400146484375,667.6199951171875,550000
2015-04-08,668.030029296875,669.3699951171875,662.5700073242188,669.3699951171875,560700
2015-04-09,676.9600219726562,677.989990234375,670.8300170898438,671.5999755859375,595100
2015-04-10,682.02001953125,685.6599731445312,682.02001953125,684.239990234375,602400
2015-04-13,689.3900146484375,689.5399780273438,682.719970703125,688.1699829101562,709300
2015-04-14,684.969970703125,694.9000244140625,680.530029296875,691.8200073242188,829000
2015-04-15,694.4400024414062,694.9600219726562,688.6900024414062,689.6599731445312,619800
2015-04-16,698.3099975585938,699.3200073242188,692.27001953125,699.3200073242188,698700
2015-04-17,706.9000244140625,708.22998046875,700.1799926757812,703.4500122070312,685600
2015-04-20,706.9600219726562,707.52001953125,700.47998046875,700.7999877929688,667400
2015-04-21,714.52001953125,714.739990234375,709.8800048828125,712.8900146484375,747100
2015-04-22,703.3400268554688,720.5599975585938,675.9500122070312,718.8900146484375,1086800
2015-04-23,692.47998046875,708.0599975585938,685.989990234375,707.8200073242188,705400
2015-04-24,690.739990234375,697.1599731445312,681.0399780273438,695.1199951171875,610900
2015-04-27,699.3900146484375,699.5499877929688,692.8400268554688,693.7899780273438,516100
2015-04-28,696.7899780273438,701.5700073242188,694.2999877929688,701.3599853515625,600300
2015-04-29,695.6900024414062,699.6599731445312,689.0900268554688,699.510009765625,558800
2015-04-30,689.010009765625,696.3099975585938,685.1500244140625,696.3099975585938,584900
2015-05-04,677.9000244140625,690.8400268554688,676.4199829101562,690.77001953125,440500
2015-05-06,665.9400024414062,674.219970703125,661.8200073242188,672.9500122070312,486100
2015-05-07,673.0800170898438,673.1199951171875,654.010009765625,667.010009765625,473800
2015-05-08,681.6900024414062,684.3800048828125,674.6400146484375,675.8300170898438,439100
2015-05-11,692.2899780273438,692.3200073242188,685.6099853515625,687.8099975585938,433500
2015-05-12,686.739990234375,697.989990234375,685.8900146484375,694.7999877929688,546400
2015-05-13,692.22998046875,693.2999877929688,681.2999877929688,687.75,522100
2015-05-14,699.27001953125,699.3400268554688,693.4299926757812,695.1099853515625,529700
2015-05-15,705.4000244140625,708.0800170898438,702.7899780273438,705.1500244140625,517500
2015-05-18,703.25,707.72998046875,700.1799926757812,707.72998046875,599800
2015-05-19,706.7899780273438,707.3499755859375,704.6199951171875,707.260009765625,530800
2015-05-20,713.9500122070312,714.0900268554688,709.6799926757812,709.7100219726562,601700
2015-05-21,715.6400146484375,719.27001953125,708.5499877929688,718.97998046875,522500
2015-05-22,713.5399780273438,719.02001953125,711.5800170898438,718.989990234375,546900
2015-05-26,708.6599731445312,715.9099731445312,705.0,715.9099731445312,457400
2015-05-27,699.1900024414062,705.7000122070312,696.0800170898438,705.7000122070312,475900
2015-05-28,709.010009765625,711.2100219726562,704.6199951171875,706.469970703125,484600
2015-05-29,711.3900146484375,717.2000122070312,710.5,710.6199951171875,549300
2015-06-01,715.72998046875,715.9099731445312,700.9000244140625,714.0900268554688,578500
2015-06-02,704.77001953125,718.5800170898438,704.77001953125,718.0,611100
2015-06-03,696.969970703125,710.969970703125,693.27001953125,703.5,693100
2015-06-04,704.5599975585938,704.5700073242188,700.6099853515625,702.1300048828125,580100
2015-06-05,707.27001953125,708.22998046875,700.9099731445312,701.280029296875,557600
2015-06-08,716.4299926757812,716.6099853515625,708.3599853515625,711.3599853515625,496400
2015-06-09,722.510009765625,722.52001953125,718.0999755859375,718.3200073242188,506600
2015-06-10,718.22998046875,727.3400268554688,713.0700073242188,726.6300048828125,563300
2015-06-11,717.0,724.5700073242188,716.4500122070312,724.3800048828125,505700
2015-06-12,712.4000244140625,722.4000244140625,708.22998046875,720.0900268554688,480000
2015-06-15,705.8499755859375,714.9199829101562,704.9500122070312,709.7100219726562,413200
2015-06-16,706.280029296875,708.72998046875,690.7999877929688,706.8400268554688,519300
2015-06-17,718.6099853515625,718.6300048828125,705.6199951171875,710.5399780273438,476400
2015-06-18,725.2000122070312,726.8400268554688,722.5999755859375,724.4299926757812,547600
2015-06-19,729.9199829101562,731.0599975585938,723.0700073242188,730.9199829101562,540700
2015-06-22,734.6099853515625,736.4199829101562,731.4600219726562,735.1199951171875,527600
2015-06-23,739.8200073242188,740.8699951171875,735.9500122070312,740.5700073242188,547800
2015-06-24,746.6199951171875,747.0800170898438,740.6500244140625,743.1699829101562,507100
2015-06-25,753.6599731445312,753.989990234375,746.22998046875,747.7100219726562,540100
2015-06-26,750.5,757.97998046875,750.47998046875,756.4600219726562,605500
2015-06-29,733.0399780273438,746.6199951171875,731.8400268554688,733.0700073242188,477300
2015-06-30,742.27001953125,742.3400268554688,714.510009765625,730.2899780273438,463300
2015-07-01,760.6699829101562,760.760009765625,747.47998046875,747.47998046875,561500
2015-07-02,768.6699829101562,769.760009765625,764.969970703125,766.5800170898438,716900
2015-07-03,769.260009765625,772.719970703125,762.22998046875,772.6699829101562,671900
2015-07-06,752.010009765625,769.3300170898438,752.010009765625,758.0,640800
2015-07-07,729.6400146484375,765.3900146484375,722.2100219726562,765.1199951171875,761100
2015-07-08,726.219970703125,738.22998046875,714.8599853515625,735.4600219726562,649000
2015-07-09,726.010009765625,726.4299926757812,695.9400024414062,715.760009765625,654800
2015-07-10,730.719970703125,739.0999755859375,725.4000244140625,734.1599731445312,549100
2015-07-13,749.4600219726562,749.530029296875,731.9099731445312,732.780029296875,552700
2015-07-14,757.1199951171875,758.1900024414062,750.9099731445312,757.719970703125,593400
2015-07-15,761.5900268554688,762.7999877929688,757.7100219726562,761.72998046875,679900
2015-07-16,774.4000244140625,774.4000244140625,760.219970703125,764.1599731445312,693900
2015-07-17,773.22998046875,780.27001953125,768.72998046875,780.27001953125,774000
2015-07-20,782.6400146484375,782.6400146484375,776.4099731445312,778.1900024414062,667800
2015-07-21,781.989990234375,788.1300048828125,774.6799926757812,787.52001953125,761500
2015-07-22,776.5700073242188,784.5800170898438,776.280029296875,780.3900146484375,700600
2015-07-23,776.989990234375,782.2999877929688,773.5999755859375,781.2100219726562,882500
2015-07-24,776.260009765625,779.0999755859375,773.6400146484375,778.5399780273438,645200
2015-07-27,751.0399780273438,773.3699951171875,751.0399780273438,773.3699951171875,600700
2015-07-28,745.239990234375,747.0700073242188,722.8300170898438,738.8699951171875,609600
2015-07-29,730.469970703125,755.22998046875,730.469970703125,751.9199829101562,734600
2015-07-30,712.8599853515625,739.6599731445312,711.1099853515625,736.969970703125,568800
2015-07-31,725.0599975585938,725.0599975585938,703.5599975585938,713.8699951171875,512100
2015-08-03,714.3400268554688,732.239990234375,714.3400268554688,728.030029296875,422100
2015-08-04,730.030029296875,730.0599975585938,711.5900268554688,712.780029296875,422600
2015-08-05,741.260009765625,741.5399780273438,732.2999877929688,733.0,418300
2015-08-06,747.739990234375,750.75,745.1599731445312,747.1900024414062,448600
2015-08-07,751.489990234375,751.739990234375,741.719970703125,743.8200073242188,443800
2015-08-10,746.3400268554688,754.5999755859375,742.760009765625,754.5999755859375,432200
2015-08-11,732.260009765625,753.1300048828125,732.260009765625,752.719970703125,622200
2015-08-12,717.2000122070312,731.719970703125,692.5399780273438,730.239990234375,583100
2015-08-13,731.3599853515625,731.9500122070312,711.5399780273438,716.6099853515625,496900
2015-08-17,722.010009765625,734.9000244140625,722.010009765625,733.969970703125,446200
2015-08-18,699.7999877929688,726.4600219726562,698.239990234375,725.6799926757812,596700
2015-08-19,670.5499877929688,693.47998046875,652.1199951171875,692.3099975585938,572100
2015-08-20,656.7100219726562,678.8900146484375,656.7100219726562,664.8400268554688,439900
2015-08-21,627.0499877929688,637.8699951171875,615.0999755859375,625.5599975585938,615400
2015-08-24,613.3300170898438,640.6699829101562,610.1199951171875,624.0900268554688,515000
2015-08-25,645.4299926757812,646.7899780273438,612.3499755859375,625.6099853515625,518700
2015-08-26,667.4400024414062,667.4400024414062,645.5,646.469970703125,546200
2015-08-27,673.7100219726562,683.4600219726562,670.239990234375,677.8900146484375,471400
2015-08-28,687.9600219726562,689.0399780273438,685.4000244140625,685.4400024414062,433700
2015-08-31,687.1099853515625,689.9000244140625,682.1400146484375,689.9000244140625,389800
2015-09-01,672.9400024414062,691.6699829101562,672.9400024414062,686.469970703125,456700
2015-09-02,678.02001953125,678.1599731445312,657.6699829101562,659.5999755859375,486700
2015-09-03,678.25,688.5599975585938,677.3400268554688,687.5999755859375,553100
2015-09-04,650.4500122070312,683.5599975585938,647.780029296875,682.2999877929688,607400
2015-09-07,648.7999877929688,658.9000244140625,641.2100219726562,650.8699951171875,393800
2015-09-08,638.219970703125,655.1500244140625,632.2000122070312,652.0800170898438,479100
2015-09-09,660.6699829101562,660.6699829101562,651.3900146484375,651.52001953125,450700
2015-09-10,668.2899780273438,668.47998046875,653.260009765625,655.1300048828125,498700
2015-09-11,669.8699951171875,672.1199951171875,665.1699829101562,669.97998046875,557400
2015-09-14,662.8800048828125,674.9500122070312,659.1900024414062,674.4500122070312,444200
2015-09-15,666.75,667.1799926757812,661.8800048828125,664.5599975585938,888800
2015-09-16,676.47998046875,676.6300048828125,671.7899780273438,673.3200073242188,968900
2015-09-17,671.0499877929688,681.6599731445312,670.6199951171875,681.6599731445312,740000
2015-09-18,690.1799926757812,690.2000122070312,677.9299926757812,678.25,728100
2015-09-21,688.9000244140625,689.219970703125,683.4199829101562,685.3499755859375,717600
2015-09-22,693.6699829101562,694.0900268554688,689.0499877929688,691.4600219726562,931000
2015-09-23,680.280029296875,692.0700073242188,680.280029296875,688.52001953125,1028000
2015-09-24,683.8800048828125,687.22998046875,682.6199951171875,686.0999755859375,869000
2015-09-25,682.7000122070312,685.7999877929688,676.8400268554688,685.469970703125,636100
2015-09-30,678.47998046875,678.5,668.5800170898438,673.4299926757812,814900
2015-10-01,684.7899780273438,686.6799926757812,684.1199951171875,685.8900146484375,832200
2015-10-02,686.4199829101562,688.8300170898438,685.1099853515625,688.0399780273438,694100
2015-10-05,691.1900024414062,694.489990234375,691.1900024414062,693.5399780273438,654200
2015-10-06,689.0599975585938,697.1699829101562,688.530029296875,697.1699829101562,843000
2015-10-07,679.8300170898438,690.3499755859375,678.8800048828125,690.2899780273438,791100
2015-10-08,674.969970703125,685.2899780273438,670.2999877929688,684.469970703125,686100
2015-10-12,672.9600219726562,677.5800170898438,672.5700073242188,677.4500122070312,508000
2015-10-13,672.8200073242188,676.739990234375,669.52001953125,674.3900146484375,735500
2015-10-14,668.9199829101562,673.4299926757812,668.030029296875,673.1599731445312,690400
2015-10-15,676.0499877929688,676.0599975585938,669.3499755859375,669.5399780273438,744000
2015-10-16,681.72998046875,683.3699951171875,680.72998046875,681.010009765625,764500
2015-10-19,684.2899780273438,685.3400268554688,682.47998046875,685.2000122070312,920600
2015-10-20,691.2100219726562,691.2100219726562,684.6099853515625,685.75,779900
2015-10-21,686.5,693.0599975585938,686.5,692.77001953125,949600
2015-10-22,676.2999877929688,686.02001953125,675.6900024414062,686.010009765625,934800
2015-10-23,681.969970703125,683.489990234375,680.6099853515625,682.75,1041700
2015-10-26,690.72998046875,690.8499755859375,685.8800048828125,687.010009765625,722300
2015-10-27,688.3200073242188,693.0,687.6799926757812,691.7999877929688,653300
2015-10-28,693.530029296875,693.9500122070312,686.9600219726562,689.9000244140625,711500
2015-10-29,690.6300048828125,696.469970703125,689.719970703125,696.27001953125,818200
2015-10-30,683.6300048828125,692.4199829101562,681.719970703125,691.260009765625,757500
2015-11-02,680.010009765625,684.9400024414062,679.8499755859375,683.5399780273438,668400
2015-11-03,682.1300048828125,685.3099975585938,678.4500122070312,684.280029296875,728400
2015-11-04,686.1799926757812,686.1799926757812,680.5399780273438,683.97998046875,783700
2015-11-05,694.4299926757812,694.4299926757812,687.9000244140625,688.27001953125,765500
2015-11-06,694.2100219726562,698.3900146484375,692.22998046875,697.5599975585938,771800
2015-11-09,671.8400268554688,694.0599975585938,670.6599731445312,694.0599975585938,715400
2015-11-10,656.7000122070312,667.25,650.5599975585938,667.1400146484375,680000
2015-11-11,667.2100219726562,667.4500122070312,657.6599731445312,657.6599731445312,634900
2015-11-12,672.989990234375,674.8300170898438,670.5999755859375,670.5999755859375,618900
2015-11-13,670.52001953125,670.760009765625,664.6699829101562,667.5800170898438,763400
2015-11-16,659.2000122070312,665.27001953125,656.969970703125,659.4000244140625,635000
2015-11-17,672.1699829101562,672.4000244140625,666.8099975585938,666.9000244140625,753600
2015-11-18,670.6699829101562,676.7000122070312,670.6699829101562,673.8699951171875,992800
2015-11-19,680.5700073242188,680.5700073242188,675.510009765625,678.969970703125,856900
2015-11-20,685.1599731445312,685.6699829101562,680.8699951171875,681.97998046875,861700
2015-11-23,688.2899780273438,689.1099853515625,686.239990234375,688.239990234375,669700
2015-11-24,687.8599853515625,689.5700073242188,686.6900024414062,688.9400024414062,823500
2015-11-25,688.780029296875,690.25,687.5,689.4099731445312,864200
2015-11-26,693.4199829101562,694.3800048828125,691.5700073242188,691.6699829101562,786600
2015-11-27,694.2100219726562,698.1799926757812,692.72998046875,696.8900146484375,769700
2015-11-30,688.3800048828125,695.8099975585938,683.52001953125,695.6900024414062,638900
2015-12-01,691.9500122070312,692.1099853515625,687.969970703125,690.489990234375,668600
2015-12-02,690.3200073242188,695.2000122070312,690.3200073242188,694.780029296875,786500
2015-12-03,690.77001953125,690.969970703125,683.7899780273438,688.52001953125,770200
2015-12-04,685.77001953125,688.9500122070312,683.1400146484375,683.469970703125,776600
2015-12-07,683.3400268554688,691.47998046875,683.3400268554688,691.3499755859375,695500
2015-12-08,668.4199829101562,683.6199951171875,666.3099975585938,682.72998046875,717600
2015-12-09,664.0800170898438,671.260009765625,664.0800170898438,668.1699829101562,854100
2015-12-10,658.0800170898438,666.3400268554688,652.0599975585938,663.6900024414062,993300
2015-12-11,653.47998046875,661.989990234375,651.3499755859375,660.8699951171875,811900
2015-12-14,630.3699951171875,642.97998046875,630.3699951171875,642.97998046875,628100
2015-12-15,639.780029296875,640.239990234375,633.3200073242188,634.4000244140625,605000
2015-12-16,647.27001953125,650.5499877929688,646.4500122070312,646.75,652600
2015-12-17,658.1099853515625,658.1500244140625,649.4400024414062,653.9199829101562,623200
2015-12-18,667.4500122070312,667.4500122070312,652.97998046875,654.3599853515625,592700
2015-12-21,668.6500244140625,669.25,665.530029296875,665.6199951171875,540200
2015-12-22,663.4199829101562,671.3900146484375,661.52001953125,671.3900146484375,695100
2015-12-23,659.5999755859375,665.8900146484375,659.5800170898438,665.8900146484375,778700
2015-12-24,656.530029296875,663.1699829101562,656.530029296875,662.8300170898438,671300
2015-12-28,652.0499877929688,658.25,651.6300048828125,657.5700073242188,596000
2015-12-29,673.219970703125,673.22998046875,656.8200073242188,656.8200073242188,558700
2015-12-30,682.3499755859375,683.3400268554688,674.8699951171875,677.0800170898438,512400
2016-01-04,677.7899780273438,691.5599975585938,677.7899780273438,686.4099731445312,502700
2016-01-05,684.0700073242188,684.0700073242188,670.4400024414062,670.4500122070312,741700
2016-01-06,687.27001953125,689.1099853515625,675.47998046875,687.0,747600
2016-01-07,679.6599731445312,690.6500244140625,675.010009765625,687.5,692100
2016-01-08,682.5599975585938,682.5599975585938,662.280029296875,668.030029296875,710700
2016-01-11,674.9600219726562,685.6400146484375,674.0999755859375,681.6199951171875,586400
2016-01-12,671.2999877929688,682.260009765625,671.22998046875,679.0999755859375,575200
2016-01-13,686.030029296875,686.030029296875,677.3499755859375,677.3499755859375,729700
2016-01-14,683.1900024414062,683.489990234375,674.2899780273438,675.8599853515625,561200
2016-01-15,678.4299926757812,693.5499877929688,676.530029296875,693.0700073242188,595800
2016-01-18,683.6300048828125,683.8699951171875,671.9600219726562,671.9600219726562,542400
2016-01-19,681.25,685.2000122070312,674.9299926757812,683.219970703125,605500
2016-01-20,669.6799926757812,685.6199951171875,659.719970703125,684.6900024414062,752800
2016-01-21,665.8400268554688,673.8400268554688,661.22998046875,671.3699951171875,578100
2016-01-22,670.9500122070312,673.719970703125,662.8099975585938,672.1300048828125,552200
2016-01-25,681.4299926757812,681.8499755859375,675.239990234375,677.1400146484375,463200
2016-01-26,678.8499755859375,682.4000244140625,677.2899780273438,679.0999755859375,526900
2016-01-27,675.25,684.8400268554688,673.2100219726562,683.75,636700
2016-01-28,681.2899780273438,681.52001953125,672.6599731445312,675.5599975585938,601900
2016-01-29,682.7999877929688,683.760009765625,677.0700073242188,683.760009765625,579400
2016-02-01,685.5499877929688,688.1500244140625,681.9000244140625,687.6500244140625,450200
2016-02-02,684.8599853515625,686.969970703125,683.1400146484375,685.6799926757812,553700
2016-02-03,680.9400024414062,684.1599731445312,676.739990234375,681.9500122070312,488900
2016-02-04,683.6199951171875,684.7100219726562,678.469970703125,683.5700073242188,537000
2016-02-05,681.3099975585938,684.4299926757812,680.2000122070312,683.4299926757812,511600
2016-02-11,647.6900024414062,666.989990234375,647.6799926757812,665.7000122070312,526100
2016-02-12,608.4500122070312,640.9299926757812,594.75,639.3300170898438,731100
2016-02-15,621.3699951171875,621.72998046875,609.3099975585938,617.0599975585938,544900
2016-02-16,634.9500122070312,635.989990234375,626.8499755859375,626.8499755859375,494000
2016-02-17,623.489990234375,638.969970703125,623.1300048828125,637.25,520300
2016-02-18,638.4299926757812,638.4299926757812,633.2899780273438,633.4400024414062,492300
2016-02-19,644.5599975585938,645.02001953125,637.1199951171875,638.7999877929688,445700
2016-02-22,650.1400146484375,651.1300048828125,644.1500244140625,646.3499755859375,527900
2016-02-23,642.3099975585938,655.219970703125,641.5599975585938,655.0800170898438,686700
2016-02-24,643.97998046875,647.3900146484375,639.5399780273438,640.75,583800
2016-02-25,646.27001953125,650.5800170898438,644.0599975585938,648.5800170898438,570000
2016-02-26,649.2999877929688,651.0900268554688,647.030029296875,649.3300170898438,459500
