Price,Close,High,Low,Open,Volume
Ticker,XLRE,XLRE,XLRE,XLRE,XLRE
Date,,,,,
2015-10-08,21.58057403564453,21.58057403564453,21.43770444806019,21.43770444806019,2000
2015-10-09,21.54485511779785,21.57342985035674,21.473419648918874,21.57342985035674,4300
2015-10-12,21.680580139160156,21.730584553469154,21.623432042447288,21.730584553469154,2300
2015-10-13,21.54485511779785,21.54485511779785,21.54485511779785,21.54485511779785,500
2015-10-14,21.54485511779785,21.54485511779785,21.54485511779785,21.54485511779785,0
2015-10-15,21.480567932128906,21.480567932128906,21.451994555969264,21.451994555969264,2500
2015-10-16,21.889175415039062,21.902033501093072,21.85631555900806,21.85631555900806,400
2015-10-19,22.144914627075195,22.152058311424856,21.930609546659277,21.930609546659277,2000
2015-10-20,22.16634750366211,22.402083656520094,22.13777276391274,22.402083656520094,3200
2015-10-21,22.184200286865234,22.184200286865234,22.184200286865234,22.184200286865234,400
2015-10-22,22.46493911743164,22.47565396021151,22.271349812771277,22.27349305383088,2200
2015-10-23,22.194915771484375,22.194915771484375,22.102050613714226,22.182771646138406,3500
2015-10-26,22.22348976135254,22.23063344440643,22.16491237782158,22.16491237782158,600
2015-10-27,22.229209899902344,22.230639181889295,22.14491632563672,22.18777707250372,3400
2015-10-28,22.148483276367188,22.38064822258914,22.148483276367188,22.31635643325132,3200
2015-10-29,22.24920654296875,22.24920654296875,22.152054903293568,22.16634226979475,3900
2015-10-30,22.109195709228516,22.109195709228516,22.109195709228516,22.109195709228516,200
2015-11-02,22.109195709228516,22.109195709228516,22.109195709228516,22.109195709228516,100
2015-11-03,22.39493751525879,22.5735255315487,22.373506462797362,22.5735255315487,500
2015-11-04,22.302066802978516,22.51637319986308,22.302066802978516,22.51637319986308,1900
2015-11-05,22.216350555419922,22.344934151266127,22.10919801305425,22.344934151266127,23800
2015-11-06,21.39484214782715,21.702012351866486,21.39484214782715,21.702012351866486,9000
2015-11-09,21.223403930664062,21.504859426457706,21.14482611250114,21.47342748168129,45500
2015-11-10,21.45199203491211,21.509140143033832,21.32340845100864,21.509140143033832,27200
2015-11-11,21.52628517150879,21.61629313715638,21.423417757181486,21.505568079203737,27100
2015-11-12,21.39484214782715,21.487707304858898,21.33055036122122,21.33055036122122,63900
2015-11-13,21.116241455078125,21.337691521657487,21.11338425462518,21.301973109700445,47700
2015-11-16,21.094812393188477,21.15910417409109,21.094812393188477,21.094812393188477,4200
2015-11-17,21.423418045043945,21.559145317500214,21.38055730309086,21.43056172912253,25700
2015-11-18,21.677011489868164,21.677011489868164,19.073199420473024,21.173393371814466,28600
2015-11-19,21.794878005981445,21.823451375272672,21.72344253897607,21.72344253897607,3500
2015-11-20,21.973466873168945,21.980610556407697,21.937748456975175,21.937748456975175,600
2015-11-23,22.08776092529297,22.153480624649333,22.08776092529297,22.12347797548428,2400
2015-11-24,21.752012252807617,22.159192549532055,21.752012252807617,22.159192549532055,2500
2015-11-25,21.752012252807617,21.752012252807617,21.752012252807617,21.752012252807617,0
2015-11-27,21.916316986083984,21.916316986083984,21.916316986083984,21.916316986083984,0
2015-11-30,21.96631622314453,22.144904159918063,21.946314461427036,22.144904159918063,1600
2015-12-01,22.329931259155273,22.329931259155273,22.1306261545406,22.1306261545406,5600
2015-12-02,21.873458862304688,22.30206897273674,21.873458862304688,22.223491179167297,4400
2015-12-03,21.43770408630371,21.694871247141588,21.43770408630371,21.694871247141588,800
2015-12-04,21.873458862304688,22.023472128452244,21.65200876106071,21.65200876106071,4400
2015-12-07,21.873458862304688,21.873458862304688,21.873458862304688,21.873458862304688,0
2015-12-08,21.94488525390625,21.973459977894514,21.373404399319302,21.630571465142346,4600
2015-12-09,21.823455810546875,21.823455810546875,21.794882435448557,21.794882435448557,600
2015-12-10,21.64486312866211,21.64486312866211,21.64486312866211,21.64486312866211,700
2015-12-11,21.529144287109375,21.55914694499327,21.529144287109375,21.55914694499327,300
2015-12-14,21.595579147338867,21.62343856335276,21.49485496634277,21.50199865090094,600
2015-12-15,21.844884872436523,21.994899506212807,21.844884872436523,21.947036961319544,4100
2015-12-16,22.23777961730957,22.23777961730957,22.04490559151487,22.04490559151487,1600
2015-12-17,22.209197998046875,22.47350740611906,22.18633903431121,22.47350740611906,2400
2015-12-18,21.920303344726562,22.09364330253385,21.920303344726562,22.074142230104442,1400
2015-12-21,21.956418991088867,21.996864850249263,21.956418991088867,21.996864850249263,500
2015-12-22,22.15864372253418,22.15864372253418,22.15864372253418,22.15864372253418,200
2015-12-23,22.375324249267578,22.375324249267578,22.20920693452376,22.20920693452376,4500
2015-12-24,22.396987915039062,22.396987915039062,22.285761824216163,22.285761824216163,300
2015-12-28,22.337039947509766,22.411432207551403,22.331984216345127,22.411432207551403,2100
2015-12-29,22.707557678222656,22.743669654690013,22.57032968799623,22.57032968799623,3500
2015-12-30,22.707557678222656,22.81589498520832,22.707557678222656,22.80144964358794,2000
2015-12-31,22.522659301757812,22.671442450920303,22.522659301757812,22.620885137009918,36800
2016-01-04,21.999752044677734,22.375322677565617,21.928249942453427,22.375322677565617,1900
2016-01-05,22.666385650634766,22.666385650634766,22.33920683313885,22.33920683313885,1500
2016-01-06,22.447546005249023,22.52338197888692,22.259760705585986,22.259760705585986,3700
2016-01-07,22.035865783691406,22.209205760905505,22.033698844558476,22.188260978593295,1500
2016-01-08,21.746963500976562,22.04236287129212,21.725295489543186,22.03586343217058,4000
2016-01-11,21.87696647644043,21.87696647644043,21.87696647644043,21.87696647644043,500
2016-01-12,21.638622283935547,21.74696095081454,21.638622283935547,21.696403640982144,2300
2016-01-13,21.41472816467285,21.87696944550123,21.41472816467285,21.840856092070496,3300
2016-01-14,21.486948013305664,21.543282901671347,21.30638542495856,21.543282901671347,3700
2016-01-15,21.125829696655273,21.161941675017797,21.050715569387595,21.050715569387595,1400
2016-01-19,21.270278930664062,21.31361357729305,21.20166424778596,21.31361357729305,4700
2016-01-20,20.699697494506836,20.86581476504119,20.309682973357344,20.699697494506836,4600
2016-01-21,20.858592987060547,20.858592987060547,20.858592987060547,20.858592987060547,100
2016-01-22,21.291942596435547,21.291942596435547,21.27533169596202,21.281109280684692,300
2016-01-25,21.291942596435547,21.291942596435547,21.291942596435547,21.291942596435547,0
2016-01-26,21.481172561645508,21.563509341539135,21.371390188454008,21.371390188454008,500
2016-01-27,21.291942596435547,21.291942596435547,21.291942596435547,21.291942596435547,900
2016-01-28,21.060823440551758,21.299166038800625,21.060823440551758,21.291943368843576,1700
2016-01-29,21.082496643066406,21.08971931480241,20.952491306985934,20.952491306985934,600
2016-02-01,21.530284881591797,21.530284881591797,21.383668683847674,21.383668683847674,700
2016-02-02,21.255830764770508,21.436393375578845,21.255830764770508,21.436393375578845,1100
2016-02-03,21.277498245239258,21.436394230742817,20.97921010072298,21.436394230742817,3800
2016-02-04,21.405338287353516,21.411117250380315,21.265944739846333,21.265944739846333,1500
2016-02-05,21.016042709350586,21.096934404871526,21.016042709350586,21.096934404871526,200
2016-02-08,19.902332305908203,20.295236984433505,19.902332305908203,20.295236984433505,700
2016-02-09,19.746335983276367,19.898007982363207,19.55204980054055,19.804115989250022,1400
2016-02-10,20.165231704711914,20.165231704711914,20.165231704711914,20.165231704711914,300
2016-02-11,19.659658432006836,19.717438417837915,19.659658432006836,19.717438417837915,800
2016-02-12,19.854665756225586,19.867666011538425,19.65965779378254,19.65965779378254,1800
2016-02-16,19.854665756225586,19.854665756225586,19.854665756225586,19.854665756225586,100
2016-02-17,20.475799560546875,20.548024877633317,20.459909136686186,20.511911530298423,2600
2016-02-18,20.728591918945312,20.728591918945312,20.57041914323333,20.57041914323333,3900
2016-02-19,20.699697494506836,20.699697494506836,20.699697494506836,20.699697494506836,200
2016-02-22,21.017492294311523,21.057216296891017,20.9994363052073,21.017492294311523,800
2016-02-23,20.909151077270508,20.909151077270508,20.909151077270508,20.909151077270508,300
2016-02-24,20.926488876342773,20.926488876342773,20.880264056978,20.886764874220805,800
